epoch,train_loss,val_loss,val_accuracy,val_LER,val_f1_score,learning_rate,train_time_sec,val_time_sec,total_epoch_time_sec,train_throughput_samples_per_sec,train_samples,val_samples
176,0.047475064092590696,0.04700567681761015,0.9776190476190476,0.02238095238095239,0.9776679654091038,3.014287527193854e-05,12.373820759821683,6.8459201152436435,19.219740875065327,16971.31420247163,210000,210000
177,0.04736413545580137,0.04713358371938978,0.9773857142857143,0.022614285714285698,0.977525165283976,2.7967621571569583e-05,12.397417466156185,6.845874044112861,19.243291510269046,16939.011739604703,210000,210000
178,0.04738901102173896,0.04702807730266026,0.9776142857142858,0.02238571428571423,0.9777042120589812,2.586394857176928e-05,12.372685404960066,6.833309351932257,19.205994756892323,16972.871541356206,210000,210000
179,0.04749787117867243,0.04697015567705745,0.9778333333333333,0.022166666666666668,0.9778812572759022,2.383393234380899e-05,12.83643049467355,6.852359205018729,19.68878969969228,16359.688161528944,210000,210000
180,0.04745194356782096,0.04698322351943879,0.9777666666666667,0.022233333333333327,0.9778242181006436,2.1879576268618814e-05,12.410652632825077,6.886425797827542,19.29707843065262,16920.947367793422,210000,210000
181,0.047430426785775595,0.04700183955885115,0.9777666666666667,0.022233333333333327,0.977841898696331,2.000280905969275e-05,12.38230094127357,6.834991791285574,19.217292732559144,16959.69117500714,210000,210000
182,0.04741632288552466,0.047001133258569805,0.9777142857142858,0.022285714285714242,0.9777916975115313,1.8205482859681115e-05,12.423139108810574,6.880018009804189,19.303157118614763,16903.94015237796,210000,210000
183,0.04737165190520741,0.046949942603281565,0.9778476190476191,0.022152380952380923,0.9778798512643482,1.6489371412549527e-05,12.445577574893832,7.307134374044836,19.752711948938668,16873.463584657413,210000,210000
184,0.047342908410231276,0.0470132975155399,0.9776190476190476,0.02238095238095239,0.9777075803712874,1.4856168313107602e-05,12.447640887927264,6.843436443712562,19.291077331639826,16870.666650069823,210000,210000
185,0.047407053877058486,0.04697892997236479,0.9777571428571429,0.02224285714285712,0.9778281982029021,1.3307485335635579e-05,12.440614921972156,6.855251046828926,19.29586596880108,16880.194533560054,210000,210000
186,0.047390078644525435,0.04703338664628211,0.9775619047619047,0.022438095238095257,0.9776587169882889,1.184485084325741e-05,12.409403711091727,6.847867921926081,19.257271633017808,16922.650345584178,210000,210000
187,0.0473914952698208,0.046976474437543325,0.9777666666666667,0.022233333333333327,0.9778330619240465,1.046970827963108e-05,12.396931814961135,6.862027985975146,19.25895980093628,16939.67532729052,210000,210000
188,0.0474549955089887,0.04695403615690413,0.9777857142857143,0.022214285714285742,0.9778312130817227,9.183414744443904e-06,12.817983698099852,6.844250550027937,19.66223424812779,16383.231945530604,210000,210000
189,0.04735950821694874,0.04703888934708777,0.9776904761904762,0.02230952380952378,0.977792524826393,7.987239654118995e-06,12.391768927685916,6.844908023253083,19.236676950939,16946.733047193462,210000,210000
190,0.047340885743073054,0.0470473273961317,0.977552380952381,0.02244761904761905,0.9776570735221628,6.882363489054571e-06,12.442452879156917,6.88446114724502,19.326914026401937,16877.701048141666,210000,210000
191,0.047331778163569316,0.04693645536786034,0.9778952380952382,0.02210476190476185,0.9779255116792209,5.869876628632227e-06,12.433930771891028,6.841619988903403,19.27555076079443,16889.268876640363,210000,210000
192,0.0473251207947731,0.04699984013353075,0.9777238095238096,0.02227619047619045,0.9778003454755985,4.950778275144179e-06,12.442636434920132,6.879588910844177,19.32222534576431,16877.45206559577,210000,210000
193,0.04734821962032999,0.04699353585896038,0.9777047619047619,0.022295238095238146,0.9777813632998614,4.125975467701221e-06,12.85587040008977,6.846559545956552,19.702429946046323,16334.949985069357,210000,210000
194,0.04728357705161685,0.04695036849322773,0.9777857142857143,0.022214285714285742,0.9778331092093572,3.396282187094643e-06,12.385870206169784,6.851991137024015,19.2378613431938,16954.80386153187,210000,210000
195,0.04735905023870014,0.04693845056494077,0.9778714285714286,0.022128571428571386,0.9779049919408137,2.762418552495474e-06,12.417081248015165,6.829951125662774,19.24703237367794,16912.186995117543,210000,210000
196,0.04734983646103314,0.04694333263692402,0.9778761904761905,0.022123809523809546,0.9779148919987831,2.225010110783804e-06,12.386041468009353,6.854803181253374,19.240844649262726,16954.569427398386,210000,210000
197,0.04730471449891726,0.046943886737454504,0.9778619047619047,0.02213809523809529,0.9779045174781968,1.7845872192094631e-06,12.375154244247824,7.282818056177348,19.657972300425172,16969.48545894783,210000,210000
198,0.04732184682062694,0.0470492751955986,0.9775666666666667,0.022433333333333305,0.9776745728976614,1.4415845219935408e-06,12.383257026784122,6.830119583755732,19.213376610539854,16958.38175253769,210000,210000
199,0.047356227834451765,0.04698385906162716,0.9777476190476191,0.022252380952380912,0.9778182836582506,1.1963405213869801e-06,12.386224743910134,6.850224339868873,19.236449083779007,16954.318554832418,210000,210000
200,0.04738485757793699,0.047008885081041424,0.9776761904761905,0.022323809523809524,0.9777611218109885,1.0490972436097059e-06,12.37678779894486,6.844661668408662,19.221449467353523,16967.245735432483,210000,210000
