n,lstate,i,meas_type,p_error,sim_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,16,"['x', 'z', 'z', 'z']",0.5,normal,100000,52631,14913,0,0,0.52631,0.2833501168512854,17.2435822620173,3.537615877983626
4,z,2,"['z', 'x', 'x', 'x']",1.0,normal,100000,54756,12574,19300,0,0.54756,0.2296369347651399,56.670428324025124,1.147124206967419
4,z,2,"['z', 'x', 'x', 'x']",0.5,normal,100000,74163,9623,16748,0,0.74163,0.1297547294472985,59.314213493984425,-30.182298628991703
4,z,3,"['x', 'z', 'x', 'x']",1.0,normal,100000,38635,9529,16864,0,0.38635,0.24664164617574735,47.905070528999204,6.560931815998629
4,z,3,"['x', 'z', 'x', 'x']",0.5,normal,100000,62029,8679,16284,0,0.62029,0.13991842525270437,17.933073694002815,3.8644914829928894
4,z,4,"['z', 'z', 'x', 'x']",1.0,normal,100000,58460,3866,6267,0,0.5846,0.066130687649675,59.66906863701297,9.965140487009194
4,z,4,"['z', 'z', 'x', 'x']",0.5,normal,100000,75965,1490,2671,0,0.75965,0.019614296057394842,20.45339853799669,5.063097481004661
4,z,5,"['x', 'x', 'z', 'x']",1.0,normal,100000,33354,7636,14147,0,0.33354,0.22893805840378967,44.89813956501894,6.013508939999156
4,z,5,"['x', 'x', 'z', 'x']",0.5,normal,100000,57386,7235,13918,0,0.57386,0.1260760464224724,28.79256548100966,-7.880612045002636
4,z,6,"['z', 'x', 'z', 'x']",1.0,normal,100000,66672,3554,6268,0,0.66672,0.053305735541156696,58.43586235499242,11.371279045008123
4,z,6,"['z', 'x', 'z', 'x']",0.5,normal,100000,81411,1210,2317,0,0.81411,0.01486285637076068,50.613406601012684,22.357006179983728
4,z,7,"['x', 'z', 'z', 'x']",1.0,normal,100000,24720,792,1419,0,0.2472,0.03203883495145632,44.68979703099467,4.257602662983118
4,z,7,"['x', 'z', 'z', 'x']",0.5,normal,100000,46470,382,736,0,0.4647,0.008220357219711594,17.36123682098696,32.32932973501738
4,z,8,"['z', 'z', 'z', 'x']",1.0,normal,100000,100000,431,758,0,1.0,0.004310000000000036,53.04715743800625,14.134726855001645
