n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,5,0.04,m1,anqi,15000000,1.0,15000000,5.24e-05,0.0,15,0.0,3.077113799217268e-06,6.080413519772201e-06,0.9999476,3.077113799215268e-06,6.080413519768248e-06,2,0,24,24,16,1.0,0.0,15000000,786.0,0,0,0,0,323.55321261670906
4,x,5,0.04,m1,val,15000000,1.0,15000000,0.0006361,0.0,15,0.0,7.028074368796431e-06,1.3887558666457033e-05,0.9993639000000001,7.028074368811797e-06,1.3887558666487396e-05,2,0,24,24,16,1.0,0.0,15000000,785.0,17513,0,0,0,362.60974204703234
4,x,5,0.04,normal,anqi,15000000,1.0,15000000,0.0006409333333333333,0.0,15,0.0,1.2914298294698182e-05,2.551880725679638e-05,0.9993590666666667,1.2914298294696429e-05,2.5518807256792918e-05,2,0,32,32,32,1.0,0.0,15000000,9614.0,0,0,0,0,2951.7216005389346
4,x,5,0.04,normal,val,15000000,1.0,15000000,0.0006400333333333333,0.0,15,0.0,1.026562297725331e-05,2.0284993280278707e-05,0.9993599666666667,1.0265622977260052e-05,2.0284993280292032e-05,2,0,32,32,32,1.0,0.0,15000000,745.0,17711,0,0,0,3040.378014561138
4,x,5,0.06,m1,anqi,5000000,1.0,5000000,0.0003354,0.0,5,0.0,1.3039525144728252e-05,1.4876155417311304e-05,0.9996646,1.3039525144726722e-05,1.487615541730956e-05,2,0,24,24,16,1.0,0.0,5000000,1677.0,0,0,0,0,201.58178290398791
4,x,5,0.06,m1,val,5000000,1.0,5000000,0.002783,0.0,5,0.0,6.158268847655166e-05,7.025667228100127e-05,0.997217,6.158268847655274e-05,7.02566722810025e-05,2,0,24,24,16,1.0,0.0,5000000,1679.0,24472,0,0,0,206.63692710909527
4,x,5,0.06,normal,anqi,5000000,1.0,5000000,0.0027972,0.0,5,0.0,2.1986972142612164e-05,2.5083859352181124e-05,0.9972028,2.1986972142621027e-05,2.5083859352191238e-05,2,0,32,32,32,1.0,0.0,5000000,13986.0,0,0,0,0,1619.0830784940626
4,x,5,0.06,normal,val,5000000,1.0,5000000,0.0027952999999999997,0.0,5,0.0,2.7509212711380936e-05,3.1383913076606675e-05,0.9972046999999999,2.7509212711390762e-05,3.138391307661788e-05,2,0,32,32,32,1.0,0.0,5000000,1697.0,24559,0,0,0,1684.8970598710002
4,x,5,0.08,m1,anqi,5000000,1.0,5000000,0.0012044,0.0,5,0.0,2.2719097165160443e-05,2.5919104922817102e-05,0.9987956,2.271909716516645e-05,2.5919104922823956e-05,2,0,24,24,16,1.0,0.0,5000000,6022.0,0,0,0,0,289.7291082012234
4,x,5,0.08,m1,val,5000000,1.0,5000000,0.007641199999999999,0.0,5,0.0,5.284790273984374e-05,6.0291583160504074e-05,0.9923588000000001,5.28479027398283e-05,6.029158316048647e-05,2,0,24,24,16,1.0,0.0,5000000,6021.0,64370,0,0,0,283.64847139583435
4,x,5,0.08,normal,anqi,6000000,1.0,6000000,0.0076103333333333335,0.0,6,0.0,8.456011331854062e-05,0.00010567812766446349,0.9923896666666666,8.456011331856429e-05,0.00010567812766449307,2,0,32,32,32,1.0,0.0,6000000,45662.0,0,0,0,0,2247.1830600580433
4,x,5,0.08,normal,val,6000000,1.0,6000000,0.0076345833333333335,0.0,6,0.0,3.579385810132475e-05,4.473300422134262e-05,0.9923654166666666,3.5793858101316994e-05,4.473300422133292e-05,2,0,32,32,32,1.0,0.0,6000000,7182.0,77251,0,0,0,2273.733387024142
4,x,5,0.1,m1,anqi,5000000,1.0,5000000,0.0031028,0.0,5,0.0,4.089501368137698e-05,4.665511761854228e-05,0.9968972,4.089501368140122e-05,4.6655117618569926e-05,2,0,24,24,16,1.0,0.0,5000000,15514.0,0,0,0,0,426.3056065350538
4,x,5,0.1,m1,val,5000000,1.0,5000000,0.016090899999999998,0.0,5,0.0,9.648666133720433e-05,0.0001100769049346886,0.9839091,9.648666133723077e-05,0.00011007690493471876,2,0,24,24,16,1.0,0.0,5000000,15514.0,129881,0,0,0,426.27851103188004
