n,N,i,lstate,sim_type,p_error,prob_threshold,count_accept,total_data,prep_rate,ler_clean,ler_all,total_params,model_mem_mb,train_time_sec,latency_us,train_pooled_loss,test_bce_loss
5,32,25,z,m1,0.0025,0.7999999999999999,43025,91022,0.4726879216013711,1.1621150493898896e-05,0.00023242300987802444,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.85,44727,94809,0.47175901022054867,1.1178929952824916e-05,0.00022357859905652866,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.9,46070,97656,0.4717580077004997,1.0853049706967659e-05,0.0002604731929671811,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.95,46895,99490,0.47135390491506685,0.0,0.0002558908199168375,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,1.0,47123,100000,0.47123,0.0,0.0002546527173566959,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.001,0.05,462,658,0.7021276595744681,0.0,0.0,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8258682489395142
5,32,25,z,m1,0.001,0.1,2071,2859,0.7243791535501923,0.0,0.0,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8258682489395142
5,32,25,z,m1,0.001,0.15,4495,6230,0.7215088282504013,-0.00011123470522803115,0.0,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8258682489395142
5,32,25,z,m1,0.001,0.2,7646,10518,0.7269442859859289,-6.539366989275438e-05,0.0,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8258682489395142
5,32,25,z,m1,0.001,0.25,11479,15645,0.7337168424416747,-4.355780120219531e-05,0.0,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8258682489395142
5,32,25,z,m1,0.001,0.3,15915,21656,0.7349002585888438,0.0,6.283380458682597e-05,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8258682489395142
5,32,25,z,m1,0.001,0.35,21003,28549,0.7356825107709551,2.3806122934818835e-05,9.522449173926528e-05,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8258682489395142
5,32,25,z,m1,0.001,0.39999999999999997,26880,36428,0.7378939277478862,0.0,0.0001116071428571841,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8258682489395142
5,32,25,z,m1,0.001,0.44999999999999996,33124,44820,0.7390450691655511,0.0,9.056877188740042e-05,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8258682489395142
5,32,25,z,m1,0.001,0.49999999999999994,39372,53256,0.7392969806219017,0.0,7.619628162147674e-05,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8258682489395142
5,32,25,z,m1,0.001,0.5499999999999999,45237,61223,0.7388889796318378,0.0,6.631739505269518e-05,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8258682489395142
5,32,25,z,m1,0.001,0.6,50642,68498,0.7393208560833893,0.0,5.9239366533736515e-05,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8258682489395142
