n,N,i,lstate,sim_type,p_error,prob_threshold,count_accept,total_data,prep_rate,ler_clean,ler_all,total_params,model_mem_mb,train_time_sec,latency_us,train_pooled_loss,test_bce_loss,
4,16,7,z,m1,0.0075,0.95,45057,100000,0.45057,6.65823290498702E-05,0.00341789289122663,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,1,45057,100000,0.45057,6.65823290498702E-05,0.00341789289122663,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.005,0.05,0,0,0,0,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.1,0,1,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.15,0,12,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.2,0,40,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.25,0,189,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.3,0,527,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.35,25,1484,0.0168463611859838,0,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.4,388,3967,0.0978069069826065,-0.00128865979381443,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.45,5570,14733,0.378062852100726,-8.97666068222621E-05,0.00143626570915623,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.5,30800,52410,0.587674107994658,4.87012987012987E-05,0.00136363636363634,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.55,53410,86734,0.615790808679411,3.74461711290021E-05,0.00146040067403108,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.6,57612,96154,0.599163841337854,4.33937374158162E-05,0.00149274456710402,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.65,58001,98643,0.587989010877609,4.31027051257737E-05,0.00148273305632662,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.7,58022,99524,0.582995056468791,4.30871048912482E-05,0.00148219640825897,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.75,58022,99842,0.581138198353398,4.30871048912482E-05,0.00148219640825897,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.8,58022,99949,0.580516063192228,4.30871048912482E-05,0.00148219640825897,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.85,58022,99982,0.580324458402512,4.30871048912482E-05,0.00148219640825897,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.9,58022,99998,0.580231604632093,4.30871048912482E-05,0.00148219640825897,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,0.95,58022,100000,0.58022,4.30871048912482E-05,0.00148219640825897,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.005,1,58022,100000,0.58022,4.30871048912482E-05,0.00148219640825897,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.700603604316711
4,16,7,z,m1,0.0025,0.05,0,0,0,0,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.1,0,0,0,0,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.15,0,3,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.2,0,16,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.25,0,81,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.3,0,231,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.35,41,777,0.0527670527670528,0,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.4,552,2457,0.224664224664225,0,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.45,7285,12532,0.581311841685286,0,0.000274536719286234,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.5,39952,52755,0.757312103118188,1.2515018021626E-05,0.000400480576692064,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.55,69392,89082,0.778967692687636,7.20544154945815E-06,0.00031703942817618,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.6,74908,97622,0.767327036938395,6.67485448817216E-06,0.000320393015432296,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.65,75408,99277,0.759571703415695,6.63059622321239E-06,0.000318268618714201,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.7,75435,99772,0.756073848374293,6.62822297342083E-06,0.000318154702724227,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.75,75435,99932,0.754863307048793,6.62822297342083E-06,0.000318154702724227,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.8,75435,99979,0.754508446773822,6.62822297342083E-06,0.000318154702724227,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.85,75435,99992,0.754410352828226,6.62822297342083E-06,0.000318154702724227,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.9,75435,99998,0.754365087301746,6.62822297342083E-06,0.000318154702724227,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,0.95,75435,100000,0.75435,6.62822297342083E-06,0.000318154702724227,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.0025,1,75435,100000,0.75435,6.62822297342083E-06,0.000318154702724227,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.698118269443512
4,16,7,z,m1,0.001,0.05,0,0,0,0,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.1,0,0,0,0,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.15,0,0,0,0,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.2,0,8,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.25,0,26,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.3,0,89,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.35,30,327,0.091743119266055,0,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.4,633,1451,0.436250861474845,0,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.45,8494,10646,0.797858350554199,0,0.000117730162467633,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.5,47307,52801,0.895948940360978,0,6.34155621789256E-05,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.55,82065,90752,0.90427759167842,-6.09273137147383E-06,4.87418509718118E-05,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.6,88657,98635,0.898839154458357,-5.63971260024589E-06,4.51177008019554E-05,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.65,89251,99693,0.895258443421303,-5.60217812685572E-06,4.48174250148314E-05,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.7,89273,99915,0.893489466046139,-5.60079755357163E-06,4.48063804285859E-05,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.75,89273,99970,0.892997899369811,-5.60079755357163E-06,4.48063804285859E-05,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.8,89273,99998,0.892747854957099,-5.60079755357163E-06,4.48063804285859E-05,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.85,89273,99999,0.892738927389274,-5.60079755357163E-06,4.48063804285859E-05,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.9,89273,100000,0.89273,-5.60079755357163E-06,4.48063804285859E-05,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,0.95,89273,100000,0.89273,-5.60079755357163E-06,4.48063804285859E-05,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.001,1,89273,100000,0.89273,-5.60079755357163E-06,4.48063804285859E-05,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.69700813293457
4,16,7,z,m1,0.01,0.5,1582,4743,0.333544170356315,0,0.00568900126422245,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.73010641336441
4,16,7,z,m1,0.01,0.51,1979,5400,0.366481481481481,0,0.00505305709954518,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.73010641336441
4,16,7,z,m1,0.01,0.52,2291,5976,0.383366800535475,0,0.00523788738542119,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.73010641336441
4,16,7,z,m1,0.01,0.53,2611,6523,0.400275946650314,0,0.00536193029490617,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.73010641336441
4,16,7,z,m1,0.01,0.54,2874,6989,0.411217627700673,-0.000173973556019485,0.00556715379262351,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.73010641336441
4,16,7,z,m1,0.01,0.55,3070,7402,0.414752769521751,-0.000162866449511401,0.00586319218241038,440065,1.67871475219727,3078.68404633692,240.178143139929,22952151.7258333,0.646872695185446,0.73010641336441
