n,lstate,i,p_error,sim_type,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,N_samples,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
5,x,6,0.0001,normal,50000000,0.9627528599999999,5.382945958636084e-05,0.0001941998770465457,0.0,50,0.0,0.0,0.9627528599999999,5.382945958636084e-05,0.0001941998770465457,0,3,160,128,160,1.0,0.0,48137643,0.0,0,0,0,11156.32924769912,2497.586059052963
5,x,6,0.0005,m1,50000000,0.85277112,0.00010361612735014564,0.00037381462392641263,0.0,50,0.0,0.0,0.85277112,0.00010361612735014564,0.00037381462392641263,0,3,144,112,128,1.0,0.0,42638556,0.0,0,0,0,8869.325080783572,654.1254045362584
5,x,6,0.0005,normal,50000000,0.8274074400000001,0.00010718201277155078,0.0003866792247550342,0.0,50,0.0,0.0,0.8274074400000001,0.00010718201277155078,0.0003866792247550342,0,3,160,128,160,1.0,0.0,41370372,0.0,0,0,0,10716.66998299025,2166.606985760387
5,x,6,0.001,m1,50000000,0.7275017800000001,0.00013442754556057892,0.0004849725971640252,0.0,50,0.0,0.0,0.7275017800000001,0.00013442754556057892,0.0004849725971640252,0,3,144,112,128,1.0,0.0,36375089,0.0,0,0,0,9031.391382454429,-17.55730869155377
5,x,6,0.001,normal,50000000,0.68495014,0.000151004475163351,0.0005447769815179646,0.0,50,0.0,0.0,0.68495014,0.000151004475163351,0.0005447769815179646,0,3,160,128,160,1.0,0.0,34247507,0.0,0,0,0,10203.996872778516,1818.337872961536
5,x,6,0.005,m1,50000000,0.20651616,0.00011948735314233057,0.00043107304935190654,4.842864772615664e-07,50,3.0311788086052043e-07,1.0935546380376021e-06,0.20651606,0.00011948905317960943,0.0004310791825554175,0,3,144,112,128,1.0,0.0,10325808,0.0,10,0,0,8249.85893134214,-414.61095886444673
5,x,6,0.005,normal,50000000,0.15401628,0.00011466167916719082,0.00041366352490488224,7.797232953932512e-07,50,4.6608106433590743e-07,1.6814749039518556e-06,0.15401616,0.00011467113258775732,0.0004136976298935964,0,3,160,128,160,1.0,0.0,7700814,0.0,12,0,0,7745.762969463598,469.81710620597005
5,x,6,0.01,m1,50000000,0.04421494,6.981557102652685e-05,0.0002518727740064704,9.506554739081402e-06,50,3.2682229005737983e-06,1.1790727425637247e-05,0.04421452000000001,6.983133176905632e-05,0.00025192963384279245,0,3,144,112,128,1.0,0.0,2210747,0.0,42,0,0,7029.177269386593,11.97167554590851
5,x,6,0.01,normal,50000000,0.025137819999999998,4.7370065018321275e-05,0.00017089639897807464,1.0747668521289339e-05,50,5.013798092501784e-06,1.8088217503613207e-05,0.02513755,4.737697014373138e-05,0.00017092131051380134,0,3,160,128,160,1.0,0.0,1256891,2.0,23,0,0,6517.616351516452,110.7766925659962
5,x,9,0.0001,m1,50000000,0.9910969000000001,3.032420683216391e-05,0.00010940026676084967,0.0,50,0.0,0.0,0.9910969000000001,3.032420683216391e-05,0.00010940026676084967,3,0,48,48,32,1.0,0.0,49554845,0.0,0,0,0,894.3381873499602,185.22983046481386
5,x,9,0.0001,normal,50000000,0.98708534,3.4194391016071035e-05,0.00012336268247963361,0.0,50,0.0,0.0,0.98708534,3.4194391016071035e-05,0.00012336268247963361,3,0,64,64,64,1.0,0.0,49354267,0.0,0,0,0,11579.165514696855,2461.5054692383856
5,x,9,0.0005,m1,50000000,0.95634486,6.116556285492676e-05,0.00022066624627454446,0.0,50,0.0,0.0,0.95634486,6.116556285492676e-05,0.00022066624627454446,3,0,48,48,32,1.0,0.0,47817243,0.0,0,0,0,1464.2058018459938,198.42543354118243
5,x,9,0.0005,normal,50000000,0.93726976,6.72029763340906e-05,0.00024244734837629864,0.0,50,0.0,0.0,0.93726976,6.72029763340906e-05,0.00024244734837629864,3,0,64,64,64,1.0,0.0,46863488,0.0,0,0,0,11578.242419972084,2150.6915657226928
5,x,9,0.001,m1,50000000,0.91464336,7.931622148942844e-05,0.00028614815343504604,0.0,50,0.0,0.0,0.91464336,7.931622148942844e-05,0.00028614815343504604,3,0,48,48,32,1.0,0.0,45732168,0.0,0,0,0,2124.331257982645,217.79658202407882
