n,lstate,i,p_error,sim_type,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,N_samples,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,2,0.1,normal,24493200000,0.87502997390099,0.0003910881218624289,0.01736640292235912,1.2407591980924373e-08,7575,5.48831510611818e-09,2.4371052499325455e-07,0.8750299632013202,0.00039108829103454856,0.017366410434505434,0,2,64,64,64,1.0,0.0,21407979282,4.0,461,0,0,628.5471541219995,351579.49996633537
4,x,2,0.3,m1,791900000,0.7167466514131897,0.0009235691682596787,0.0339826139510706,6.060591762014678e-07,5201,5.580013558250272e-08,2.0531591255809726e-06,0.7167462156316093,0.0009235677971193276,0.03398256350013003,0,2,56,56,48,1.0,0.0,564095241,6.0,714,0,0,0.0,12707.973155477448
4,x,2,0.3,m2,13500000,0.8037868607552053,0.00830369542282368,0.0284198379028892,5.833341858163517e-07,45,4.512542552070427e-07,1.5444416170086519e-06,0.7145327888888889,0.010097019894154144,0.034557586000249586,0,2,56,56,48,0.9486452512820512,0.002878998147258496,9547605,0.0,19,1492417,0,0.0,145.75318623411295
4,x,2,0.3,normal,792200000,0.6715264932744043,0.000993610471213656,0.03657031761969605,6.473367937260065e-07,5204,6.072723458083839e-08,2.235095463591897e-06,0.6715260604342813,0.0009936105109640753,0.036570319082729605,0,2,64,64,64,1.0,0.0,527756753,11.0,730,0,0,0.0,68276.87723341645
4,x,2,0.5,m1,802000000,0.5744370255237363,0.001225482291279016,0.04510013911454692,4.0869492925840846e-06,5203,1.7935763166776763e-07,6.600710754481463e-06,0.5744346680376705,0.0012254738163109667,0.04509982721918887,0,2,56,56,48,1.0,0.0,456323228,64.0,4082,0,0,140.69924864699715,20334.015734608358
4,x,2,0.5,m2,13500000,0.7052767539295651,0.008492954104602279,0.02906758577705595,4.3629588697047985e-06,45,1.8668997245023112e-06,6.389563302800201e-06,0.5785098444444444,0.01151227810746821,0.039401382281910535,0,2,56,56,48,0.9170835076923077,0.006121739602365237,7911811,0.0,70,2237940,0,0.0,247.58355418593055
4,x,2,0.5,normal,802100000,0.5154826161606456,0.0012535983036216858,0.04613929649408786,4.120059959297735e-06,5204,1.9084391418977643e-07,7.024103267733579e-06,0.5154804981264413,0.00125359455526636,0.046139158534043365,0,2,64,64,64,1.0,0.0,407873145,53.0,3835,0,0,852.3956412490006,77216.491122155
4,x,2,0.8,m1,615000000,0.413517223482587,0.0014148427390160477,0.05117055554641897,2.5188584098832256e-05,5025,6.865811748803795e-07,2.4831551364341116e-05,0.41350677054726365,0.0014147978490314734,0.05116893201230752,0,2,56,56,48,1.0,0.0,252742885,316.0,13457,0,0,0.0,24996.373741332533
4,x,2,0.8,m2,13500000,0.5709550271530591,0.01412074906574771,0.04832901245545183,2.7050550305733535e-05,45,6.499910605719213e-06,2.2246288717438764e-05,0.4273603222222222,0.013155011710533451,0.04502372514728355,0,2,56,56,48,0.8838080923076924,0.005511090438048829,5649316,6.0,270,3521706,0,0.0,376.11141826609673
4,x,2,0.8,normal,614900000,0.3480460589171975,0.0013594710124259029,0.049163036154643444,2.5734172132823187e-05,5024,7.414229054600823e-07,2.6812341545974327e-05,0.348037125,0.0013594401144251768,0.04916191877919893,0,2,64,64,64,1.0,0.0,211835722,270.0,11603,0,0,0.0,64069.13609408672
4,x,2,1.0,m1,559100000,0.3322598761540012,0.0014277170087170484,0.051306297556032575,5.9442823063682453e-05,4961,1.415150585218284e-06,5.085471180107817e-05,0.3322399751058254,0.001427604084721583,0.05130223953047345,0,2,56,56,48,1.0,0.0,185060735,615.0,22242,0,0,774.3734661209965,28190.32386650685
4,x,2,1.0,m2,13500000,0.48389819216319574,0.013482429106218963,0.046144328545909184,5.659331646631914e-05,45,1.1962643607053342e-05,4.0942782085675344e-05,0.3322793777777778,0.01070410333426778,0.036635361265721804,0,2,56,56,48,0.8556012512820512,0.006275590480665952,4605975,16.0,636,4218892,0,0.0,482.96352149749873
4,x,2,1.0,normal,559000000,0.2681724939919355,0.0013114313313965236,0.04712271689498008,6.1379431783021e-05,4960,1.6514367789871906e-06,5.933988760456227e-05,0.2681560895564516,0.001311356255009368,0.04712001922926726,0,2,64,64,64,1.0,0.0,148948968,550.0,18811,0,0,1859.3754461380004,56327.82990139245
4,x,3,0.0,m2,200,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,1,1,40,40,32,1.0,0.0,200,0.0,0,0,0,0.0,0.0377179000970499
4,x,3,0.01,m1,10000000,0.9927514,0.0,,0.0,1,0.0,,0.9927514,0.0,,1,1,40,40,32,1.0,0.0,9927514,0.0,0,0,0,5.012226909995661,-0.6167639199993573
4,x,3,0.01,normal,10000000,0.9894317,0.0,,0.0,1,0.0,,0.9894317,0.0,,1,1,48,48,48,1.0,0.0,9894317,0.0,0,0,0,107.09674333099974,19.81798218300537
4,x,3,0.05,m1,205000000,0.9686230719387755,0.0006084543613815949,0.004346102581297107,1.0515872958188777e-08,196,1.0226035791751036e-08,7.304311279822169e-08,0.9686230617346938,0.0006084537870249469,0.00434609847874962,1,1,40,40,32,1.0,0.0,198528049,0.0,4,0,0,5.079043341000215,646.2871708743187
4,x,3,0.05,normal,205000000,0.9602042260204081,0.0007958365825898442,0.005684547018498886,1.3560906062315153e-08,196,1.1536894621923208e-08,8.240639015659434e-08,0.9602042130102041,0.0007958368309454707,0.005684548792467648,1,1,48,48,48,1.0,0.0,196732832,0.0,6,0,0,179.06510100099695,6066.551337439341
4,x,3,0.1,m1,24491900000,0.9415988821820104,0.00019810994544879382,0.00879481746400521,2.395923805306375e-08,7571,7.174164106744155e-09,3.184871089268021e-07,0.9415988595958261,0.0001981098781722646,0.008794814477356595,1,1,40,40,32,1.0,0.0,23053826530,11.0,959,0,0,16.129278872002033,22717.473128741094
4,x,3,0.1,m2,13500000,0.9725570904885106,0.0013398888262299085,0.004585840557769101,0.0,45,0.0,0.0,0.9429854666666666,0.0021767520306931196,0.007450049251209986,1,1,40,40,32,0.9898620296296295,0.00046094255777802,12751401,0.0,0,399452,0,0.0,99.23329033715345
4,x,3,0.1,normal,24493100000,0.9261566639820439,0.0002590512748552354,0.011502501880410935,7.684969417648492e-08,7574,1.2086417960884135e-08,5.366661306731361e-07,0.9261565927449168,0.00025905114418506064,0.011502496078339775,1,1,48,48,48,1.0,0.0,22662480122,76.0,3376,0,0,580.4892413570014,339786.05275150196
4,x,3,0.3,m1,791900000,0.8353440657565853,0.0006285630503038125,0.02312790012537102,8.536040887836694e-07,5201,6.247659291264593e-08,2.298818551867992e-06,0.8353433502211114,0.000628560121177521,0.023127792348529394,1,1,40,40,32,1.0,0.0,659466900,19.0,1231,0,0,0.0,10412.56343091156
4,x,3,0.3,m2,13500000,0.917101186499573,0.00430558312607262,0.014736086560215961,4.098357962382263e-07,45,3.2447504592942784e-07,1.1105330505620926e-06,0.8358793222222223,0.00654972576863929,0.022416783754070687,1,1,40,40,32,0.9704422222222222,0.0013471173715136646,11363943,0.0,22,1167387,0,0.0,236.15933139577464
4,x,3,0.3,normal,793200000,0.7957268912584055,0.0007871919018119093,0.028975765165296038,1.6613460854037832e-06,5205,9.54058154982141e-08,3.511794898952541e-06,0.7957255713736792,0.0007871920605425972,0.02897577100801765,1,1,48,48,48,1.0,0.0,628626955,90.0,1995,0,0,0.0,78079.0185522509
4,x,3,0.5,m1,802000000,0.7411166913127042,0.0009245034399964126,0.034023530207196014,5.826377494401118e-06,5203,1.9242133578055163e-07,7.081480551834409e-06,0.741112359696329,0.0009244902462992186,0.03402304465339967,1,1,40,40,32,1.0,0.0,590932393,164.0,7332,0,0,166.03365336800923,17894.832724668053
4,x,3,0.5,m2,13500000,0.8759359169246609,0.00603637342213479,0.020659808126734323,6.872194030163396e-06,45,1.7765859015628312e-06,6.080459454738124e-06,0.7517871555555555,0.009127055062085948,0.031237829928379198,1,1,40,40,32,0.9526685703703704,0.001943095759994804,10112928,2.0,129,1937299,0,0.0,332.01320264792594
4,x,3,0.5,normal,802100000,0.683642584492698,0.001117710621751007,0.04113788413925937,8.810280091643903e-06,5204,2.530482185083456e-07,9.313563002858642e-06,0.6836365655265181,0.001117702094987534,0.041137570307574305,1,1,48,48,48,1.0,0.0,543695590,428.0,9368,0,0,1359.687286798002,93792.09503891929
4,x,3,0.8,m1,615000000,0.6200673353233831,0.0012480218699653697,0.04513715246163785,3.521552886693755e-05,5025,7.443685981666389e-07,2.6921546578374885e-05,0.6200453594029851,0.0012479270579388076,0.045133723399214246,1,1,40,40,32,1.0,0.0,378827426,681.0,27778,0,0,0.0,22610.42826670661
4,x,3,0.8,m2,13500000,0.7970916080024212,0.0074042220933010225,0.02534134273641869,4.3450331524566594e-05,45,7.42771717739264e-06,2.5421755907591034e-05,0.6261254777777777,0.009308513062923632,0.03185887955838064,1,1,40,40,32,0.9284528444444444,0.002579761075704345,8603111,10.0,688,2803449,0,0.0,510.7782893099866
4,x,3,0.8,normal,615200000,0.5454526990252636,0.0014299021688120497,0.05172549984620878,4.741055466405611e-05,5027,9.199332912061414e-07,3.32778076365448e-05,0.5454268705987667,0.0014298402838553085,0.05172326121031451,1,1,48,48,48,1.0,0.0,332827806,1393.0,30435,0,0,0.0,85866.3407042862
4,x,3,1.0,m1,559100000,0.5508245704091917,0.0013861455369047783,0.04981238924673873,8.358471973903671e-05,4961,1.5725614854093225e-06,5.651141437900826e-05,0.5507782576698246,0.0013859492963054524,0.04980533716392392,1,1,40,40,32,1.0,0.0,305787659,1411.0,50487,0,0,208.48466622300475,25197.562400410738
4,x,3,1.0,m2,13500000,0.7646359397110776,0.00954045410321735,0.03265271006787366,0.00010219499217752909,45,1.3280161500458397e-05,4.545205693959273e-05,0.5705514222222222,0.010785781362084766,0.03691490864704869,1,1,40,40,32,0.9152836962962964,0.0026476476300434913,7595259,44.0,1479,3526556,0,0.0,630.8746768589845
4,x,3,1.0,normal,559200000,0.46963694965739616,0.001537942808211261,0.05527293091381829,0.00010708988792787435,4962,1.9025226673761442e-06,6.837575714415629e-05,0.46958667532245063,0.0015377745239327316,0.055266882857121134,1,1,48,48,48,1.0,0.0,259572592,2481.0,51759,0,0,2326.4745085099994,76043.01924857695
4,x,4,0.0,m2,200,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0,2,56,40,48,1.0,0.0,200,0.0,0,0,0,0.0,0.0370071660836401
4,x,4,0.01,m1,10000000,0.9893537,0.0,,1.6677554245766706e-06,1,0.0,,0.98935205,0.0,,0,2,56,40,48,1.0,0.0,9893537,0.0,33,0,0,103.3377749309875,0.923333906015614
4,x,4,0.01,normal,10000000,0.9878356,0.0,,2.07524409932179e-06,1,0.0,,0.98783355,0.0,,0,2,64,48,64,1.0,0.0,9878356,0.0,41,0,0,2876.200784875,-185.9663930390016
4,x,4,0.05,m1,205000000,0.9426036403061224,0.0009369781698857375,0.006692701213469553,3.870093146124569e-05,196,1.74442806449523e-06,1.2460200460680215e-05,0.9425671331632652,0.0009364014902747081,0.006688582073390772,0,2,56,40,48,1.0,0.0,193281121,38.0,14854,0,0,313.0659429799998,5712.75991871822
4,x,4,0.05,normal,205000000,0.9302422688775511,0.0010354555632425904,0.007396111166018502,3.691402317540141e-05,196,1.780903174083304e-06,1.2720736957737885e-05,0.9302078982142856,0.001034857555094689,0.007391839679247779,0,2,64,48,64,1.0,0.0,190794862,44.0,14306,0,0,4026.5168372129992,37686.241806907296
4,x,4,0.1,m1,245100000,0.895856774204355,0.0012499589567521417,0.015582130853854648,0.00011343301769700685,597,4.261086315394192e-06,5.311918778402552e-05,0.895755225963149,0.0012501629323261624,0.0155846736366142,0,2,56,40,48,1.0,0.0,218318834,211.0,62332,0,0,527.8034224300063,12271.832490055836
4,x,4,0.1,normal,245200000,0.8761765301003345,0.001590943077558425,0.019849481277433405,0.00011024005338463993,598,4.222524608408675e-06,5.268254052604961e-05,0.8760801382943144,0.0015914530547277838,0.0198558440332214,0,2,64,48,64,1.0,0.0,213050959,232.0,60115,0,0,2897.594162196001,43417.15219699803
4,x,4,0.3,m1,235100000,0.7197288842281879,0.0030005461326850324,0.03737380943489237,0.00101839317288469,596,3.617446203489799e-05,0.00045057712520227516,0.7189979429530202,0.003000913047009871,0.03737837959827232,0,2,56,40,48,1.0,0.0,166079710,3663.0,420940,0,0,0.0,22119.37834134178
4,x,4,0.3,normal,235200000,0.6739704924623116,0.003326304669638078,0.04146609322018403,0.0010026354738473825,597,3.5666226879794066e-05,0.0004446192503378506,0.6732987328308208,0.0033278587044354296,0.04148546599513234,0,2,64,48,64,1.0,0.0,154113546,3817.0,376757,0,0,0.0,42999.877477147624
4,x,4,0.5,m1,245100000,0.5789044185929648,0.003991412253009918,0.04975740017871014,0.0028329978327166806,597,9.82010173327116e-05,0.0012241850772732091,0.5772723556951423,0.003988588831630384,0.049722203085914546,0,2,56,40,48,1.0,0.0,137742423,13154.0,962337,0,0,1013.758820817995,23191.610461753167
4,x,4,0.5,normal,245200000,0.5198601617056856,0.004108003981508018,0.05125371816803471,0.0028226543413230787,598,9.772613455929825e-05,0.0012192850301267245,0.5184069794314382,0.004107628803658922,0.05124903724274178,0,2,64,48,64,1.0,0.0,121996353,14073.0,845482,0,0,2574.1339640080005,39528.3950044549
4,x,4,0.8,m1,165100000,0.4222211178707225,0.004948253264658341,0.05790135412464881,0.006928949248661564,526,0.0002544823208684219,0.002977792402887929,0.4193196235741445,0.004930686835175604,0.057695802791726924,0,2,56,40,48,1.0,0.0,65997654,24053.0,1112727,0,0,0.0,22230.37024967907
4,x,4,0.8,normal,165200000,0.3580720815939279,0.004636665174203399,0.054306894880080794,0.006955140848109666,527,0.00025716246934918486,0.00301201287247306,0.35562386812144214,0.004626842683754584,0.05419184905808956,0,2,64,48,64,1.0,0.0,54557331,24793.0,902164,0,0,0.0,26626.746676735693
4,x,4,1.0,m1,109100000,0.3461266067245119,0.005325857193214861,0.05834234868197838,0.010364861760034351,461,0.00041106732335816743,0.00450305598536957,0.3425775847071583,0.005292365988124001,0.05797546772848981,0,2,56,40,48,1.0,0.0,35595942,24461.0,916363,0,0,1523.5554633700012,12588.322704946924
4,x,4,1.0,normal,109200000,0.28391067251082247,0.004703527158003001,0.051580859240061484,0.010480347802689494,462,0.00041017562852515107,0.0044981586473165774,0.28098984577922076,0.0046789488958054095,0.05131132366809774,0,2,64,48,64,1.0,0.0,28581182,26260.0,742625,0,0,3317.039434159,14757.764908581074
4,x,5,0.0,m2,200,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,2,0,24,24,16,1.0,0.0,200,0.0,0,0,0,0.0,0.03691727210753
4,x,5,0.01,m1,10000000,0.9962474,0.0,,0.0,1,0.0,,0.9962474,0.0,,2,0,24,24,16,1.0,0.0,9962474,0.0,0,0,0,2.6947615199896973,3.8069142780150287
4,x,5,0.01,normal,10000000,0.9924969,0.0,,5.037799110506038e-08,1,0.0,,0.99249685,0.0,,2,0,32,32,32,1.0,0.0,9924969,0.0,1,0,0,98.9814523449968,17.259529853006825
4,x,5,0.05,m1,205000000,0.9681874979591836,0.004511721544678243,0.03222658246198745,9.553492133703341e-08,196,4.1704773874296045e-08,2.978912419592575e-07,0.9681874112244898,0.004511740897706296,0.03222672069790212,2,0,24,24,16,1.0,0.0,198596392,0.0,34,0,0,5.376650531994528,412.72483823912626
4,x,5,0.05,normal,205000000,0.9497964974489795,0.003083048796062753,0.02202177711473395,9.502124743971978e-07,196,7.614996024482917e-07,5.439282874630656e-06,0.9497956581632654,0.003083393516222272,0.02202423940158766,2,0,32,32,32,1.0,0.0,194829341,5.0,319,0,0,300.37064955400274,6310.305427747648
4,x,5,0.1,m1,24491900000,0.9499715647602694,0.0008964196717043528,0.039795313485768556,8.566949644242207e-07,7571,1.2922439214392735e-07,5.736738447069162e-06,0.949970853718135,0.0008964602467734651,0.039797114759932875,2,0,24,24,16,1.0,0.0,23197435286,822.0,42248,0,0,7.982844237994868,18145.294454251332
4,x,5,0.1,normal,24492100000,0.9040765429288261,0.0011472517848191708,0.05093738540816996,5.2360537820392955e-06,7573,5.413074203986012e-07,2.4033769275409617e-05,0.9040722819688367,0.00114739943004199,0.050943940779639346,2,0,32,32,32,1.0,0.0,22032599661,5481.0,233696,0,0,204.71612889500105,383720.428698091
4,x,5,0.3,m1,791900000,0.867225071332436,0.002034476878070393,0.0748583264966749,2.38702861105993e-05,5201,3.412854867691749e-06,0.00012557557509021517,0.8672095277831187,0.0020353529732959007,0.0748905623127415,2,0,24,24,16,1.0,0.0,682120718,778.0,25641,0,0,0.0,7588.416198640134
4,x,5,0.3,normal,792100000,0.7581759521429944,0.002410233323092243,0.08870128841806967,0.00010309164389325088,5203,8.696385770999127e-06,0.00032004396216650803,0.7581127276571209,0.0024124022155349646,0.08878110789125777,2,0,32,32,32,1.0,0.0,597350755,4758.0,96680,0,0,0.0,81822.86666410668
4,x,5,0.5,m1,801900000,0.7952362577854671,0.002510439637639286,0.09238019741657771,0.0001284684657493462,5202,1.3791087538591341e-05,0.000507490150451262,0.795162366099577,0.0025137118885308206,0.09250061105999867,2,0,24,24,16,1.0,0.0,631818009,5160.0,121907,0,0,76.49301561400353,13011.604461895688
4,x,5,0.5,normal,802100000,0.643947481187548,0.002830465003967714,0.10417664387141466,0.00046978102335479716,5204,2.900087572559992e-05,0.001067391364383546,0.6437078198116833,0.0028365833591969787,0.10440183291735039,2,0,32,32,32,1.0,0.0,512371536,23695.0,353584,0,0,1441.319407256,93111.40113424628
4,x,5,0.8,m1,614900000,0.7036279725318472,0.0028740326586221806,0.10393467033425954,0.000597425111589483,5024,5.131619529955884e-05,0.001855765913190784,0.7033275,0.0028842004618126406,0.10430237223543792,2,0,24,24,16,1.0,0.0,427633132,23086.0,367629,0,0,0.0,17463.892492051178
4,x,5,0.8,normal,615200000,0.5162504495723095,0.002995932364482483,0.1083753157651583,0.0019819402054263237,5027,8.960094185159237e-05,0.0032412381805219112,0.5154413398647305,0.0030109863510826874,0.10891988097986849,2,0,32,32,32,1.0,0.0,314720223,78800.0,844797,0,0,0.0,85097.2558844543
4,x,5,1.0,m1,559000000,0.6511979851008065,0.002969784726836884,0.10671113429381439,0.0012040771069216887,4960,9.260782887998876e-05,0.0033276103735628945,0.6506283972076613,0.0029858605265764065,0.10728877442017862,2,0,24,24,16,1.0,0.0,361857125,39852.0,570999,0,0,142.3268715009981,20190.09259741044
4,x,5,1.0,normal,559200000,0.45163255910923017,0.0029210955863617346,0.10498278198356314,0.0039692500222698185,4962,0.000157950732317058,0.005676673975478867,0.45020541699919386,0.00294349020678878,0.10578763395926498,2,0,32,32,32,1.0,0.0,251737466,143903.0,1306142,0,0,1793.360335724,77967.72754070921
4,x,6,0.0,m2,200,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0,2,56,40,48,1.0,0.0,200,0.0,0,0,0,0.0,0.1482710620912257
4,x,6,0.01,m1,10000000,0.9895923,0.0,,4.471538430523358e-05,1,0.0,,0.98954805,0.0,,0,2,56,40,48,1.0,0.0,9895923,2.0,881,0,0,588.2010504770005,20.30412737300503
4,x,6,0.01,normal,10000000,0.9870867,0.0,,1.8083517891589462e-05,1,0.0,,0.98706885,0.0,,0,2,64,48,64,1.0,0.0,9870867,0.0,357,0,0,2992.3951023420013,1310.5149458489975
4,x,6,0.05,m1,205000000,0.9420374270408164,0.0008065673539522375,0.005761195385373125,0.00022088744005175864,196,1.2548618135641776e-05,8.963298668315553e-05,0.9418292227040816,0.0008037144101514996,0.005740817215367854,0,2,56,40,48,1.0,0.0,193181296,576.0,85370,0,0,463.7239977449936,23897.809295004656
4,x,6,0.05,normal,205000000,0.9298178193877551,0.000989792626789819,0.007069947334212993,0.0002151198930951536,196,1.4755513698787001e-05,0.00010539652641990716,0.9296175885204082,0.0009857915481851752,0.007041368201322681,0,2,64,48,64,1.0,0.0,190678774,465.0,79932,0,0,2377.5549384780024,32817.46416078707
4,x,6,0.1,m1,245100000,0.8944483936348409,0.0011846682478026955,0.014768209432758781,0.0004935144653338919,597,2.3295819139838346e-05,0.00029040833718884485,0.8940072451423786,0.001185545710627706,0.014779147984368695,0,2,56,40,48,1.0,0.0,218080084,2509.0,236695,0,0,615.0355697530031,30498.56907620253
4,x,6,0.1,normal,245200000,0.8761220978260869,0.0013533042699535682,0.016884568749209416,0.00048187685278017553,598,2.5388882888705272e-05,0.00031676567355741714,0.8757004895484951,0.001355222594096386,0.01690850281680368,0,2,64,48,64,1.0,0.0,212854946,2285.0,222901,0,0,2961.966947441997,39039.59743472589
4,x,6,0.3,m1,235100000,0.7171356996644295,0.002827634245820544,0.03522007620669561,0.0026110405642861983,596,8.713846598386962e-05,0.0010853678890834937,0.7152678187919463,0.0028282756080560004,0.035228064802406756,0,2,56,40,48,1.0,0.0,165614613,20224.0,972029,0,0,0.0,32163.568040246777
4,x,6,0.3,normal,235200000,0.6740747252931324,0.0030969491853225246,0.038606921605509305,0.0025958749998924615,597,9.442265877327107e-05,0.00117708362872728,0.6723329782244556,0.003100891106791994,0.0386560620479383,0,2,64,48,64,1.0,0.0,153944365,19151.0,904401,0,0,0.0,36266.36558343961
4,x,6,0.5,m1,245100000,0.5767330591289782,0.0037088144818334546,0.04623450414625063,0.006199008039782143,597,0.00019285335321129907,0.002404131886979226,0.5731746188442212,0.0037042975568410907,0.046178195644353145,0,2,56,40,48,1.0,0.0,137537060,56224.0,1941227,0,0,2425.199756948001,33196.039583797465
4,x,6,0.5,normal,245200000,0.5203436225752508,0.003919700642334294,0.048904342091586256,0.006205331546168433,598,0.00019886248654691363,0.0024811178094156896,0.5171407096989967,0.003919035575680707,0.04889604435405255,0,2,64,48,64,1.0,0.0,121756736,50013.0,1698825,0,0,2620.008548045,36053.272707647906
4,x,6,0.8,m1,165100000,0.42186979087452475,0.004501311312091876,0.052671519901420195,0.013771179860887562,526,0.00045375892206745463,0.0053096021219238634,0.41611170152091254,0.0044788588556578975,0.05240879534763934,0,2,56,40,48,1.0,0.0,66441353,83313.0,2078961,0,0,0.0,23128.636990623276
4,x,6,0.8,normal,165200000,0.36005245351043647,0.004417021747459278,0.051734323422116285,0.01388027182195646,527,0.00045546726888907586,0.005334655870881626,0.355126665085389,0.004399967632927021,0.051534577274749666,0,2,64,48,64,1.0,0.0,54919705,72908.0,1720978,0,0,0.0,21868.7390541994
4,x,6,1.0,m1,109100000,0.3465017529284165,0.004852966381496557,0.053162044437072564,0.019846016865238122,461,0.0006961726645254638,0.007626255617283876,0.3397027983731019,0.004805996065414079,0.05264750593948051,0,2,56,40,48,1.0,0.0,36120581,80400.0,1664222,0,0,2612.363160300003,13182.897570493093
4,x,6,1.0,normal,109200000,0.2867183655844156,0.004494949514094423,0.04929350897510843,0.019927148515597473,462,0.0006699691468012715,0.007347163755085609,0.28109676406926404,0.004452415049672253,0.04882705812907082,0,2,64,48,64,1.0,0.0,28728129,58587.0,1242419,0,0,3227.8130256090008,12828.136043704855
4,x,7,0.0,m2,200,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,1,1,40,24,32,1.0,0.0,200,0.0,0,0,0,0.0,0.043535278940908
4,x,7,0.01,m1,10000000,0.9935781,0.0,,8.288226159574169e-05,1,0.0,,0.99349575,0.0,,1,1,40,24,32,1.0,0.0,9935781,0.0,1647,0,0,87.50069686699135,17.219163592002587
4,x,7,0.01,normal,10000000,0.9923587,0.0,,2.3177103198672012e-05,1,0.0,,0.9923357,0.0,,1,1,48,32,48,1.0,0.0,9923587,0.0,460,0,0,2480.9421517220035,285.880716171996
4,x,7,0.05,m1,10000000,0.9683447,0.0,,0.0004619739231288197,1,0.0,,0.96789735,0.0,,1,1,40,24,32,1.0,0.0,9683447,80.0,8787,0,0,267.9058694580017,38.740738427004544
4,x,7,0.05,normal,10000000,0.9622744,0.0,,0.00019994296845057916,1,0.0,,0.962082,0.0,,1,1,48,32,48,1.0,0.0,9622744,31.0,3786,0,0,3670.264587288002,-170.98964334500488
4,x,7,0.1,m1,50100000,0.9460719480099503,0.0007304793231357999,0.007472482085559721,0.0007832888494832864,402,1.9847437334850827e-05,0.00020303055162777063,0.9453307547263681,0.0007283585423374842,0.007450787431076164,1,1,40,24,32,1.0,0.0,47316640,1172.0,76349,0,0,285.9253700699919,4021.6103766491324
4,x,7,0.1,normal,50200000,0.9318584183622829,0.000991652569427488,0.010156778775825276,0.0006673405413488916,403,2.1600084273743355e-05,0.00022123401307199046,0.9312362434243177,0.0009884318162787298,0.010123790934889848,1,1,48,32,48,1.0,0.0,46722508,853.0,59559,0,0,4472.529466439002,6178.783351334281
4,x,7,0.3,m1,40100000,0.847869650872818,0.0019354677159471698,0.019774342248929672,0.0037580028965766682,401,7.914224684896028e-05,0.0008085827847429381,0.8446800623441396,0.0019156546919253449,0.019571915975029205,1,1,40,24,32,1.0,0.0,33999573,7760.0,240285,0,0,0.0,4403.4198009278225
4,x,7,0.3,normal,40200000,0.8116185323383084,0.0025078962353549117,0.02565467508468866,0.0037242678174362965,402,9.158277414942912e-05,0.0009368514857336307,0.8085953109452737,0.0024975634378034428,0.025548975111874078,1,1,48,32,48,1.0,0.0,32627065,7021.0,229025,0,0,0.0,6318.3473331261885
4,x,7,0.5,m1,50100000,0.7609365213930349,0.002851205938525539,0.02916658230162219,0.008478655283526952,402,0.00017715463795636572,0.0018122140032930984,0.7544741611940299,0.002803104194167796,0.028674522620241467,1,1,40,24,32,1.0,0.0,37810031,26969.0,608865,0,0,724.8230744949979,5412.8748585132635
4,x,7,0.5,normal,50200000,0.7098584600496278,0.003524375122382185,0.036097620824725236,0.009053591671686144,403,0.00021313241492395185,0.00218296090291961,0.7034345265508686,0.003498994684528526,0.035837667388954865,1,1,48,32,48,1.0,0.0,35431162,25169.0,615341,0,0,5024.738854087998,4566.099825200898
4,x,7,0.8,m1,40200000,0.6491032587064676,0.0037551777893280514,0.038413816613436194,0.0186718090407304,402,0.00039843377255252424,0.00407580219368813,0.6369516915422885,0.003640904888855207,0.037244855118424056,1,1,40,24,32,1.0,0.0,26093951,47712.0,881562,0,0,0.0,5079.018450365253
4,x,7,0.8,normal,40200000,0.5849925124378109,0.004431825513585943,0.04533562512684687,0.021032610018270392,402,0.00047663699646733883,0.004875786767143099,0.5727141293532338,0.004372122272545201,0.044724887238727536,1,1,48,32,48,1.0,0.0,23516699,52145.0,882892,0,0,0.0,6028.019939516249
4,x,7,1.0,m1,50100000,0.5849910534825871,0.004163443040761298,0.042590190510503126,0.027229335231492048,402,0.000570895367690428,0.005840008433753682,0.5690147473880597,0.003998221164653891,0.04090004341084916,1,1,40,24,32,1.0,0.0,28848221,91769.0,1425876,0,0,1476.2864641150009,5846.6819334332795
4,x,7,1.0,normal,50200000,0.5168567106699752,0.004729683953681534,0.04844272588820903,0.03148508874273294,403,0.0006986595284014147,0.00715586334202956,0.5006377425558313,0.004638668800878841,0.04751052362224951,1,1,48,32,48,1.0,0.0,25672251,99798.0,1492350,0,0,4277.610350913001,5098.431523274974
4,x,8,0.0,m2,200,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0,2,56,24,48,1.0,0.0,200,0.0,0,0,0,0.0,0.0377302748493092
4,x,8,0.01,m1,10000000,0.9890978,0.0,,0.003277886170609216,1,0.0,,0.98585565,0.0,,0,2,56,24,48,1.0,0.0,9890978,1866.0,61111,0,0,534.3063849419996,180.510854592998
4,x,8,0.01,normal,10000000,0.9882222,0.0,,0.003290454312805359,1,0.0,,0.9849705,0.0,,0,2,64,32,64,1.0,0.0,9882222,1270.0,62494,0,0,3203.3050641049995,471.5644645409993
