n,lstate,i,p_error,sim_type,comp_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
3,z,4,0.15,normal,na,val,219000000,1.0,219000000,0.00011324885844748859,8.21917808219178e-07,219,0.00022485388127853882,0.0,0.0,1.045265613131495e-06,7.892101269772709e-06,1.3840259514384984e-07,1.044985392375292e-06,2.057917288233281e-06,1.5537956515087158e-05,0.9998867511415526,1.045265613129284e-06,7.892101269756015e-06,2,-1,8,8,8,1.0,0.0,219000000,180.0,49243,0,0,0,184.47839049180038
3,z,4,0.3,m1,na,val,222000000,1.0,222000000,0.00030872297297297296,3.0990990990990994e-06,222,0.0006112477477477478,0.0,0.0,8.020792604441387e-06,6.097301950751264e-05,2.5181271069300097e-07,1.914247391563531e-06,1.5834110147719336e-05,0.00012036884065377658,0.9996912770270271,8.02079260443594e-06,6.0973019507471234e-05,2,-1,4,4,0,1.0,0.0,222000000,688.0,135697,0,0,0,17.57081979396752
3,z,4,0.3,normal,na,val,221000000,1.0,221000000,0.0004489434389140271,5.914027149321267e-06,221,0.0008860588235294118,0.0,0.0,2.063683775870835e-06,1.5652482084092686e-05,3.4327390315640294e-07,2.6036395119813476e-06,4.019972723460311e-06,3.049040350474805e-05,0.9995510565610859,2.0636837758706477e-06,1.5652482084091266e-05,2,-1,8,8,8,1.0,0.0,221000000,1307.0,195819,0,0,0,229.17341816052794
3,z,4,0.5,m1,na,val,220000000,1.0,220000000,0.0008454431818181819,1.3918181818181819e-05,220,0.00166305,0.0,0.0,2.1921386961355424e-05,0.0001658911804263701,6.516955433121164e-07,4.931738267712554e-06,4.301731450508684e-05,0.0003255356558689218,0.9991545568181818,2.1921386961352205e-05,0.00016589118042634575,2,-1,4,4,0,1.0,0.0,220000000,3062.0,365871,0,0,0,20.812728592543852
3,z,4,0.5,normal,na,val,220000000,1.0,220000000,0.0012289181818181817,2.773181818181818e-05,220,0.0024023727272727276,0.0,0.0,3.28233221806776e-06,2.4839211458958647e-05,6.675696988641836e-07,5.051866725252516e-06,6.48013882643978e-06,4.903877118450262e-05,0.9987710818181817,3.2823322180716985e-06,2.4839211458988453e-05,2,-1,8,8,8,1.0,0.0,220000000,6101.0,528522,0,0,0,283.361542718485
3,z,4,0.7,m1,na,val,221000000,1.0,221000000,0.0016387420814479637,3.8153846153846153e-05,221,0.003201176470588235,0.0,0.0,4.1902144967884505e-05,0.00031781641211871286,1.3378556111555357e-06,1.0147272188481638e-05,8.169711503454806e-05,0.0006196504737557041,0.998361257918552,4.190214496788894e-05,0.0003178164121187465,2,-1,4,4,0,1.0,0.0,221000000,8432.0,707460,0,0,0,21.643775446922508
3,z,4,0.7,normal,na,val,221000000,1.0,221000000,0.0023709773755656105,7.398190045248869e-05,221,0.004593990950226244,0.0,0.0,4.703904986187981e-06,3.5677844339553485e-05,1.408210328097143e-06,1.0680893647028611e-05,9.377662789448747e-06,7.112703046791618e-05,0.9976290226244343,4.703904986186298e-06,3.5677844339540726e-05,2,-1,8,8,8,1.0,0.0,221000000,16350.0,1015272,0,0,0,335.37832719564904
3,z,4,0.9,m1,na,val,222000000,1.0,222000000,0.0026704954954954955,7.883333333333333e-05,222,0.005183324324324324,0.0,0.0,6.769261314068672e-05,0.0005145904183155295,2.399681625461549e-06,1.8242066810213567e-05,0.00013115152903878544,0.0009969968222459618,0.9973295045045045,6.769261314068804e-05,0.0005145904183155395,2,-1,4,4,0,1.0,0.0,222000000,17501.0,1150698,0,0,0,24.620695844991122
3,z,4,0.9,normal,na,val,222000000,1.0,222000000,0.0038544729729729733,0.0001517927927927928,222,0.007405360360360361,0.0,0.0,6.062944525871158e-06,4.608971370787057e-05,1.9754488602830877e-06,1.5017104647168852e-05,1.2266757069224816e-05,9.325028771615447e-05,0.996145527027027,6.062944525871236e-06,4.608971370787116e-05,2,-1,8,8,8,1.0,0.0,222000000,33698.0,1643990,0,0,0,355.21346740727313
3,z,4,1.0,m1,na,val,221000000,1.0,221000000,0.003286158371040724,0.00010928506787330316,221,0.006353746606334841,0.0,0.0,8.244508837041826e-05,0.0006253236487721364,3.3069982202004696e-06,2.5082685147326594e-05,0.0001588530545408378,0.001204857362002873,0.9967138416289594,8.244508837042177e-05,0.000625323648772163,2,-1,4,4,0,1.0,0.0,221000000,24152.0,1404178,0,0,0,25.03232416382524
3,z,4,1.0,normal,na,val,222000000,1.0,222000000,0.004719202702702703,0.00020700000000000002,222,0.009024405405405405,0.0,0.0,6.46211202961529e-06,4.91241330218769e-05,2.67227326312432e-06,2.0314272895132594e-05,1.3327672861420833e-05,0.00010131523123028752,0.9952807972972973,6.4621120296169075e-06,4.91241330218892e-05,2,-1,8,8,8,1.0,0.0,222000000,45954.0,2003418,0,0,0,360.56729257293046
3,z,5,0.1,m1,na,val,221000000,0.9829247963800906,217226380,0.005380093262544193,0.00043055591990495023,221,0.009899074685278486,0.00020597841428187129,0.00156229044243773,7.887825788925906e-05,0.0005982702063522671,1.4590756435846289e-05,0.00011066693278095453,0.00016365619072194175,0.001241287848059518,0.9776360090497738,0.0001699151504345626,0.0012887603610057007,0,1,20,12,16,1.0,0.0,217226380,93520.0,2150604,0,0,0,153.01695480011404
3,z,5,0.1,normal,na,val,222000000,0.9794883198198198,217446407,0.005505186609476613,0.00029837370828085107,222,0.010413625802391522,0.000253419680909633,0.0019264633696094461,9.68577145801964e-05,0.0007362997164745557,2.685104085904628e-05,0.0002041181113683304,0.00018817557817348102,0.0014304862081156151,0.974095436936937,0.0002273051037071117,0.0017279437589268222,0,1,24,16,24,1.0,0.0,217446407,64876.0,2264688,0,0,0,2258.651449689758
3,z,5,0.15,m1,na,val,222000000,0.9744304099099099,216323551,0.008012809589443835,0.0006542118163090474,222,0.014717195546269577,0.0002992535293342566,0.0022748863088276317,0.00011253052851211752,0.0008554424043280582,2.1249785311270046e-05,0.00016153809706999166,0.00023404938552485917,0.0017792129098845432,0.9666213378378378,0.000248342232773781,0.0018878652709546752,0,1,20,12,16,1.0,0.0,216323551,141509.0,3184210,0,0,0,231.04978721251246
3,z,5,0.15,normal,na,val,221000000,0.9697047104072398,214304741,0.008343297185319844,0.00047023606775698174,221,0.015746122235125726,0.00036446776359976474,0.0027643891989058834,0.00014149593232758693,0.001073208294616242,4.124825607505805e-05,0.0003128568421014343,0.0002769448833619332,0.0021005518751411245,0.9616130950226244,0.00033654726459345275,0.0025526197817185,0,1,24,16,24,1.0,0.0,214304741,100726.0,3375042,0,0,0,3045.1705224763136
3,z,5,0.3,m1,na,val,222000000,0.949710009009009,210835622,0.01605477445494063,0.0013328596512902748,222,0.02944382960730071,0.0005902242896407633,0.004486808087538182,0.0002299343603467079,0.0017479310250590474,4.5681581107508594e-05,0.0003472654229283777,0.00048181386640774285,0.003662686186300589,0.934457954954955,0.0004833031207607207,0.0036740073037005686,0,1,20,12,16,1.0,0.0,210835622,280968.0,6209976,0,0,0,362.63871222827584
3,z,5,0.3,normal,na,val,221000000,0.9404725475113123,207844433,0.01666109412206207,0.000925245864004246,221,0.031471696516115644,0.0006647896038314599,0.005042248955643427,0.00029380518994565996,0.0022284327306383435,7.648855082377973e-05,0.0005801449259842219,0.0005666504991790938,0.004297890447193243,0.9247993778280543,0.0006160199281802491,0.004672344184717241,0,1,24,16,24,1.0,0.0,207844433,192197.0,6543147,0,0,0,4553.139710027026
3,z,5,0.5,m1,na,val,221000000,0.9177638461538461,202825810,0.026686044622155725,0.002320543836983553,221,0.048731001570344344,0.0009169147355508099,0.0069545497419018915,0.00036345431980784143,0.0027567025024353353,7.340962569696092e-05,0.0005567921134316021,0.000727507547688762,0.005517947560272568,0.8932618076923077,0.0007617933401072405,0.005777996002695728,0,1,20,12,16,1.0,0.0,202825810,470549.0,9888803,0,0,0,600.122530543129
3,z,5,0.5,normal,na,val,222000000,0.9037275135135135,200627508,0.027630359533521755,0.0016076860751507067,222,0.0520453469167421,0.0010306102432777083,0.00783456468294888,0.0004870037642797784,0.003702139113186942,0.00012578225728693013,0.0009561803185146813,0.0009525249249235745,0.00724097027475778,0.8787454842342343,0.0009176689189430583,0.006975999462343661,0,1,24,16,24,1.0,0.0,200627508,322188.0,10447645,0,0,0,5715.009368421277
3,z,5,0.7,m1,na,val,222000000,0.8868675135135136,196884588,0.036926523937941186,0.0033499367936047496,222,0.06715317428867287,0.001366070836513624,0.010384692370335928,0.00048046502124856824,0.0036524324412832414,0.00010260234800301511,0.0007799696706832057,0.00097949174992951,0.007445968562113086,0.8540930878378379,0.0010787100150057524,0.008200212875654542,0,1,20,12,16,1.0,0.0,196884588,659265.0,13233315,0,0,0,856.0453600671608
3,z,5,0.7,normal,na,val,222000000,0.868262463963964,192754267,0.03858396340734513,0.0025624640758763013,222,0.07204299866293765,0.0014248419889826332,0.01083146300793945,0.0006752678996588887,0.005133298521632332,0.00019194338003760924,0.0014591285465841,0.0013072399015987668,0.009937467274374402,0.8347380067567567,0.001243108102133704,0.009449945697308578,0,1,24,16,24,1.0,0.0,192754267,493592.0,13897675,0,0,0,6765.716842611553
3,z,5,0.9,m1,na,val,221000000,0.8558994615384615,189153781,0.047338397601695226,0.0044504427315795155,221,0.08577590974023142,0.001640155941262924,0.012440138254662001,0.0006471579361290107,0.0049085175351360364,0.00012898727811855851,0.0009783335428775422,0.0012574510843009197,0.0095374256457182,0.815348592760181,0.0013390222535769878,0.010156120855033089,0,1,20,12,16,1.0,0.0,189153781,841562.0,16240360,0,0,0,1112.0836379313841
3,z,5,0.9,normal,na,val,222000000,0.8342252702702703,185198010,0.04950922490907506,0.0032412347561560488,222,0.09253598030583803,0.0017494458772807375,0.013299059440049566,0.000855923365197168,0.006506617814080417,0.00022017849009181253,0.001673768171498277,0.0016970254689828814,0.012900566331529705,0.7928904684684684,0.0015417030145478707,0.011719825286190056,0,1,24,16,24,1.0,0.0,185198010,599029.0,17154594,0,0,0,7698.625646846136
3,z,5,1.0,m1,na,val,220000000,0.8448591954545455,185869023,0.05390143451649424,0.004922820152912513,220,0.09795722872716346,0.0015903605141300494,0.012035131876355054,0.0006599239002893246,0.004994006766248937,0.00013873558366727504,0.001049888393570999,0.001353659907907152,0.010243888327615382,0.7992885022727273,0.0013031712658453972,0.00986181303080528,0,1,20,12,16,1.0,0.0,185869023,914282.0,18222541,0,0,0,1201.4982116377214
3,z,5,1.0,normal,na,val,221000000,0.8185789140271492,180905940,0.05479625608236207,0.0035245521187853776,221,0.10254340792715338,0.0019387821490073054,0.014705137098579854,0.0008654389142358745,0.0065641195896097935,0.00024063451218364975,0.0018251475515814234,0.001675976689685884,0.012711828922333494,0.773690463800905,0.0017229078787363715,0.013067789270709998,0,1,24,16,24,1.0,0.0,180905940,636701.0,18567293,0,0,0,8148.39489081013
