n,lstate,i,p_error,sim_type,comp_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,11,0.15,m1,na,val,3600000,0.9469117037037037,3404998,0.000585064286788643,0.0016464613529421678,27,0.004364930687746574,5.89041699091064e-05,0.00015616073733710527,0.9463577037037036,0.0016467949268521396,0.004365815024930477,1,1,40,24,32,1.0,0.0,3404998,51.0,3948,0,0,0,2034.2962620850885
4,x,11,0.15,normal,na,val,4700000,0.9370218965517242,4398055,0.0008137713155913601,0.002774355142073998,29,0.007622632486525276,7.273206584777739e-05,0.00019983375579267355,0.9362601034482758,0.00280631838671251,0.007710452558029941,1,1,48,32,48,1.0,0.0,4398055,106.0,6892,0,0,0,2934.925611503946
4,x,11,0.3,m1,na,val,3700000,0.8987423571428571,3326574,0.0015752935031876144,0.0030970500605791494,28,0.008361249243071382,0.00015422927554744096,0.00041637990610631013,0.8973266607142857,0.003098891827517481,0.008366221546430328,1,1,40,24,32,1.0,0.0,3326574,227.0,10587,0,0,0,1948.9390793246566
4,x,11,0.3,normal,na,val,4700000,0.8806810344827587,4150692,0.0020014376930034437,0.0032846474341830245,29,0.009024677431840341,0.00015417525319371845,0.00042360160593360414,0.8789178620689655,0.003260980084463204,0.008959650605927422,1,1,48,32,48,1.0,0.0,4150692,369.0,15405,0,0,0,3091.050659508037
4,x,11,0.5,m1,na,val,3700000,0.8370005357142858,3104943,0.0037120581864114786,0.006192560257239086,28,0.016718341244323257,0.00028380463226787843,0.0007662004876621872,0.8338950178571428,0.006200695063927718,0.016740303158059692,1,1,40,24,32,1.0,0.0,3104943,714.0,23963,0,0,0,2119.937022582977
4,x,11,0.5,normal,na,val,4700000,0.8100546896551724,3776951,0.004528998320494439,0.006727963990724274,29,0.018485303523732944,0.0003500010770703811,0.0009616395319890752,0.8063926896551724,0.006813667560077153,0.018720776914306892,1,1,48,32,48,1.0,0.0,3776951,1105.0,30321,0,0,0,2764.533609158767
4,x,11,0.7,m1,na,val,3700000,0.7791733214285713,2882464,0.006237545368984986,0.007465856301756033,28,0.020155917447541697,0.0004995130723604817,0.0013485585368282107,0.7743202142857143,0.007530716072112291,0.02033102236841457,1,1,40,24,32,1.0,0.0,2882464,1383.0,36394,0,0,0,2052.5584576200345
4,x,11,0.7,normal,na,val,4700000,0.737705448275862,3482990,0.007683837249534163,0.012233115266734613,29,0.03361088868165258,0.00042579861586963385,0.0011698957760753752,0.7320563275862069,0.012295242031121888,0.03378158402101967,1,1,48,32,48,1.0,0.0,3482990,2145.0,48013,0,0,0,2578.3354796391213
4,x,11,0.9,m1,na,val,3700000,0.7242253571428572,2687270,0.009809150178982751,0.011229552069345776,28,0.030316940928713957,0.0009669303137179943,0.0026104664747219177,0.7171466964285714,0.01136557231436378,0.030684161073191215,1,1,40,24,32,1.0,0.0,2687270,2117.0,51593,0,0,0,1993.3417471682187
4,x,11,0.9,normal,na,val,4700000,0.6857462758620689,3203504,0.01199254486562538,0.012154196429103327,29,0.033394056565819945,0.000937113296762081,0.0025747497683780364,0.6775525862068965,0.012254611823211883,0.03366995118135461,1,1,48,32,48,1.0,0.0,3203504,3607.0,67457,0,0,0,2559.614529318176
4,x,11,1.0,m1,na,val,3700000,0.6961523928571429,2518780,0.011428352895444567,0.009843937883212424,28,0.0265761342454568,0.0008749193598545812,0.0023620602483786233,0.6881968035714285,0.009752001862888484,0.026327930320654634,1,1,40,24,32,1.0,0.0,2518780,2551.0,53393,0,0,0,2130.322494974418
4,x,11,1.0,normal,na,val,4800000,0.6521482,3084294,0.013373827190923674,0.012334292473101744,30,0.03446821539991841,0.0012712353671262809,0.0035524708493542105,0.6434686500000001,0.01246945889456341,0.03484593834916231,1,1,48,32,48,1.0,0.0,3084294,4467.0,76995,0,0,0,2923.0586973949685
4,x,13,0.1,m1,na,val,4600000,0.9786741428571428,4502142,0.00018165881773801783,0.0009732669280544014,28,0.002627573725424224,2.061866860236886e-05,5.566517294604462e-05,0.9784963214285715,0.0009680500545617664,0.0026134894908499406,2,0,24,8,16,1.0,0.0,4502142,11.0,1602,0,0,0,928.9326726698782
4,x,13,0.1,normal,na,val,3700000,0.9820511071428571,3631501,0.0003648614637038104,0.0007177122889018524,28,0.0019376410503359636,3.0000485495941125e-05,8.099369778924537e-05,0.9816928928571428,0.0007369164234309161,0.0019894873402422197,2,0,32,16,32,1.0,0.0,3631501,18.0,2672,0,0,0,2228.822635885037
4,x,13,0.15,m1,na,val,3700000,0.9687651785714285,3589300,0.0003742560780174255,0.0011743209058461901,28,0.0031703684451562402,3.41269430220304e-05,9.213408596241177e-05,0.9684026250000001,0.001175829393546828,0.003174440979147758,2,0,24,8,16,1.0,0.0,3589300,17.0,2827,0,0,0,1030.9404622008442
4,x,13,0.15,normal,na,val,3700000,0.9736799642857142,3608204,0.0008189966308992722,0.00108466775162652,28,0.0029283276795258645,5.7281510458074745e-05,0.00015464554223899114,0.9728825535714286,0.0010889877741835766,0.002939990644162764,2,0,32,16,32,1.0,0.0,3608204,64.0,6214,0,0,0,2257.1508877479355
4,x,13,0.3,m1,na,val,3700000,0.9393393214285713,3471417,0.0015014370841958432,0.002718496657320538,28,0.007339251117582164,0.00015332636575227324,0.000413942278785557,0.9379290892857143,0.0027245312790363076,0.007355543064843671,2,0,24,8,16,1.0,0.0,3471417,157.0,10790,0,0,0,1161.3142259843298
