n,lstate,i,p_error,sim_type,comp_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
5,x,13,0.5,m1,na,val,210000,0.6747190476190477,141691,5.260256214669703e-05,0.0,21,0.00010520512429339407,0.007418463069336607,0.017344728854831345,2.984118831649595e-05,6.977015524886455e-05,0.0,0.0,5.96823766329919e-05,0.0001395403104977291,0.6746833333333333,0.00741414909780242,0.017334642578759253,2,1,80,48,64,1.0,0.0,141691,0.0,15,0,0,0,227.46189340998535
5,x,13,0.5,normal,na,val,210000,0.6277333333333333,131824,7.293745195290545e-05,0.0,21,0.0001458749039058109,0.009326410565938241,0.021805603255432616,3.459253879511877e-05,8.087904464761644e-05,0.0,0.0,6.918507759023753e-05,0.00016175808929523288,0.6276880952380952,0.009332725713554669,0.021820368378890315,2,1,96,64,96,1.0,0.0,131824,0.0,19,0,0,0,242.19724815501104
5,x,14,0.5,m1,na,val,210000,0.2893142857142857,60756,0.009727872475004654,0.0010696585843670918,21,0.017316427781275127,0.0067991068825250895,0.015896643850646146,0.001126410821278763,0.0026336034959833195,0.00031407746151048744,0.0007343284395160144,0.0018762849720801301,0.004386845872380256,0.28649285714285716,0.006686554967495099,0.01563349197807616,0,3,144,80,128,1.0,0.0,60756,65.0,1055,0,0,0,185.11775919798674
5,x,14,0.5,normal,na,val,210000,0.26215238095238097,55052,0.009784828280893195,0.0006404969224422538,21,0.018288662716901882,0.006733929821764148,0.015744256700385047,0.0008951164782124743,0.002092826029189262,0.0002457695082875462,0.0005746211098162026,0.0015316992433548023,0.003581187614581616,0.2595952380952381,0.006735880148709428,0.015748816660005792,0,3,160,96,160,1.0,0.0,55052,35.0,1004,0,0,0,160.68891009399522
5,x,15,0.5,m1,na,val,210000,0.4854619047619047,101947,0.013604459072857214,0.001329200671114277,21,0.024550516803485876,0.011061065996447982,0.025861312344706643,0.0012084910592940516,0.00282551109994508,0.00023899623924073242,0.0005587848760869549,0.002274164738915433,0.005317108193305845,0.47888571428571425,0.011129117700878176,0.02602042055221793,1,2,112,48,96,1.0,0.0,101947,134.0,2494,0,0,0,230.54903094402835
5,x,15,0.5,normal,na,val,210000,0.45000476190476185,94501,0.015852064891465213,0.001977336205320457,21,0.02774945737228951,0.013570657038052526,0.03172885872814332,0.0010403961050539294,0.002432496889870847,0.0003021522852617985,0.0007064467952122864,0.0017591098422968209,0.004112884697993373,0.4429,0.01352385120691094,0.03161942440968841,1,2,128,64,128,1.0,0.0,94501,185.0,2614,0,0,0,211.9547305570013
5,x,16,0.5,m1,na,val,210000,0.3137190476190476,65881,0.15229062708516689,0.020425160686886875,21,0.26373093279656007,0.008029436886302246,0.018773215469056415,0.004477773590073623,0.010469253276217623,0.0023795854572560885,0.0055635869798429235,0.010735880505482995,0.02510101278998806,0.2658761904761905,0.006447287205570349,0.015074072268697163,0,3,144,48,128,1.0,0.0,65881,1335.0,17424,0,0,0,158.55696253399947
5,x,16,0.5,normal,na,val,210000,0.29496190476190476,61942,0.16740607945876373,0.029258724304282873,21,0.27629471030896174,0.008801131422215622,0.020577474971202773,0.003993699511789951,0.009337464446778385,0.0026011271540891862,0.0060815622835809985,0.0071437172999798204,0.016702359831899532,0.24564523809523808,0.007807941259455731,0.018255347879196287,0,3,160,64,160,1.0,0.0,61942,1800.0,17113,0,0,0,169.5802243050057
5,x,17,0.5,m1,na,val,210000,1.0,210000,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,-1,16,16,0,1.0,0.0,210000,0.0,0,0,0,0,234.1900470180044
5,x,17,0.5,normal,na,val,210000,1.0,210000,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,-1,32,32,32,1.0,0.0,210000,0.0,0,0,0,0,255.61807452499488
5,x,18,0.5,m1,na,val,210000,0.3154095238095238,66236,0.0001970853306327122,4.492073651223019e-05,21,0.0003043291882409641,0.006300575183619701,0.014731052398315087,9.806549465338381e-05,0.0002292819144451115,6.379675933716634e-05,0.00014915993814053344,0.00016037531711420323,0.0003749653215706036,0.31534761904761904,0.006302331000863449,0.014735157584756913,0,3,144,112,128,1.0,0.0,66236,3.0,20,0,0,0,157.99020165501133
5,x,18,0.5,normal,na,val,210000,0.2775809523809524,58292,7.720590993641047e-05,0.0,21,0.00015441181987282094,0.009957720604859551,0.02328163694948487,5.109876583918276e-05,0.0001194714093759585,0.0,0.0,0.00010219753167836552,0.000238942818751917,0.2775595238095238,0.009956763298270057,0.023279398719939136,0,3,160,128,160,1.0,0.0,58292,0.0,9,0,0,0,150.71708978098468
5,x,19,0.5,m1,na,val,210000,0.4943857142857143,103821,0.00010119971137066873,1.8903949034953402e-05,21,0.00016459152467143063,0.012081852374532645,0.02824796073549888,6.009274399776382e-05,0.00014049976943232445,3.705174010850867e-05,8.662877738626136e-05,9.198289759032139e-05,0.00021506050553521375,0.49433571428571427,0.012081318636638968,0.028246712830244262,1,2,112,80,96,1.0,0.0,103821,2.0,17,0,0,0,220.44036334702105
5,x,19,0.5,normal,na,val,210000,0.43920476190476193,92233,7.774936319181853e-05,1.0116644915880098e-05,21,0.00013526543655187687,0.011837209138043384,0.027675972904136113,3.618352721475948e-05,8.459885325108672e-05,1.982862403512499e-05,4.6360291106010706e-05,6.867086148391199e-05,0.0001605558269325787,0.43917142857142855,0.01184192298573167,0.02768699411018002,1,2,128,96,128,1.0,0.0,92233,1.0,12,0,0,0,207.18654440296814
5,x,20,0.5,m1,na,val,210000,0.2845142857142857,59748,0.009244871254834329,0.0007539425121926348,21,0.01698185748528339,0.006695580074447126,0.015654593118771435,0.0009652178523277461,0.0022567264644972472,0.00022035235173730418,0.0005151945568355767,0.001713878494539365,0.004007131598563061,0.2818785714285714,0.006599104110912832,0.015429027605689953,0,3,144,80,128,1.0,0.0,59748,45.0,1017,0,0,0,173.47767183498945
5,x,20,0.5,normal,na,val,210000,0.2609904761904762,54808,0.009121038520300828,0.0005889146971837896,21,0.017064247646234078,0.00656645139410253,0.015352683959552626,0.0008842616070365297,0.002067446810402139,0.0002455403698798743,0.0005740853730316219,0.0017364878096563408,0.004059993281182781,0.25861666666666666,0.006558920727612975,0.015335076893623109,0,3,160,96,160,1.0,0.0,54808,32.0,933,0,0,0,149.96010291702987
5,x,21,0.1,m1,na,val,5900000,0.9249227118644068,5457044,1.8333724018828578e-07,0.0,59,3.6667448037657156e-07,0.001860577724599049,0.007291514631572977,2.51892541723224e-07,9.871547580495703e-07,0.0,0.0,5.03785083446448e-07,1.9743095160991406e-06,0.9249225423728814,0.001860580410364367,0.0072915251569581055,2,1,80,48,64,1.0,0.0,5457044,0.0,2,0,0,0,16903.16927118064
5,x,21,0.1,normal,na,val,5900000,0.9116555932203391,5378768,7.421535023124925e-07,0.0,59,1.484307004624985e-06,0.0016953220308056508,0.00664388551438306,4.822657713163567e-07,1.8899763666781671e-06,0.0,0.0,9.645315426327134e-07,3.7799527333563342e-06,0.9116549152542374,0.0016952719093258895,0.0066436890907141085,2,1,96,64,96,1.0,0.0,5378768,0.0,8,0,0,0,17258.91948460322
