n,lstate,i,p_error,sim_type,comp_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
5,z,5,0.5,normal,na,val,190000,0.09747368421052632,18520,0.27405331200349187,0.03468943202784116,19,0.4787277599513014,0.019885467131327002,0.04422384779109901,0.04412261804790403,0.09812552714043754,0.027709157991408623,0.06162317321181259,0.0470552739914861,0.10464754290280905,0.07358684210526316,0.015143477834804337,0.033678004865132775,0,3,160,128,160,1.0,0.0,18520,391.0,8295,0,0,0,107.84644603100605
5,z,6,0.5,m1,na,val,190000,0.32288421052631583,61348,0.0323327994144863,0.0036214880095428513,19,0.05742262280988689,0.021832394076150632,0.048553673200763606,0.003566275726486795,0.007931140559468388,0.0005832718661534705,0.0012971546536598775,0.006489560088472839,0.0144323145988204,0.31250263157894737,0.021231443970206515,0.047217203414069486,1,2,112,80,96,1.0,0.0,61348,220.0,3505,0,0,0,182.86312986201665
5,z,6,0.5,normal,na,val,190000,0.25411052631578945,48281,0.05528409333071325,0.007752047319239341,19,0.09506409202294781,0.03617173406396511,0.0804433333660468,0.02718896740613871,0.060466306787030535,0.005098763698722763,0.011339283520268464,0.04865673320401695,0.1082090729383316,0.24423157894736844,0.035935504437054774,0.0799179756766731,1,2,128,96,128,1.0,0.0,48281,285.0,3184,0,0,0,164.9351512259309
5,z,7,0.5,m1,na,val,190000,0.11532631578947368,21912,0.0865327253008703,0.047486657759283776,19,0.09845277633043668,0.03487976585024516,0.07757008903856107,0.06281162379328938,0.13968853091563435,0.05596967765339492,0.12447253509882407,0.054711806788163606,0.12167512082047338,0.1113078947368421,0.03389812192415105,0.07538698359346682,0,3,144,80,128,1.0,0.0,21912,113.0,1301,0,0,0,126.71941464494739
5,z,7,0.5,normal,na,val,190000,0.08971578947368421,17046,0.08680074126004735,0.01601412831386753,19,0.1619969297182531,0.026736127238774055,0.0594592228446231,0.06431483132679382,0.14303155628793787,0.0213731150397308,0.04753226967696728,0.11344468921991398,0.25229282448519547,0.08648684210526317,0.025818455141473403,0.057418386142867706,0,3,160,96,160,1.0,0.0,17046,89.0,1049,0,0,0,122.55435759403917
5,z,8,0.5,m1,na,val,190000,0.48231052631578947,91639,0.004037596646122456,0.0006406790273184449,19,0.006793835237608023,0.09745220655509741,0.21672669397893962,0.0032379837665662808,0.007201042866983476,0.0006898955251399122,0.0015342779977988784,0.005116442769841752,0.011378600502117107,0.48144736842105257,0.09777823282207831,0.21745175293338326,3,0,48,48,32,1.0,0.0,91639,20.0,288,0,0,0,205.3486506040499
5,z,8,0.5,normal,na,val,190000,0.4178578947368421,79393,0.0016249327344645642,0.0001603605382414998,19,0.0029291443924461293,0.07747022684829398,0.17228820916575766,0.0010100069812622823,0.0022461828385677896,0.00016912928294119203,0.0003761313534357927,0.0017257063769245064,0.0038378467873661404,0.4174315789473684,0.07754969012610143,0.1724649297768215,3,0,64,64,64,1.0,0.0,79393,7.0,148,0,0,0,182.93560362093558
5,z,9,0.5,m1,na,val,190000,0.1520315789473684,28886,0.23341525644009678,0.02218430898066893,19,0.42246189491885566,0.0202692890832635,0.04507744018946826,0.04068708493222975,0.0904851487381867,0.017434134254723874,0.03877225989003172,0.049091581399210577,0.10917614402946939,0.11947105263157895,0.01587128947783182,0.03529660558038231,0,3,144,112,128,1.0,0.0,28886,389.0,11595,0,0,0,132.00370069101336
5,z,9,0.5,normal,na,val,190000,0.10983684210526316,20869,0.26451367471169546,0.019939604683465683,19,0.48914814005645957,0.019608303658104006,0.04360745617343586,0.04086735558376257,0.09088605769355293,0.01018485042264863,0.022650374360919847,0.06723779410459922,0.14953201514721579,0.08392894736842106,0.015323066376747541,0.03407739685786147,0,3,160,128,160,1.0,0.0,20869,312.0,9221,0,0,0,129.45567185601976
5,z,10,0.5,m1,na,val,190000,0.2982052631578947,56659,0.0320055741959256,0.0034538926270700297,19,0.05710336313771114,0.03403541757807238,0.07569231924695172,0.007518443081110397,0.016720476328225917,0.00163478673713498,0.0036356480517408013,0.011952254598933006,0.026580954053172574,0.28947894736842106,0.03364352113509372,0.0748207697616063,1,2,112,80,96,1.0,0.0,56659,161.0,2994,0,0,0,161.52076686295914
5,z,10,0.5,normal,na,val,190000,0.2628684210526316,49945,0.050564596606783974,0.01222867438286328,19,0.07667184444784139,0.04243471816195748,0.09437175926816464,0.03310350783454017,0.07361981904462632,0.016192176955234665,0.036010236236630626,0.03511800148990769,0.07809990795592776,0.2549868421052632,0.04128738765659931,0.0918201787948495,1,2,128,96,128,1.0,0.0,49945,161.0,2673,0,0,0,173.2099180510122
5,z,11,0.5,m1,na,val,180000,0.10968333333333333,19743,0.07148206193920774,0.004038395602890806,18,0.13488733267263386,0.034654776326247194,0.07501416532895638,0.05414869208423511,0.11721094091370911,0.003931399405731198,0.008509956671465183,0.10794487828208994,0.23365884314578247,0.10666388888888889,0.03376092707472364,0.07307932798065794,0,3,144,80,128,1.0,0.0,19743,58.0,971,0,0,0,101.79410142599954
5,z,11,0.5,normal,na,val,190000,0.08477368421052632,16107,0.04127640232538489,0.0019454581870059463,19,0.0786618882767579,0.024406290236835534,0.05427783302504566,0.026284601301557072,0.058455061655482116,0.0008402762593307085,0.0018687139281014973,0.05296510447323221,0.11779058057800679,0.08248421052631578,0.02377121147085785,0.05286546355459399,0,3,160,96,160,1.0,0.0,16107,42.0,786,0,0,0,114.07736874400871
5,z,12,0.5,m1,na,val,190000,0.4859631578947368,92333,0.0027055767104262247,0.001191187603178693,19,0.003028778214495063,0.07652068685933523,0.17017650056640973,0.003943803594831543,0.008770735368899553,0.0022380587131417577,0.0049772815103549025,0.0036605032842055006,0.008140695866505369,0.4857736842105263,0.07657669547738244,0.17030105970214193,2,1,80,48,64,1.0,0.0,92333,9.0,54,0,0,0,191.2956710870494
5,z,12,0.5,normal,na,val,190000,0.37562105263157897,71368,0.007604420452379684,0.0030249392070652976,19,0.009158962490628773,0.06553055993564076,0.145735249220966,0.00923492708794697,0.020537813228228164,0.0037442727206357944,0.008326993064442617,0.01099778203541201,0.024458275762983678,0.37503684210526317,0.06592601516300216,0.14661471318666153,2,1,96,64,96,1.0,0.0,71368,39.0,144,0,0,0,181.54531905602198
5,z,13,0.5,m1,na,val,190000,0.10584736842105262,20111,0.05532124169927361,0.0067603194389887,19,0.09712184452056982,0.029564068987852427,0.0657483617744457,0.050606474766718854,0.11254515785559621,0.00966959553519567,0.021504484572872462,0.0830541151491991,0.18470637488803543,0.10382631578947368,0.029153711815909845,0.06483575695645852,0,3,144,80,128,1.0,0.0,20111,40.0,688,0,0,0,112.32542936997197
5,z,13,0.5,normal,na,val,190000,0.09836842105263158,18690,0.03665744803904191,0.003555392631945252,19,0.06620411081419332,0.024277341121249518,0.05399105947213831,0.02326826471033383,0.05174694615505045,0.003740138425977969,0.0083177986906588,0.041481983369109195,0.09225294565488872,0.09619736842105263,0.023811888487491283,0.05295592631216025,0,3,160,96,160,1.0,0.0,18690,37.0,751,0,0,0,119.09175526897889
5,z,14,0.5,m1,na,val,190000,0.33275263157894736,63223,0.0002331031094286776,4.4802168207486035e-05,19,0.00037660188244238306,0.03875363721796215,0.08618530016721111,0.00010337289911062044,0.00022989388812450005,6.556300681009982e-05,0.00014580740873463985,0.0001616533892965491,0.0003595055039920904,0.33267368421052634,0.03874697146364069,0.08617047600931839,1,2,112,48,96,1.0,0.0,63223,3.0,24,0,0,0,161.42067313098232
5,z,14,0.5,normal,na,val,190000,0.3012,57228,0.0003547249555640614,8.711955439649837e-05,19,0.0005352108023351261,0.014751009043095106,0.03280518251740112,0.00015988872451859243,0.00035558101652457066,9.609889759962833e-05,0.00021371703225634865,0.00029392230944234854,0.0006536620633220858,0.30109473684210525,0.014753304556986039,0.03281028757509197,1,2,128,64,128,1.0,0.0,57228,5.0,30,0,0,0,196.57592947594821
5,z,15,0.5,m1,na,val,190000,0.1301421052631579,24727,0.006967533348128274,0.003145914232870755,19,0.008417408602529292,0.03041402791335661,0.06763860925527893,0.011626288208477081,0.0258560282598113,0.005638419850435873,0.012539439963930456,0.012646575703255976,0.028125074220576342,0.12995,0.030470978262614107,0.06776526273344871,0,3,144,48,128,1.0,0.0,24727,13.0,47,0,0,0,122.17056398102432
5,z,15,0.5,normal,na,val,190000,0.11223684210526315,21325,0.008779198203317531,0.00042237128968040754,19,0.01671365382727425,0.037777513400005513,0.08401447104534576,0.012851234901437181,0.028580221548503863,0.0007279046310410301,0.001618807513899546,0.025691356950229446,0.05713572891249055,0.11216315789473684,0.03777485360416703,0.08400855585082005,0,3,160,64,160,1.0,0.0,21325,3.0,22,0,0,0,120.97662112799298
5,z,16,0.5,m1,na,val,190000,1.0,190000,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,-1,16,16,0,1.0,0.0,190000,0.0,0,0,0,0,222.7545181609894
5,z,16,0.5,normal,na,val,190000,1.0,190000,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,-1,32,32,32,1.0,0.0,190000,0.0,0,0,0,0,241.89959855399502
5,z,17,0.5,m1,na,val,190000,0.129,24510,0.30583583739551834,0.032327550987218796,19,0.5470165728165991,0.03246893002521728,0.07220856366572229,0.04432943039868204,0.09858546292478315,0.01356481252986522,0.03016716683967184,0.07670108379775109,0.1705776903747153,0.09545526315789474,0.02426986378026437,0.05397443040391349,0,3,144,112,128,1.0,0.0,24510,630.0,11487,0,0,0,108.52699559902248
5,z,17,0.5,normal,na,val,190000,0.06948947368421053,13203,0.370629547748242,0.05660718483091807,19,0.628044725834648,0.03203448737832205,0.07124239448481379,0.0594396048122337,0.13218940337781665,0.028407936777977892,0.06317720694372352,0.09742986183473049,0.21667700092893905,0.052157894736842104,0.024403897901598175,0.05427251264364835,0,3,160,128,160,1.0,0.0,13203,318.0,5950,0,0,0,102.65363002101367
5,z,18,0.5,m1,na,val,190000,0.2765947368421053,52553,0.04718480101510062,0.007030182866186557,19,0.08030923629782812,0.04404900918023629,0.09796182631619664,0.01960828080624542,0.04360740535254696,0.004729312422392241,0.010517650470224146,0.03001448293212053,0.0667500499712958,0.266,0.044188600678434345,0.09827226776212662,1,2,112,80,96,1.0,0.0,52553,279.0,3468,0,0,0,167.23742756299907
5,z,18,0.5,normal,na,val,190000,0.2951263157894737,56074,0.03199884801611429,0.004605210780826036,19,0.0547872744705765,0.014083641627335833,0.03132100541357124,0.004151534779963794,0.009232714574722727,0.0011175699719318433,0.002485395188768619,0.0064883366768568726,0.014429593819432464,0.2856947368421052,0.013754665348039742,0.030589385844043852,1,2,128,96,128,1.0,0.0,56074,259.0,3066,0,0,0,184.24734777101548
5,z,19,0.5,m1,na,val,190000,0.07765263157894738,14754,0.08862957988140314,0.014123207544722814,19,0.15886047577129433,0.032701667848917954,0.07272615583605432,0.05358668776717755,0.119172937089895,0.016528989970935746,0.036759284143931745,0.10840513097886753,0.24108520964192556,0.07566315789473683,0.032025259043702535,0.07122187133276091,0,3,144,80,128,1.0,0.0,14754,41.0,674,0,0,0,112.9194996310107
5,z,19,0.5,normal,na,val,190000,0.09342631578947368,17751,0.048917466908499206,0.014921526379997876,19,0.06799188105700267,0.019333385156360634,0.042996057210778225,0.029597266595574174,0.06582219086486732,0.02072562993881452,0.04609230941046612,0.04120048730169551,0.09162691865955179,0.09105526315789474,0.019091204697490344,0.04245746529939255,0,3,160,96,160,1.0,0.0,17751,48.0,805,0,0,0,118.42907967399515
5,z,20,0.5,m1,na,val,190000,0.5078578947368421,96493,0.002387450937135328,0.0005860977611065526,19,0.00360270635205755,0.07503816494359099,0.166879478519311,0.0034884619332304348,0.007758088283336734,0.001148751611768843,0.0025547409116989063,0.004786904352966516,0.010645730779069388,0.5076605263157895,0.0751554591552958,0.1671403324047618,2,1,80,48,64,1.0,0.0,96493,5.0,65,0,0,0,113.3776720540045
5,z,20,0.5,normal,na,val,190000,0.43866315789473687,83346,0.0006296719343368215,0.0001995146073096782,19,0.000860314654054287,0.05006449604795348,0.11133983618995953,0.0008063760029716785,0.00179332219767847,0.0003652762888718797,0.0008123481784000482,0.0008951512463221218,0.0019907519499503135,0.43855,0.05010203748982249,0.11142332565490945,2,1,96,64,96,1.0,0.0,83346,3.0,37,0,0,0,216.5700115149957
5,z,21,0.5,m1,na,val,190000,0.1045,19855,0.0511368149731213,0.031814688520029194,19,0.04432612123653103,0.028226582809047628,0.06277388876842911,0.04851354385015384,0.10789063012033151,0.041145807748138655,0.09150531526759656,0.0207720315152219,0.0461955031769869,0.10309736842105263,0.02790981304352191,0.062069415607053764,0,3,144,80,128,1.0,0.0,19855,24.0,485,0,0,0,127.43847214603738
5,z,21,0.5,normal,na,val,190000,0.08083684210526317,15359,0.06497157799177637,0.015706144757563205,19,0.10574993068973479,0.025512858014493652,0.05673876012555081,0.05434297474791887,0.12085486490691892,0.028168444845365695,0.06264459412124912,0.07660163408800844,0.17035652137740268,0.07948947368421053,0.02521400450879733,0.056074131436646156,0,3,160,96,160,1.0,0.0,15359,24.0,464,0,0,0,113.44734297900868
5,z,22,0.5,m1,na,val,190000,0.3046947368421053,57892,0.0001089374771641163,1.2871503777786359e-05,19,0.00019213194677265984,0.034849405435542706,0.07750256966122844,7.882026760780954e-05,0.00017529060265575214,2.522814740446126e-05,5.610558421877275e-05,0.00015625586835778238,0.0003475018058708001,0.30466578947368417,0.034849942225654046,0.07750376344380457,1,2,112,48,96,1.0,0.0,57892,1.0,9,0,0,0,156.48018190596486
5,z,22,0.5,normal,na,val,190000,0.2711842105263158,51525,8.385095492413906e-05,0.0,19,0.00016770190984827813,0.021311970002529913,0.04739628751469294,7.36333658347461e-05,0.00016375530640123405,0.0,0.0,0.0001472667316694922,0.0003275106128024681,0.2711657894736842,0.021317523204260228,0.04740863743569067,1,2,128,64,128,1.0,0.0,51525,0.0,7,0,0,0,165.23668640601682
5,z,23,0.5,m1,na,val,190000,0.10006842105263158,19013,0.00063811226331571,0.00011578485548484647,19,0.001044654815661727,0.03196106277480914,0.0710791034507922,0.0005566865484286647,0.001238030820320924,0.00016093574696088547,0.00035790951908455757,0.0010942516717686562,0.002433536967367353,0.10003157894736842,0.03195682047929022,0.07106966889086588,0,3,144,48,128,1.0,0.0,19013,3.0,8,0,0,0,121.82704752396967
5,z,23,0.5,normal,na,val,190000,0.07891578947368422,14994,0.00043910744061551217,0.0,19,0.0009270045968549701,0.024181557908092257,0.05377804449936274,0.000636797513499916,0.0014161918412469961,0.0,0.0,0.0013068190601891426,0.002906271541253709,0.07889473684210527,0.02418085397099097,0.05377647899391013,0,3,160,64,160,1.0,0.0,14994,0.0,8,0,0,0,117.24065329495352
5,z,24,0.5,m1,na,val,190000,0.5305684210526316,100808,0.0,0.0,19,0.0,0.1009741910543254,0.2245593340365169,0.0,0.0,0.0,0.0,0.0,0.0,0.5305684210526316,0.1009741910543254,0.2245593340365169,3,0,48,16,32,1.0,0.0,100808,0.0,0,0,0,0,99.35456688900013
5,z,24,0.5,normal,na,val,190000,0.49866315789473686,94746,0.0,0.0,19,0.0,0.08746154338518829,0.19450817809292556,0.0,0.0,0.0,0.0,0.0,0.0,0.49866315789473686,0.08746154338518829,0.19450817809292556,3,0,64,32,64,1.0,0.0,94746,0.0,0,0,0,0,200.22526135704538
5,z,25,0.5,m1,na,val,190000,0.11251578947368421,21378,0.031066485260880995,0.014007813639567154,19,0.03756917493828112,0.03308624298111088,0.07358142325310932,0.0510957590429719,0.11363329087337706,0.02648338977453874,0.05889715291306776,0.05202207024320875,0.11569334031832723,0.1119157894736842,0.03292923747289982,0.07323225430215459,0,3,144,80,128,1.0,0.0,21378,4.0,220,0,0,0,117.60529291800049
5,z,25,0.5,normal,na,val,190000,0.0677421052631579,12871,0.006720905356344646,0.00014266090056884012,19,0.013156488911551611,0.02691183817811339,0.05984999132822247,0.0039464602158459415,0.008776643502844987,0.00020463009217189194,0.0004550825982574952,0.007862450538723982,0.01748552415657386,0.06733684210526317,0.026762275957154583,0.059517375712441374,0,3,160,96,160,1.0,0.0,12871,3.0,148,0,0,0,110.34667092800373
5,z,26,0.5,m1,na,val,190000,0.3316631578947368,63016,0.00037466983943814963,0.0,19,0.0007493396788762993,0.038740440533410095,0.0861559516905008,0.0007052738793840623,0.0015684783508949092,0.0,0.0,0.0014105477587681246,0.0031369567017898183,0.33165526315789473,0.03874399735654608,0.08616386180917927,1,2,112,48,96,1.0,0.0,63016,0.0,3,0,0,0,148.23373058100697
5,z,26,0.5,normal,na,val,190000,0.2773842105263158,52703,5.415635863560972e-05,0.0,19,0.00010831271727121945,0.018666521372472402,0.04151300014798437,5.323032209428732e-05,0.00011838040548016266,0.0,0.0,0.00010646064418857464,0.00023676081096032532,0.27737105263157896,0.0186714720846026,0.04152401017547115,1,2,128,64,128,1.0,0.0,52703,0.0,5,0,0,0,194.27350177000335
5,z,27,0.5,m1,na,val,190000,0.10728421052631577,20384,1.784121320249777e-05,0.0,19,3.568242640499554e-05,0.03461034656083711,0.0769709199283722,3.496877787689562e-05,7.776804537985144e-05,0.0,0.0,6.993755575379124e-05,0.00015553609075970288,0.10728157894736841,0.03460969433959343,0.07696946943526503,0,3,144,48,128,1.0,0.0,20384,0.0,1,0,0,0,130.9145221960207
5,z,27,0.5,normal,na,val,190000,0.10366315789473685,19696,3.835563611762839e-05,0.0,19,7.671127223525678e-05,0.02068173953223976,0.04599470030493025,5.1916339225418543e-05,0.00011545820214396742,0.0,0.0,0.00010383267845083709,0.00023091640428793485,0.1036578947368421,0.020679851304137045,0.04599050102152102,0,3,160,64,160,1.0,0.0,19696,0.0,2,0,0,0,128.1341013469937
5,z,28,0.5,m1,na,val,190000,0.5423684210526316,103050,0.0,0.0,19,0.0,0.021130083388091213,0.04699178477412099,0.0,0.0,0.0,0.0,0.0,0.0,0.5423684210526316,0.021130083388091213,0.04699178477412099,2,1,80,16,64,1.0,0.0,103050,0.0,0,0,0,0,68.45143190001545
5,z,28,0.5,normal,na,val,190000,0.4134157894736842,78549,0.0,0.0,19,0.0,0.1015535287711853,0.2258477394252791,0.0,0.0,0.0,0.0,0.0,0.0,0.4134157894736842,0.1015535287711853,0.2258477394252791,2,1,96,32,96,1.0,0.0,78549,0.0,0,0,0,0,207.1358565139817
5,z,29,0.5,m1,na,val,190000,0.11510526315789472,21870,0.0,0.0,19,0.0,0.03547432332379307,0.07889234207086832,0.0,0.0,0.0,0.0,0.0,0.0,0.11510526315789472,0.03547432332379307,0.07889234207086832,0,3,144,48,128,1.0,0.0,21870,0.0,0,0,0,0,95.43368216500676
5,z,29,0.5,normal,na,val,190000,0.10619473684210527,20177,0.0,0.0,19,0.0,0.026734577784949008,0.059455776970826636,0.0,0.0,0.0,0.0,0.0,0.0,0.10619473684210527,0.026734577784949008,0.059455776970826636,0,3,160,64,160,1.0,0.0,20177,0.0,0,0,0,0,104.42201888402633
5,z,30,0.5,m1,na,val,190000,0.32693157894736846,62117,0.0,0.0,19,0.0,0.026864103694508885,0.059743833272021374,0.0,0.0,0.0,0.0,0.0,0.0,0.32693157894736846,0.026864103694508885,0.059743833272021374,1,2,112,16,96,1.0,0.0,62117,0.0,0,0,0,0,100.62762203199964
5,z,30,0.5,normal,na,val,190000,0.3374526315789474,64116,0.0,0.0,19,0.0,0.039217201725927166,0.08721623427130888,0.0,0.0,0.0,0.0,0.0,0.0,0.3374526315789474,0.039217201725927166,0.08721623427130888,1,2,128,32,128,1.0,0.0,64116,0.0,0,0,0,0,200.37498515295738
5,z,31,0.5,m1,na,val,190000,0.09212105263157895,17503,0.0,0.0,19,0.0,0.03657148327605503,0.08133234684475085,0.0,0.0,0.0,0.0,0.0,0.0,0.09212105263157895,0.03657148327605503,0.08133234684475085,0,3,144,16,128,1.0,0.0,17503,0.0,0,0,0,0,91.79810461902525
5,z,31,0.5,normal,na,val,190000,0.15265263157894737,29004,0.0,0.0,19,0.0,0.02397578904655794,0.05332042935999769,0.0,0.0,0.0,0.0,0.0,0.0,0.15265263157894737,0.02397578904655794,0.05332042935999769,0,3,160,32,160,1.0,0.0,29004,0.0,0,0,0,0,134.56602327399014
