n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
6,x,10,0.005,normal,anqi,2000000,0.011448,22896,0.0,0.00011072470784028174,20,0.0002526407893057897,0.0,0.0,0.011448,0.00011072470784028174,0.0002526407893057897,0,4,384,320,384,1.0,0.0,22896,0.0,0,0,0,0,1808.6489108829992
6,x,10,0.005,normal,val,2000000,0.011448,22896,0.0,0.00011072470784028174,20,0.0002526407893057897,0.0,0.0,0.011448,0.00011072470784028174,0.0002526407893057897,0,4,384,320,384,1.0,0.0,22896,0.0,0,0,0,0,1833.2772373519838
6,x,11,0.005,m1,anqi,2000000,0.0424635,84927,0.0,0.0002522610732429485,20,0.00057558459984519,0.0,0.0,0.0424635,0.0002522610732429485,0.00057558459984519,1,3,288,224,256,1.0,0.0,84927,0.0,0,0,0,0,2590.1171076310566
6,x,11,0.005,m1,val,2000000,0.0424635,84927,0.0,0.0002522610732429485,20,0.00057558459984519,0.0,0.0,0.0424635,0.0002522610732429485,0.00057558459984519,1,3,288,224,256,1.0,0.0,84927,0.0,0,0,0,0,2566.532449852093
6,x,11,0.005,normal,anqi,2000000,0.0236155,47231,0.0,0.0002567701384097211,20,0.0005858729429348634,0.0,0.0,0.0236155,0.0002567701384097211,0.0005858729429348634,1,3,320,256,320,1.0,0.0,47231,0.0,0,0,0,0,2387.201291414327
6,x,11,0.005,normal,val,2000000,0.0236155,47231,0.0,0.0002567701384097211,20,0.0005858729429348634,0.0,0.0,0.0236155,0.0002567701384097211,0.0005858729429348634,1,3,320,256,320,1.0,0.0,47231,0.0,0,0,0,0,2400.7059455452254
6,x,12,0.005,m1,anqi,2000000,0.0226335,45267,0.0,0.00025604388484871336,20,0.0005842158487192363,0.0,0.0,0.0226335,0.00025604388484871336,0.0005842158487192363,0,4,352,224,320,1.0,0.0,45267,0.0,0,0,0,0,2048.415247304132
6,x,12,0.005,m1,val,2000000,0.0226335,45267,0.0,0.00025604388484871336,20,0.0005842158487192363,0.0,0.0,0.0226335,0.00025604388484871336,0.0005842158487192363,0,4,352,224,320,1.0,0.0,45267,0.0,0,0,0,0,2017.8974100850755
6,x,12,0.005,normal,anqi,2000000,0.012514,25028,0.0,0.00017321577514156948,20,0.0003952267836651711,0.0,0.0,0.012514,0.00017321577514156948,0.0003952267836651711,0,4,384,256,384,1.0,0.0,25028,0.0,0,0,0,0,1881.0633663379122
6,x,12,0.005,normal,val,2000000,0.012514,25028,0.0,0.00017321577514156948,20,0.0003952267836651711,0.0,0.0,0.012514,0.00017321577514156948,0.0003952267836651711,0,4,384,256,384,1.0,0.0,25028,0.0,0,0,0,0,1885.6867718788562
6,x,13,0.005,m1,anqi,2000000,0.09117650000000001,182353,0.0,0.00037578684134269026,20,0.0008574335941756978,0.0,0.0,0.09117650000000001,0.00037578684134269026,0.0008574335941756978,2,2,224,160,192,1.0,0.0,182353,0.0,0,0,0,0,2994.783497766126
6,x,13,0.005,m1,val,2000000,0.09117650000000001,182353,0.0,0.00037578684134269026,20,0.0008574335941756978,0.0,0.0,0.09117650000000001,0.00037578684134269026,0.0008574335941756978,2,2,224,160,192,1.0,0.0,182353,0.0,0,0,0,0,3003.7785637149354
6,x,13,0.005,normal,anqi,2000000,0.0509,101800,0.0,0.00023136478374613216,20,0.0005279054939345817,0.0,0.0,0.0509,0.00023136478374613216,0.0005279054939345817,2,2,256,192,256,1.0,0.0,101800,0.0,0,0,0,0,2878.2920271608746
6,x,13,0.005,normal,val,2000000,0.0509,101800,0.0,0.00023136478374613216,20,0.0005279054939345817,0.0,0.0,0.0509,0.00023136478374613216,0.0005279054939345817,2,2,256,192,256,1.0,0.0,101800,0.0,0,0,0,0,2892.096566204098
6,x,14,0.005,m1,anqi,15000000,0.022557575757575755,338122,1.3687005556924256e-05,0.00011858616718551205,33,0.0003475641155153093,2.6826530891571542e-05,7.862586086526551e-05,0.022557272727272728,0.0001187156839325379,0.00034794371605973063,0,4,352,224,320,1.0,0.0,338122,1.0,0,0,0,0,14901.987607156276
6,x,14,0.005,m1,val,15000000,0.022557575757575755,338122,1.973079131902705e-05,0.00011858616718551205,33,0.0003475641155153093,2.6872898249741433e-05,7.876175892330704e-05,0.022557136363636366,0.00011871488092758225,0.00034794136253306064,0,4,352,224,320,1.0,0.0,338122,1.0,9,0,0,0,14853.638321347069
6,x,14,0.005,normal,anqi,15000000,0.012323606060606061,185009,2.457268107608685e-06,9.415683812185702e-05,33,0.00027596421183211615,4.816245490913021e-06,1.4115930583498038e-05,0.012323575757575757,9.415653254276883e-05,0.00027596331621057763,0,4,384,256,384,1.0,0.0,185009,1.0,0,0,0,0,13619.89916014846
6,x,14,0.005,normal,val,15000000,0.012323606060606061,185009,6.128269272307334e-06,9.415683812185702e-05,33,0.00027596421183211615,6.0976954352746595e-06,1.7871731340532783e-05,0.012323530303030303,9.415314037266068e-05,0.0002759533741015501,0,4,384,256,384,1.0,0.0,185009,0.0,5,0,0,0,13630.471473099897
6,x,15,0.005,m1,anqi,15000000,0.0493470303030303,740260,4.912731344702435e-06,0.0001807998086795148,33,0.0005299060344089606,3.4732912861284015e-06,1.0179867032060838e-05,0.04934678787878788,0.00018079987453015385,0.0005299062274105532,1,3,288,160,256,1.0,0.0,740260,8.0,0,0,0,0,19647.860382925952
6,x,15,0.005,m1,val,15000000,0.0493470303030303,740260,4.583562909342903e-05,0.0001807998086795148,33,0.0005299060344089606,1.4891028788939669e-05,4.364410599462512e-05,0.04934477272727273,0.00018093528389813145,0.0005303030986336529,1,3,288,160,256,1.0,0.0,740260,7.0,63,0,0,0,19720.696509571746
6,x,15,0.005,normal,anqi,15000000,0.027456151515151517,413618,0.00012218002847707766,0.00014310738371173977,33,0.0004194333320991046,4.8473362293125786e-05,0.00014207054407203845,0.02745278787878788,0.00014288258127969847,0.00041877445880627017,1,3,320,192,320,1.0,0.0,413618,48.0,0,0,0,0,18876.920618838514
