n,lstate,i,p_error,sim_type,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,N_samples,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,15,0.005,m1,7900000,0.7211398734177216,0.00032228542975232943,0.0014614977334218419,0.1084551798512372,79,0.00021433910924700117,0.0009719835072559142,0.6429284810126582,0.0003224787349804731,0.001462374332630834,0,2,56,-6,48,5697005,66799.0,1102142,0,0,0.0,3962.774893263093
4,x,15,0.005,m1,5000000,0.721303,0.0,,0.07563437279478943,1,0.0,,0.6667477,0.0,,1,1,40,8,32,3606515,20848.0,503857,0,0,362.5231808573008,47.21249895170331
4,x,15,0.005,normal,8000000,0.678635125,0.00037993732927536723,0.0017338075417335553,0.1427102280036772,80,0.00019091579055964433,0.0008712258891213823,0.581787,0.0003544520614352469,0.0016175079676207017,0,2,64,0,64,5429081,110749.0,1328072,0,0,0.0,4326.820883044056
4,x,15,0.005,normal,8000000,0.678635125,0.00037993732927536723,0.0017338075417335553,0.1427102280036772,80,0.00019091579055964433,0.0008712258891213823,0.581787,0.0003544520614352469,0.0016175079676207017,0,2,64,2,64,5429081,110749.0,1328072,0,0,0.0,4326.820883044056
4,x,15,0.005,normal,5000000,0.6788882,0.0,,0.11277851051174553,1,0.0,,0.6023242,0.0,,1,1,48,16,48,3394441,43385.0,678870,0,0,619.516607219819,145.35802383953703
4,x,15,0.01,m1,7900000,0.5213484810126582,0.0003411400756060712,0.001546999650777806,0.1946053198291842,79,0.00025986028025550467,0.0011784125980862452,0.4198915189873418,0.00032118122983008137,0.0014564904152664716,0,2,56,-8,48,4118653,156203.0,1290614,0,0,0.0,4009.5143485840235
4,x,15,0.01,m1,7900000,0.5213484810126582,0.0003411400756060712,0.001546999650777806,0.1946053198291842,79,0.00025986028025550467,0.0011784125980862452,0.4198915189873418,0.00032118122983008137,0.0014564904152664716,0,2,56,-6,48,4118653,156203.0,1290614,0,0,0.0,4009.5143485840235
4,x,15,0.01,m1,5000000,0.521594,0.0,,0.1408873568330924,1,0.0,,0.448108,0.0,,1,1,40,8,32,2607970,51813.0,631234,0,0,482.781647273805,34.068311212118715
4,x,15,0.01,normal,8000000,0.46230587500000003,0.00037171377478409476,0.0016962801399801697,0.246117316475483,80,0.00033899613841322976,0.001546976346126346,0.3485248125,0.00034230698411324463,0.0015620850727554197,0,2,64,0,64,3698447,223833.0,1372831,0,0,0.0,3597.689790064949
4,x,15,0.01,normal,8000000,0.46230587500000003,0.00037171377478409476,0.0016962801399801697,0.246117316475483,80,0.00033899613841322976,0.001546976346126346,0.3485248125,0.00034230698411324463,0.0015620850727554197,0,2,64,2,64,3698447,223833.0,1372831,0,0,0.0,3597.689790064949
4,x,15,0.01,normal,5000000,0.4625604,0.0,,0.20165625937715378,1,0.0,,0.3692822,0.0,,1,1,48,16,48,2312802,94080.0,744622,0,0,618.0573720331304,679.7482400699519
4,x,16,0.0,m2,100,1.0,0.0,,0.0,1,0.0,,1.0,0.0,,0,2,56,8,48,100,0.0,0,0,0,0.0,0.0284494160005124
4,z,2,0.0,m2,200,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,1,1,40,40,32,200,0.0,0,0,0,0.0,0.0710307299996202
4,z,2,0.0001,m1,7900000,0.991870506329114,6.80659564660679e-05,0.00030866502768926046,0.001629580814651918,79,2.0407352715177977e-05,9.254312167103827e-05,0.9902541772151899,7.362821809422517e-05,0.00033388873317448305,0,2,56,-8,48,7835777,23.0,25492,0,0,0.0,3978.810988853962
4,z,2,0.0001,m1,7900000,0.991870506329114,6.80659564660679e-05,0.00030866502768926046,0.001629580814651918,79,2.0407352715177977e-05,9.254312167103827e-05,0.9902541772151899,7.362821809422517e-05,0.00033388873317448305,0,2,56,-6,48,7835777,23.0,25492,0,0,0.0,3978.810988853962
4,z,2,0.0001,m1,5000000,0.991845,0.0,,0.0008295651034183768,1,0.0,,0.9910222,0.0,,1,1,40,40,32,4959225,2.0,8224,0,0,223.3158396421932,20.41308821365237
4,z,2,0.0001,normal,7900000,0.9898683544303798,7.809918089229555e-05,0.0003541636242876641,0.002147010029764289,79,2.155292607589595e-05,9.773805980846632e-05,0.9877431012658228,8.324273624481193e-05,0.0003774885834557201,0,2,64,0,64,7819960,27.0,33525,0,0,0.0,4294.23230812994
4,z,2,0.0001,normal,7900000,0.9898683544303798,7.809918089229555e-05,0.0003541636242876641,0.002147010029764289,79,2.155292607589595e-05,9.773805980846632e-05,0.9877431012658228,8.324273624481193e-05,0.0003774885834557201,0,2,64,2,64,7819960,27.0,33525,0,0,0.0,4294.23230812994
4,z,2,0.0001,normal,5000000,0.9899278,0.0,,0.0013371682258039425,1,0.0,,0.9886041,0.0,,1,1,48,48,48,4949639,8.0,13221,0,0,652.4044889952056,206.32967678876597
4,z,2,0.0005,m1,7900000,0.9600053164556961,0.00015154509113075594,0.0006872256290612077,0.008087429708285056,79,4.2030305766952437e-05,0.00019059873932443562,0.952241329113924,0.00015204014220677594,0.0006894705832500684,0,2,56,-8,48,7584042,494.0,121683,0,0,0.0,4947.462993706024
4,z,2,0.0005,m1,7900000,0.9600053164556961,0.00015154509113075594,0.0006872256290612077,0.008087429708285056,79,4.2030305766952437e-05,0.00019059873932443562,0.952241329113924,0.00015204014220677594,0.0006894705832500684,0,2,56,-6,48,7584042,494.0,121683,0,0,0.0,4947.462993706024
4,z,2,0.0005,m1,5000000,0.9601668,0.0,,0.004113764400102149,1,0.0,,0.9562169,0.0,,1,1,40,40,32,4800834,66.0,39367,0,0,195.00762999616563,10.77321833372116
4,z,2,0.0005,normal,7900000,0.9503706329113923,0.000146789957019278,0.0006656620798452765,0.010603072578750176,79,4.983143614116396e-05,0.00022597525128403663,0.9402937974683544,0.0001567609525063998,0.0007108784810818657,0,2,64,0,64,7507928,808.0,157598,0,0,0.0,3866.0102892519644
4,z,2,0.0005,normal,7900000,0.9503706329113923,0.000146789957019278,0.0006656620798452765,0.010603072578750176,79,4.983143614116396e-05,0.00022597525128403663,0.9402937974683544,0.0001567609525063998,0.0007108784810818657,0,2,64,2,64,7507928,808.0,157598,0,0,0.0,3866.0102892519644
4,z,2,0.0005,normal,5000000,0.950332,0.0,,0.006602219013986691,1,0.0,,0.9440577,0.0,,1,1,48,48,48,4751660,214.0,62315,0,0,652.1584746143781,203.45392685430124
4,z,2,0.001,m1,7900000,0.9216243037974683,0.00021674052873566738,0.0009828734477114224,0.01599787796513273,79,6.606567632235096e-05,0.00029959417115535636,0.906880253164557,0.00021823614561520318,0.0009896557607722044,0,2,56,-8,48,7280832,1887.0,229182,0,0,0.0,3863.4453381669155
4,z,2,0.001,m1,7900000,0.9216243037974683,0.00021674052873566738,0.0009828734477114224,0.01599787796513273,79,6.606567632235096e-05,0.00029959417115535636,0.906880253164557,0.00021823614561520318,0.0009896557607722044,0,2,56,-6,48,7280832,1887.0,229182,0,0,0.0,3863.4453381669155
4,z,2,0.001,m1,5000000,0.9217972,0.0,,0.008207987613761465,1,0.0,,0.9142311,0.0,,1,1,40,40,32,4608986,308.0,75045,0,0,181.48417859291655,66.43339710589498
4,z,2,0.001,normal,7900000,0.9032674683544304,0.00020984118512353155,0.0009515863521111532,0.020978338109989243,79,8.247818442194033e-05,0.00037402149914766107,0.884318417721519,0.00021848037384083427,0.0009907632852373092,0,2,64,0,64,7135813,3183.0,293029,0,0,0.0,4136.026245001005
4,z,2,0.001,normal,7900000,0.9032674683544304,0.00020984118512353155,0.0009515863521111532,0.020978338109989243,79,8.247818442194033e-05,0.00037402149914766107,0.884318417721519,0.00021848037384083427,0.0009907632852373092,0,2,64,2,64,7135813,3183.0,293029,0,0,0.0,4136.026245001005
4,z,2,0.001,normal,5000000,0.9033024,0.0,,0.013147645793922389,1,0.0,,0.8914261,0.0,,1,1,48,48,48,4516512,760.0,117243,0,0,658.2596597447991,194.5081114144996
4,z,2,0.005,m1,7900000,0.6663394936708861,0.0003504925517063093,0.0015894111945850581,0.07583834785780737,79,0.0001644710103152726,0.0007458419978032962,0.6158054430379747,0.000345129477510242,0.0015650907628865201,0,2,56,-8,48,5264082,30124.0,738190,0,0,0.0,3719.2258537250455
4,z,2,0.005,m1,7900000,0.6663394936708861,0.0003504925517063093,0.0015894111945850581,0.07583834785780737,79,0.0001644710103152726,0.0007458419978032962,0.6158054430379747,0.000345129477510242,0.0015650907628865201,0,2,56,-6,48,5264082,30124.0,738190,0,0,0.0,3719.2258537250455
4,z,2,0.005,m1,5000000,0.6664946,0.0,,0.04018547187028972,1,0.0,,0.6397112,0.0,,1,1,40,40,32,3332473,5560.0,256714,0,0,368.4632205190137,30.32780743809417
4,z,2,0.005,normal,7900000,0.6032227848101266,0.00036385838520093793,0.001650022483692062,0.09684615118327469,79,0.00023513390761719093,0.0010662836147983243,0.5448030379746835,0.00036214449267227316,0.0016422503357302473,0,2,64,0,64,4765460,44717.0,833598,0,0,0.0,4356.468383570027
4,z,2,0.005,normal,7900000,0.6032227848101266,0.00036385838520093793,0.001650022483692062,0.09684615118327469,79,0.00023513390761719093,0.0010662836147983243,0.5448030379746835,0.00036214449267227316,0.0016422503357302473,0,2,64,2,64,4765460,44717.0,833598,0,0,0.0,4356.468383570027
4,z,2,0.005,normal,5000000,0.6031444,0.0,,0.06324472215940329,1,0.0,,0.5649987,0.0,,1,1,48,48,48,3015722,11984.0,357489,0,0,622.0007603038102,130.01970833120868
4,z,2,0.01,m1,7900000,0.4462526582278481,0.00035684673158954173,0.0016182260854854485,0.14139315396764907,79,0.0002772467459491591,0.0012572566222266476,0.38315575949367087,0.0003401175058749834,0.0015423625086476171,0,2,56,-8,48,3525396,70422.0,856087,0,0,0.0,3393.245218726908
4,z,2,0.01,m1,7900000,0.4462526582278481,0.00035684673158954173,0.0016182260854854485,0.14139315396764907,79,0.0002772467459491591,0.0012572566222266476,0.38315575949367087,0.0003401175058749834,0.0015423625086476171,0,2,56,-6,48,3525396,70422.0,856087,0,0,0.0,3393.245218726908
4,z,2,0.01,m1,5000000,0.4464088,0.0,,0.07852914189863641,1,0.0,,0.4113527,0.0,,1,1,40,40,32,2232044,13582.0,323397,0,0,472.67129571409896,59.29527277359739
4,z,2,0.01,normal,7900000,0.3662713924050633,0.00028278673655451366,0.0012823793332320012,0.17648104526491493,79,0.0003225093841719274,0.0014625133203718438,0.301631582278481,0.0002694190972613948,0.001221759855202518,0,2,64,0,64,2893544,90056.0,841197,0,0,0.0,3450.018323379016
4,z,2,0.01,normal,7900000,0.3662713924050633,0.00028278673655451366,0.0012823793332320012,0.17648104526491493,79,0.0003225093841719274,0.0014625133203718438,0.301631582278481,0.0002694190972613948,0.001221759855202518,0,2,64,2,64,2893544,90056.0,841197,0,0,0.0,3450.018323379016
4,z,2,0.01,normal,5000000,0.3664612,0.0,,0.12002853235212896,1,0.0,,0.3224754,0.0,,1,1,48,48,48,1832306,26460.0,386938,0,0,615.2380062541924,67.20881862286478
4,z,3,0.0,m2,200,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0,2,56,40,48,200,0.0,0,0,0,0.0,0.0545034549995761
4,z,3,0.0001,m1,7900000,0.9879777215189873,8.56602976392531e-05,0.0003884517241136741,0.0012336307160078547,79,1.7803539372420397e-05,8.07353669685741e-05,0.9867589240506328,8.855635347963406e-05,0.00040158473806913746,0,2,56,-8,48,7805024,13.0,19231,0,0,0.0,4242.230954548126
4,z,3,0.0001,m1,7900000,0.9879777215189873,8.56602976392531e-05,0.0003884517241136741,0.0012336307160078547,79,1.7803539372420397e-05,8.07353669685741e-05,0.9867589240506328,8.855635347963406e-05,0.00040158473806913746,0,2,56,-6,48,7805024,13.0,19231,0,0,0.0,4242.230954548126
4,z,3,0.0001,m1,5000000,0.9880704,0.0,,0.00043812667599393726,1,0.0,,0.9876375,0.0,,0,2,56,40,48,4940352,2.0,4325,0,0,636.0170072708279,20.8530865451321
4,z,3,0.0001,normal,7900000,0.985033417721519,7.939160986293955e-05,0.000360024522227284,0.0012346815365205752,79,1.7188112523068346e-05,7.794453355700421e-05,0.9838172151898734,8.110544426013674e-05,0.0003677964065749224,0,2,64,0,64,7781764,7.0,19202,0,0,0.0,3743.2748456940462
4,z,3,0.0001,normal,7900000,0.985033417721519,7.939160986293955e-05,0.000360024522227284,0.0012346815365205752,79,1.7188112523068346e-05,7.794453355700421e-05,0.9838172151898734,8.110544426013674e-05,0.0003677964065749224,0,2,64,2,64,7781764,7.0,19202,0,0,0.0,3743.2748456940462
4,z,3,0.0001,normal,5000000,0.985119,0.0,,0.000415584310118879,1,0.0,,0.9847096,0.0,,0,2,64,48,64,4925595,0.0,4094,0,0,587.0357232578099,224.8640102618374
4,z,3,0.0005,m1,7900000,0.9415718987341772,0.00016566063884582784,0.0007512367170196025,0.006140945990959684,79,3.577210337088391e-05,0.00016221908646771763,0.935789746835443,0.00016535982654345883,0.0007498725954754311,0,2,56,-8,48,7438418,159.0,91040,0,0,0.0,4619.402010896039
4,z,3,0.0005,m1,7900000,0.9415718987341772,0.00016566063884582784,0.0007512367170196025,0.006140945990959684,79,3.577210337088391e-05,0.00016221908646771763,0.935789746835443,0.00016535982654345883,0.0007498725954754311,0,2,56,-6,48,7438418,159.0,91040,0,0,0.0,4619.402010896039
4,z,3,0.0005,m1,5000000,0.941567,0.0,,0.0021451473979015832,1,0.0,,0.9395472,0.0,,0,2,56,40,48,4707835,26.0,20146,0,0,631.5360073992051,-6.465409704018384
4,z,3,0.0005,normal,7900000,0.9274054430379747,0.00018746385554504607,0.0008501097930122114,0.006121496060205865,79,4.3221192480109e-05,0.00019599916413848333,0.9217283544303798,0.00019531977932179238,0.0008857347817139121,0,2,64,0,64,7326503,172.0,89354,0,0,0.0,3904.98807021002
4,z,3,0.0005,normal,7900000,0.9274054430379747,0.00018746385554504607,0.0008501097930122114,0.006121496060205865,79,4.3221192480109e-05,0.00019599916413848333,0.9217283544303798,0.00019531977932179238,0.0008857347817139121,0,2,64,2,64,7326503,172.0,89354,0,0,0.0,3904.98807021002
4,z,3,0.0005,normal,5000000,0.9273044,0.0,,0.002154093089604665,1,0.0,,0.9253069,0.0,,0,2,64,48,64,4636522,50.0,19875,0,0,663.8178757210262,122.13014948600905
4,z,3,0.001,m1,7900000,0.8866564556962026,0.0002343992094190834,0.0010629519105009616,0.012205996181994359,79,5.784814826929367e-05,0.00026232938188733697,0.8758339873417721,0.0002472989337997939,0.0011214494912282784,0,2,56,-8,48,7004586,648.0,169699,0,0,0.0,3780.8197803330113
4,z,3,0.001,m1,7900000,0.8866564556962026,0.0002343992094190834,0.0010629519105009616,0.012205996181994359,79,5.784814826929367e-05,0.00026232938188733697,0.8758339873417721,0.0002472989337997939,0.0011214494912282784,0,2,56,-6,48,7004586,648.0,169699,0,0,0.0,3780.8197803330113
4,z,3,0.001,m1,5000000,0.8866126,0.0,,0.004346543236583825,1,0.0,,0.8827589,0.0,,0,2,56,40,48,4433063,86.0,38365,0,0,725.7996436376125,-128.03315979149193
4,z,3,0.001,normal,7900000,0.8601012658227847,0.0002485613088919473,0.0011271741010479906,0.01220946390283847,79,5.997241750967063e-05,0.0002719625033175378,0.8495998734177216,0.0002480422973901493,0.0011248204912863561,0,2,64,0,64,6794800,786.0,164350,0,0,0.0,4039.0571732059616
4,z,3,0.001,normal,7900000,0.8601012658227847,0.0002485613088919473,0.0011271741010479906,0.01220946390283847,79,5.997241750967063e-05,0.0002719625033175378,0.8495998734177216,0.0002480422973901493,0.0011248204912863561,0,2,64,2,64,6794800,786.0,164350,0,0,0.0,4039.0571732059616
4,z,3,0.001,normal,5000000,0.8603574,0.0,,0.004365511356094572,1,0.0,,0.8566015,0.0,,0,2,64,48,64,4301787,176.0,37207,0,0,565.8141081859358,182.58874549204484
4,z,3,0.005,m1,7900000,0.550216582278481,0.0004242817962402883,0.0019240301493426333,0.059627077092731726,79,0.00015615310084342117,0.0007081219995729664,0.5174087974683544,0.0004095335582762197,0.001857149942027594,0,2,56,-8,48,4346711,8866.0,500631,0,0,0.0,3268.236658466005
4,z,3,0.005,m1,7900000,0.550216582278481,0.0004242817962402883,0.0019240301493426333,0.059627077092731726,79,0.00015615310084342117,0.0007081219995729664,0.5174087974683544,0.0004095335582762197,0.001857149942027594,0,2,56,-6,48,4346711,8866.0,500631,0,0,0.0,3268.236658466005
4,z,3,0.005,m1,5000000,0.5503838,0.0,,0.02272777650795681,1,0.0,,0.5378748,0.0,,0,2,56,40,48,2751919,1430.0,122230,0,0,525.9526981390081,125.04970640968531
4,z,3,0.005,normal,7900000,0.4749369620253165,0.0003776163418109951,0.0017124119699855214,0.06101496141197628,79,0.00015955298107205604,0.0007235397528728104,0.4459589240506329,0.000375806512395425,0.001704204768093805,0,2,64,0,64,3752002,9787.0,438279,0,0,0.0,3232.0991103990236
4,z,3,0.005,normal,7900000,0.4749369620253165,0.0003776163418109951,0.0017124119699855214,0.06101496141197628,79,0.00015955298107205604,0.0007235397528728104,0.4459589240506329,0.000375806512395425,0.001704204768093805,0,2,64,2,64,3752002,9787.0,438279,0,0,0.0,3232.0991103990236
4,z,3,0.005,normal,5000000,0.4751432,0.0,,0.02416597775154943,1,0.0,,0.4636609,0.0,,0,2,64,48,64,2375716,2694.0,109435,0,0,525.3126116539352,82.98904034402221
4,z,3,0.01,m1,7900000,0.306146582278481,0.0003439472270283739,0.0015597295015942706,0.11585227180117741,79,0.00029261188691335214,0.0013269343569915495,0.27067892405063293,0.0003219583328408455,0.0014600144166144065,0,2,56,-8,48,2418558,17753.0,524883,0,0,0.0,2634.024363882985
4,z,3,0.01,m1,7900000,0.306146582278481,0.0003439472270283739,0.0015597295015942706,0.11585227180117741,79,0.00029261188691335214,0.0013269343569915495,0.27067892405063293,0.0003219583328408455,0.0014600144166144065,0,2,56,-6,48,2418558,17753.0,524883,0,0,0.0,2634.024363882985
4,z,3,0.01,m1,5000000,0.3065266,0.0,,0.048449955077308135,1,0.0,,0.2916754,0.0,,0,2,56,40,48,1532633,3237.0,142038,0,0,504.3321668040008,52.18545509222895
4,z,3,0.01,normal,7900000,0.23074569620253163,0.0003557562910395397,0.001613281163235988,0.12047032154577618,79,0.0003731963566175006,0.0016923682517602993,0.20294797468354428,0.00033333466590623496,0.0015116037329620177,0,2,64,0,64,1822891,17514.0,404176,0,0,0.0,2937.866744910949
4,z,3,0.01,normal,7900000,0.23074569620253163,0.0003557562910395397,0.001613281163235988,0.12047032154577618,79,0.0003731963566175006,0.0016923682517602993,0.20294797468354428,0.00033333466590623496,0.0015116037329620177,0,2,64,2,64,1822891,17514.0,404176,0,0,0.0,2937.866744910949
4,z,3,0.01,normal,5000000,0.231019,0.0,,0.05394924227011631,1,0.0,,0.2185557,0.0,,0,2,64,48,64,1155095,5340.0,113953,0,0,470.6144971419126,22.491472586989403
4,z,4,0.0,m2,200,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,2,0,24,24,16,200,0.0,0,0,0,0.0,0.0586299189999407
4,z,4,0.0001,m1,7900000,0.9955508860759494,4.341990257424449e-05,0.0001969002732963197,1.970731555245124e-06,79,6.733401529350416e-07,3.0534582593222765e-06,0.9955489240506329,4.335521043608052e-05,0.00019660690783648645,0,2,56,-8,48,7864852,0.0,31,0,0,0.0,2438.8780273280136
4,z,4,0.0001,m1,7900000,0.9955508860759494,4.341990257424449e-05,0.0001969002732963197,1.970731555245124e-06,79,6.733401529350416e-07,3.0534582593222765e-06,0.9955489240506329,4.335521043608052e-05,0.00019660690783648645,0,2,56,-6,48,7864852,0.0,31,0,0,0.0,2438.8780273280136
4,z,4,0.0001,m1,5000000,0.995559,0.0,,1.0044608104592495e-07,1,0.0,,0.9955589,0.0,,2,0,24,24,16,4977795,0.0,1,0,0,13.22999743418768,2.884278499055654
4,z,4,0.0001,normal,7900000,0.9935160759493671,6.402639830016718e-05,0.0002903464673124338,2.6117867484601455e-06,79,8.495881124638493e-07,3.852706284805548e-06,0.9935134810126582,6.396714072348677e-05,0.000290077746464355,0,2,64,0,64,7848777,0.0,41,0,0,0.0,4276.290279726018
4,z,4,0.0001,normal,7900000,0.9935160759493671,6.402639830016718e-05,0.0002903464673124338,2.6117867484601455e-06,79,8.495881124638493e-07,3.852706284805548e-06,0.9935134810126582,6.396714072348677e-05,0.000290077746464355,0,2,64,2,64,7848777,0.0,41,0,0,0.0,4276.290279726018
4,z,4,0.0001,normal,5000000,0.9935484,0.0,,1.0064934934221625e-06,1,0.0,,0.9935474,0.0,,2,0,32,32,32,4967742,0.0,10,0,0,569.1467572147958,156.92814021511003
4,z,4,0.0005,m1,7900000,0.977929493670886,0.00010747254610104235,0.00048736575728060044,3.753664726399567e-05,79,3.1518023115020475e-06,1.4292771280395341e-05,0.9778927848101265,0.00010721382809803577,0.0004861925246734667,0,2,56,-8,48,7725643,1.0,578,0,0,0.0,2752.531926972806
4,z,4,0.0005,m1,7900000,0.977929493670886,0.00010747254610104235,0.00048736575728060044,3.753664726399567e-05,79,3.1518023115020475e-06,1.4292771280395341e-05,0.9778927848101265,0.00010721382809803577,0.0004861925246734667,0,2,56,-6,48,7725643,1.0,578,0,0,0.0,2752.531926972806
4,z,4,0.0005,m1,5000000,0.9780486,0.0,,8.588530263220048e-06,1,0.0,,0.9780402,0.0,,2,0,24,24,16,4890243,0.0,84,0,0,57.32350527308881,7.657408087980002
4,z,4,0.0005,normal,7900000,0.9681569620253164,0.0001263253062982695,0.0005728591235744699,7.71415095876621e-05,79,4.313597019289248e-06,1.956126987009993e-05,0.9680822784810126,0.0001269665286313056,0.0005757669341666889,0,2,64,0,64,7648440,0.0,1180,0,0,0.0,4557.140174898857
4,z,4,0.0005,normal,7900000,0.9681569620253164,0.0001263253062982695,0.0005728591235744699,7.71415095876621e-05,79,4.313597019289248e-06,1.956126987009993e-05,0.9680822784810126,0.0001269665286313056,0.0005757669341666889,0,2,64,2,64,7648440,0.0,1180,0,0,0.0,4557.140174898857
4,z,4,0.0005,normal,5000000,0.9680702,0.0,,2.7993837636981286e-05,1,0.0,,0.9680431,0.0,,2,0,32,32,32,4840351,0.0,271,0,0,564.1988346059807,147.96889987913892
4,z,4,0.001,m1,7900000,0.956300506329114,0.00014928539834257068,0.0006769783898648831,0.0001741293471120488,79,7.137598311863978e-06,3.23675313615054e-05,0.9561339873417722,0.0001497299927880358,0.0006789945336751649,0,2,56,-8,48,7554774,21.0,2589,0,0,0.0,2408.0135929181124
4,z,4,0.001,m1,7900000,0.956300506329114,0.00014928539834257068,0.0006769783898648831,0.0001741293471120488,79,7.137598311863978e-06,3.23675313615054e-05,0.9561339873417722,0.0001497299927880358,0.0006789945336751649,0,2,56,-6,48,7554774,21.0,2589,0,0,0.0,2408.0135929181124
4,z,4,0.001,m1,5000000,0.9563454,0.0,,3.74341738873842e-05,1,0.0,,0.9563096,0.0,,2,0,24,24,16,4781727,1.0,356,0,0,35.370310141239315,4.782663237769157
4,z,4,0.001,normal,7900000,0.9374543037974684,0.00017107328789540976,0.000775781960420308,0.0002990881990131571,79,8.847667898978076e-06,4.012234307446902e-05,0.9371739240506328,0.00017169913069277633,0.0007786200280007522,0,2,64,0,64,7405889,41.0,4348,0,0,0.0,4547.884900709076
4,z,4,0.001,normal,7900000,0.9374543037974684,0.00017107328789540976,0.000775781960420308,0.0002990881990131571,79,8.847667898978076e-06,4.012234307446902e-05,0.9371739240506328,0.00017169913069277633,0.0007786200280007522,0,2,64,2,64,7405889,41.0,4348,0,0,0.0,4547.884900709076
4,z,4,0.001,normal,5000000,0.937506,0.0,,0.0001126392791086137,1,0.0,,0.9374004,0.0,,2,0,32,32,32,4687530,7.0,1042,0,0,590.8253936115652,153.15326197817922
4,z,4,0.005,m1,7900000,0.8035143037974684,0.00027881612848879006,0.0012643734472916376,0.0040220175122277525,79,3.6930272916066855e-05,0.00016747114569516658,0.8002825949367088,0.0002848276141772495,0.001291634290932422,0,2,56,-8,48,6347763,1227.0,48607,0,0,0.0,2854.9657605609973
4,z,4,0.005,m1,7900000,0.8035143037974684,0.00027881612848879006,0.0012643734472916376,0.0040220175122277525,79,3.6930272916066855e-05,0.00016747114569516658,0.8002825949367088,0.0002848276141772495,0.001291634290932422,0,2,56,-6,48,6347763,1227.0,48607,0,0,0.0,2854.9657605609973
4,z,4,0.005,m1,5000000,0.8036308,0.0,,0.0009814208216011632,1,0.0,,0.8028421,0.0,,2,0,24,24,16,4018154,106.0,7675,0,0,94.03051000414416,20.232956319116056
4,z,4,0.005,normal,7900000,0.7311018987341772,0.0003526632131289328,0.0015992546949618156,0.006993540118177988,79,5.022861998848347e-05,0.00022777639784240053,0.7259889240506329,0.00035371526204790247,0.001604025519108922,0,2,64,0,64,5775705,2664.0,75457,0,0,0.0,4121.348427855934
4,z,4,0.005,normal,7900000,0.7311018987341772,0.0003526632131289328,0.0015992546949618156,0.006993540118177988,79,5.022861998848347e-05,0.00022777639784240053,0.7259889240506329,0.00035371526204790247,0.001604025519108922,0,2,64,2,64,5775705,2664.0,75457,0,0,0.0,4121.348427855934
4,z,4,0.005,normal,5000000,0.7312,0.0,,0.0027557439824945295,1,0.0,,0.729185,0.0,,2,0,32,32,32,3656000,429.0,19292,0,0,975.042212577071,-84.61844566697255
4,z,4,0.01,m1,7900000,0.652869746835443,0.00032870668207601997,0.0014906167839604137,0.014972333723501966,79,7.410204596212927e-05,0.0003360374445062554,0.6430946835443038,0.0003196023188507863,0.0014493303806993243,0,2,56,-8,48,5157671,7475.0,139496,0,0,0.0,3083.75898671709
4,z,4,0.01,m1,7900000,0.652869746835443,0.00032870668207601997,0.0014906167839604137,0.014972333723501966,79,7.410204596212927e-05,0.0003360374445062554,0.6430946835443038,0.0003196023188507863,0.0014493303806993243,0,2,56,-6,48,5157671,7475.0,139496,0,0,0.0,3083.75898671709
4,z,4,0.01,m1,5000000,0.6531594,0.0,,0.003908387447229574,1,0.0,,0.6506066,0.0,,2,0,24,24,16,3265797,636.0,24256,0,0,141.1798080499284,31.29512718645856
4,z,4,0.01,normal,7900000,0.5468848101265823,0.000332017993097945,0.0015056328942354494,0.025286571217530984,79,0.00010297646100244477,0.0004669769417330847,0.5330560759493671,0.0003369886056840636,0.0015281735937449276,0,2,64,0,64,4320390,13659.0,191176,0,0,0.0,4278.48714203712
4,z,4,0.01,normal,7900000,0.5468848101265823,0.000332017993097945,0.0015056328942354494,0.025286571217530984,79,0.00010297646100244477,0.0004669769417330847,0.5330560759493671,0.0003369886056840636,0.0015281735937449276,0,2,64,2,64,4320390,13659.0,191176,0,0,0.0,4278.48714203712
4,z,4,0.01,normal,5000000,0.5475972,0.0,,0.010681573974446912,1,0.0,,0.541748,0.0,,2,0,32,32,32,2737986,2385.0,53722,0,0,647.4568363940343,118.42734550824387
4,z,5,0.0,m2,200,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0,2,56,40,48,200,0.0,0,0,0,0.0,0.054472486999657
4,z,5,0.0001,m1,7900000,0.987766075949367,8.764349252799754e-05,0.0003974451025517287,0.0011159338068740463,79,1.687886633371919e-05,7.654216608060149e-05,0.9866637974683544,9.078043058944811e-05,0.00041167046753399903,0,2,56,-8,48,7803352,3.0,17410,0,0,0.0,3252.0607687709125
4,z,5,0.0001,m1,7900000,0.987766075949367,8.764349252799754e-05,0.0003974451025517287,0.0011159338068740463,79,1.687886633371919e-05,7.654216608060149e-05,0.9866637974683544,9.078043058944811e-05,0.00041167046753399903,0,2,56,-6,48,7803352,3.0,17410,0,0,0.0,3252.0607687709125
