n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,13,0.00025,m2,val,2000000,1.0,1981683,2.195689086605856e-05,0.0,200,4.391378173211712e-05,0.0,0.0,4.356131990441709e-06,3.143112724678557e-05,0.0,0.0,8.712263980883418e-06,6.286225449357114e-05,0.99081975,0.0001316750071846813,0.0009500845968681177,2,0,24,8,16,1.0,0.0,1981683,0.0,87,18317,0,0,1665.4616581995506
4,x,13,0.0005,m2,val,2000000,1.0,1963747,9.931430696300118e-05,1.5273916414794482e-06,200,0.0001955738306430435,0.0,0.0,9.437266722389298e-06,6.80934213802818e-05,2.2272090290901163e-06,1.6070149057036e-05,1.8315386493811168e-05,0.0001321523876512896,0.981776,0.00019960486543047146,0.0014402240194256598,2,0,24,8,16,1.0,0.0,1963747,3.0,384,36253,0,0,1684.6940196014475
4,x,13,0.00075,m2,val,2000000,1.0,1945972,0.00022792977089204923,1.542364297117267e-06,200,0.00045277481318986394,0.0,0.0,1.4960954649486443e-05,0.00010794890291506401,2.248267478918902e-06,1.6222093676170805e-05,2.9527706112762056e-05,0.00021305348188997472,0.97276425,0.00022621577300284822,0.0016322317051190888,2,0,24,8,16,1.0,0.0,1945972,3.0,881,54028,0,0,1659.026650824002
4,z,6,0.0001,m2,val,200000,0.9946077785529912,198287,2.5227043390514634e-06,0.0,20,5.045408678102927e-06,0.0003355389495640543,0.0007655998982898968,4.944500504540867e-06,1.1281876778505497e-05,0.0,0.0,9.889001009081734e-06,2.2563753557010994e-05,0.9914324999999999,0.0004595658884093459,0.0010485924149218166,1,1,40,24,32,0.9989366666666667,0.00010098063736580981,198287,0.0,1,638,0,0,165.5029313492123
4,z,6,0.00025,m2,val,200000,0.9866232692878423,195672,1.0215035118558587e-05,0.0,20,2.0430070237117174e-05,0.0005403727352489536,0.0012329695604124053,9.186484882159072e-06,2.096082109263452e-05,0.0,0.0,1.8372969764318144e-05,4.192164218526904e-05,0.97835,0.0006114313835927341,0.0013951042217245952,1,1,40,24,32,0.9972083333333334,0.0001539424932501485,195672,0.0,4,1675,0,0,162.1609281321289
4,z,6,0.0005,m2,val,200000,0.972883751040522,191160,2.6129958597283976e-05,0.0,20,5.225991719456795e-05,0.000663416847186537,0.0015137195589058029,1.575961911783042e-05,3.59587547418103e-05,0.0,0.0,3.151923823566084e-05,7.19175094836206e-05,0.955775,0.0008309646961909877,0.001896013824066846,1,1,40,24,32,0.9941466666666667,0.00016833887849126468,191160,0.0,10,3512,0,0,160.3719243898522
4,z,6,0.00075,m2,val,200000,0.9598182603252303,186821,6.42435741891638e-05,0.0,20,0.0001284871483783276,0.0007190360098868591,0.0016406259146706406,2.806436469917552e-05,6.403451756398153e-05,0.0,0.0,5.612872939835104e-05,0.00012806903512796306,0.934045,0.0009186036760672225,0.002095979861293374,1,1,40,24,32,0.99107,0.00017271923334490218,186821,0.0,24,5358,0,0,163.49266545136925
4,z,6,0.001,m2,val,1800000,0.9471726444212857,1643981,9.368196821649767e-05,6.080284070871791e-07,18,0.00018614787961882098,0.0003904671251339092,0.0008452100571814388,9.590044504268026e-06,2.0758731125047054e-05,1.1917356778908712e-06,2.5796460588323944e-06,1.789243517159205e-05,3.87301905360411e-05,0.9132372222222221,0.0004197830948015706,0.0009086677743724466,1,1,40,24,32,0.9880874074074073,7.085126289663375e-05,1643981,1.0,306,64328,0,0,586.1727446124423
4,z,6,0.0025,m2,val,1800000,0.8749170110995985,1437871,0.000550814426673559,7.646702899348734e-06,18,0.0010863354475484203,0.0003401476664785319,0.0007362879231788264,2.2747514971487553e-05,4.923955742290212e-05,6.908215615182235e-06,1.495361053283925e-05,4.433338440791772e-05,9.59646022891487e-05,0.7983772222222222,0.00040997200432254936,0.000887430564346271,1,1,40,24,32,0.9710068518518518,0.00010011714956757941,1437871,11.0,1562,156563,0,0,589.939465098083
4,z,6,0.005,m2,val,1800000,0.7723674317973555,1160792,0.002188985960789432,6.717627105102354e-05,18,0.004243619379476817,0.00048763918245313517,0.0010555499163822733,7.143744331435472e-05,0.00015463438958635657,1.7524846023934493e-05,3.793450243706383e-05,0.00014534328899898607,0.0003146119140340995,0.6434727777777778,0.00043651791885165685,0.0009448921852942213,1,1,40,24,32,0.9449818518518518,0.0001499648743401867,1160792,78.0,4926,297098,0,0,568.3031432367861
