,list_key,list_value
144,101001111001001100110100000000000000000000000000,1
145,111001100000110011101010000000000000000000000000,2
146,010011000101101000010110000000000000000000000000,3
147,000000010100101001001011001000000000000000000000,1
148,110101011011101101101110000000000000000000000000,3
149,110100000010010011110100000000000000000000000000,2
150,111110010101000010101001000000000000000000000000,2
151,010000011011010111110100000000000000000000000000,1
152,001101010101001001100111000000000000000000000000,2
153,110000100010011011100100000000000000000000000000,2
154,010110010011111001100111000000000000000000000000,4
155,011100001100001010110010000000000000000000000000,2
156,111000110011011111010100000000000000000000000000,3
157,011011010010000001001101000000000000000000000000,2
158,010111001000111011010010000000000000000000000000,5
159,111100100110101110011001000000000000000000000000,2
160,000000011010001010100011000000000000000000000000,5
161,111110010111101110000010000010000000000000000000,1
162,100001100010001010101100000000000000000000000000,1
163,001101100010011000010000000000000000000000000000,2
164,100101010111001011100111000000000000000000000000,1
165,011111001000111011110010000000000000000000000000,8
166,110110010100101010010011000000000000000000000000,3
167,101101001111000101000101000000000000000000000000,1
168,001011100110101101000101000000000000000000000000,2
169,010010110110110000100111000000000000000000000000,5
170,011001001001000011110100000000000000010000000000,1
171,001010100000001000101000000000000000000000000000,3
172,111110101101101000100000000000000000000000000000,3
173,000111011011010010101001000000000000000000000000,2
174,111010011000110101100100000000000000000000000000,2
175,110101010110110010101001000000000000000000000000,1
176,000010010011000000111001000000000000000000000000,3
177,010011100011100101110111000000000000000000000000,1
178,110001001000001001000110000000000000000000000000,1
179,000100000001110000001100000000000000000000000000,2
180,000101011011110110101000000000000000000000000000,3
181,001111001110100111010101000000000000000000000000,3
182,111010101110100100000011000000000000000000000000,2
183,000101010001010100000000000000000000000000000000,4
184,001100000001000100100001000000000000000000000000,1
185,101111010101100011100101000000000000000000000000,1
186,001110001100110111110101000000000000000000000000,4
187,011000011101111010111111000000000000000000000000,1
188,110011001001011101011011000000000000000000000000,4
189,000101011100100111011100000000000000000000000000,1
190,010001000111100100111101000000000000000000000000,4
191,010111010100001100011110000000000000000000000000,1
192,100011011000001100001110000000000000000000000000,2
193,001111100101000001101110000000000000000000000000,1
194,100111110010100110110110000000000000000000000000,1
195,011001011110110110001000000000000000000000000000,5
196,111110011011101101000010000000000000000000000000,4
197,000101010101000001000101000000000000000000000000,2
198,101101010100111111111010000000000000000000000000,3
199,111010110101001010111001000000000000000000000000,1
200,000000100101100001011010000000000000000000000000,2
201,001010100100000101101011000000000000000000000000,2
202,101100111111111001001101000000000000000000000000,3
203,000010011001001000011011000000000000000000000000,1
204,100010011100110001000101000000000000000000000000,1
205,110011101110000100101111000000010000010000000000,1
206,100001110101011111010000000000000000000000000000,2
207,110101111001010101000010000000000000000000000000,3
208,001000001110111011001110000000000000000000000000,1
209,111110001001011001101110000000000000000000000000,3
210,010111100000010001011010000000000000000000000000,3
211,010101010011011001100011000000000000000000000000,4
212,101110001100100001110000000000000000000000000000,2
213,001100000100101101111011000000000000000000000000,3
214,000000100000000000000010000000000000000000000000,2
215,010000010101011100010110000000000000000000000000,2
216,010001001000001011000110000000000000000000000000,6
217,111010100000001111101001000000000000000000000000,3
218,001010100111111101010101000000000000000000000000,1
219,100001010100000111000100000000000000000000000000,4
220,010010111100001010001001000000000000000000000000,2
221,100101011011011100100010000000000000000000000000,1
222,101100000010000110010001000000000000000000000000,3
223,001110011100010111111100000000000000000000000000,3
224,111010010010011011001111000000000000000000000000,1
225,100100011001101100001010000000000000000000000000,1
226,001000000111010101010101000000000000000000000000,3
227,000100001111110111101101000000000000000000000000,2
228,110100001110000100110001000000000000000000000000,3
229,110000111110000101100010000000000000000000000000,1
230,000110011010000010111001000000000000000000000000,3
231,100010100010010110101111000000000000000000000000,2
232,100000100000100110001011000000000000000000000000,3
233,100010001000001000001010000000000000000000000000,2
234,101110101111100001000010000000000000000000000000,1
235,101001001101101001111110000000000000000000000000,3
236,011100010011011101000110000000000000000000000000,4
237,001000001111100111011001000000000000000000000000,1
238,000000000111001001110010000000000000000000000000,2
239,101110101101101001100000000000000000000000000000,3
240,100110000010011110111110000000000000000000000000,1
241,110011100100001110001101000000000000000000000000,2
242,110000011000100001001001000000000000000000000000,1
243,001011110101100101110110000000000000000000000000,2
244,000001111101101011011101000010000000000000000000,1
245,101011011011100000010101000000000000000000000000,1
246,001010011011011110011110000000000000000000000000,1
247,001101110011110000001011000000000000000000000000,1
248,001000010101000101110000000000000000000000000000,2
249,111011110111010110011010000000000000000000000000,1
250,110011110001100011010111000000000000000000000000,4
251,110101111011101001101101000000000000000000000000,1
252,111101000111101110001111000000000000000000000000,4
253,010111100000011001011000000000000000000000000000,1
254,001111001011100010100100000000000000000000000000,1
255,110111010010010011111001000000000000000000000000,3
256,101110100000011110111101000000000000000000000000,3
257,011001110100000000100111000000000000000000000000,2
258,011001111100000010100111000000000000000000000000,2
259,011100101000100111111011000000000000000000000000,2
260,101111110100010111111010000000000000000000000000,1
261,001100010111111001001111000000000000000000000000,2
262,000001101111010111110011000000000000000000000000,3
263,010111101111000010101110000000000000000000000000,2
264,101101011001010100100000000000000000000000000000,2
265,101101001011010100000001000000000000000000000000,3
266,000101011000000110010100000000000000000000000000,3
267,101000010000111010101111000000000000000000000000,1
268,010111100010110101110011000000000000000000000000,1
