n,lstate,i,p_error,sim_type,shots,prep_rate,count_accept,LER,eff,N_samples,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,7,0.1,normal,24300000,0.9559393827160494,23229327,0.0004030605017376802,0.9555575102880659,243,0.004605225622479057,0.03662671572758451,2.2243219286082877e-05,0.00017690687415638942,0.0046090868198419045,0.03665742496742865,1,1,48,32,48,1.0,0.0,165.0,18229,0,0,0,14583.822325363784
4,x,7,0.3,m1,50200000,0.8966255895522388,44949209,0.0018879050433729552,0.894938729477612,268,0.0033071054697940273,0.027622270330666412,5.7701962283684595e-05,0.0004819499152257523,0.0033159539259576855,0.027696176182897016,1,1,40,24,32,1.0,0.0,3829.0,160947,0,0,0,10106.975199237466
4,x,7,0.3,normal,24300000,0.8784450617283951,21346215,0.001690438659377904,0.8769871810699589,243,0.006142523887256096,0.04885330159943743,9.553835951605063e-05,0.0007598447116235874,0.006158549222078512,0.04898075580713465,1,1,48,32,48,1.0,0.0,1518.0,67817,0,0,0,13857.915208043472
4,x,7,0.5,m1,50200000,0.8358381156716418,41918604,0.0037681901767451075,0.8327043134328359,268,0.003860621351976978,0.032245456820974204,0.00011925509377866301,0.0009960663392051922,0.0038766027621480108,0.0323789399638741,1,1,40,24,32,1.0,0.0,9569.0,282014,0,0,0,11393.011542501394
4,x,7,0.5,normal,24300000,0.8095050205761317,19670972,0.0035921829294450563,0.806650329218107,243,0.0063583513802756295,0.05056984121791725,0.0001951434146244959,0.0015520330510351826,0.006386848940332167,0.05079649070627797,1,1,48,32,48,1.0,0.0,4480.0,129778,0,0,0,13538.997649250145
4,x,7,0.8,m1,50200000,0.751891130597015,37374858,0.007610878326464482,0.7462132257462686,268,0.004970217581845882,0.04151324924527692,0.0002504784223813675,0.0020920961723811886,0.004996260253711275,0.04173076807827728,1,1,40,24,32,1.0,0.0,25434.0,530287,0,0,0,12859.242920878896
4,x,7,0.8,normal,24300000,0.7185747325102881,17461366,0.007600285550067801,0.7132027366255145,243,0.006498638869127415,0.05168558893486516,0.0003537314058146751,0.0028133300530275717,0.006539659057957932,0.05201183457808695,1,1,48,32,48,1.0,0.0,11082.0,238915,0,0,0,13139.906226829858
4,x,7,1.0,m1,50300000,0.7036465278810409,35383778,0.010629685240995891,0.6962203680297397,269,0.004631591726314464,0.0387570165225313,0.00035897564108207684,0.003003897077878945,0.004665986076211094,0.039044827380222365,1,1,40,24,32,1.0,0.0,34795.0,660061,0,0,0,13492.85600089538
4,x,7,1.0,normal,24300000,0.6648143209876544,16154988,0.01097291863984987,0.6576275514403292,243,0.006583482801089268,0.05236037771437874,0.00047085239803882397,0.0037448277991938713,0.006628991735251348,0.05272232367126817,1,1,48,32,48,1.0,0.0,17080.0,315117,0,0,0,13755.590918158065
4,x,8,0.1,m1,50200000,0.9353273843283583,46941921,0.013433657820429342,0.9227621753731343,268,0.0007815945995709624,0.006528191349059914,0.0003129042551499206,0.0026135017471653945,0.0008188749881152018,0.006839572095699783,0,2,56,24,48,1.0,0.0,53471.0,1196312,0,0,0,18116.637494167633
4,x,8,0.1,normal,24300000,0.9263984362139918,22511482,0.013115761778545369,0.9142492181069959,243,0.0008297177838200237,0.006598989906978358,0.0002704436141574312,0.0021509177156780724,0.00087599022538387,0.0069670082631057015,0,2,64,32,64,1.0,0.0,23373.0,543706,0,0,0,13121.192888518242
4,x,8,0.3,m1,50200000,0.8200951044776119,41167159,0.04011409825993983,0.7871962723880598,268,0.001976281314146756,0.016506693604847834,0.0008835663950348873,0.0073799006538083295,0.0020193750257722866,0.0168666295557706,0,2,56,24,48,1.0,0.0,145804.0,3119655,0,0,0,17694.969099409092
4,x,8,0.3,normal,24300000,0.7980687242798354,19393070,0.04009069895253679,0.7660857818930041,243,0.002033893620803205,0.016176154997853274,0.0007709284652586889,0.006131421141562411,0.0021152763099946603,0.016823415494192907,0,2,64,32,64,1.0,0.0,71719.0,1410933,0,0,0,12477.0663533576
4,x,8,0.5,m1,50200000,0.7213356156716418,36346047,0.06586953879727,0.673823078358209,268,0.00284736550705603,0.0237823379037909,0.0013638704487627972,0.011391592610464782,0.0028341792459509814,0.023672200966151264,0,2,56,24,48,1.0,0.0,219605.0,4331326,0,0,0,17478.953722959035
4,x,8,0.5,normal,24300000,0.6906123456790124,16781880,0.06781295683773705,0.6438196296296297,243,0.002840748364293424,0.022593308411362006,0.0012330288702495544,0.009806641762369046,0.002917856260310095,0.02320657021855104,0,2,64,32,64,1.0,0.0,117026.0,2040074,0,0,0,11353.142592377553
4,x,8,0.8,m1,50200000,0.5963106156716418,29896785,0.10554232273526075,0.533388348880597,268,0.003556326089199268,0.029703860828479124,0.002070001902771166,0.017289485523091033,0.0034302069320561843,0.028650463081022638,0,2,56,24,48,1.0,0.0,304528.0,5958546,0,0,0,16884.784868855524
4,x,8,0.8,normal,24300000,0.561297366255144,13639526,0.11013600851932889,0.4995741358024691,243,0.003512901221933992,0.027939138053696026,0.0018136738240933591,0.014424682094483129,0.003500322509108118,0.027839095845852098,0,2,64,32,64,1.0,0.0,173525.0,2652699,0,0,0,10393.765944246872
4,x,8,1.0,m1,50300000,0.5274139144981413,26493137,0.1294554806925863,0.45918060408921935,269,0.0039652347261125405,0.03318096172478229,0.0024042177008965137,0.020118419468625217,0.0037366233290190196,0.0312679486143968,0,2,56,24,48,1.0,0.0,334101.0,6159618,0,0,0,16518.072972702503
4,x,8,1.0,normal,24300000,0.4915907407407407,11945655,0.13831731209436143,0.4237246913580247,243,0.0037630981832017713,0.02992902817580634,0.002148673511531341,0.017089033274309915,0.003645311923494994,0.02899223936141309,0,2,64,32,64,1.0,0.0,202431.0,2893428,0,0,0,11649.82683091017
4,x,9,0.1,m1,234730200000,1.0,234730200000,6.841385117356068e-10,0.9999999993158615,19002,0.0,0.0,1.7182736852763863e-10,1.2084701418995221e-08,1.718273686493805e-10,1.2084701427557384e-08,3,-1,8,8,0,1.0,0.0,1.0,420,0,0,0,18900.44120140704
4,x,9,0.1,normal,72734300000,1.0,72734300000,1.0848998648482614e-08,0.9999999891510013,8139,0.0,0.0,5.990360172665724e-10,2.757289634488519e-08,5.990360169364654e-10,2.7572896329690764e-08,3,-1,16,16,16,1.0,0.0,3.0,1492,0,0,0,887155.3492463848
4,x,9,0.3,m1,8951200000,1.0,8951200000,3.8390227941978403e-08,0.9999999616097721,9169,0.0,0.0,3.0867175952071264e-09,1.508001635562122e-07,3.08671759478213e-09,1.508001635354492e-07,3,-1,8,8,0,1.0,0.0,7.0,681,0,0,0,8010.565042001428
4,x,9,0.3,normal,6274300000,1.0,6274300000,1.3967849966510381e-06,0.9999986032150033,1493,0.0,0.0,5.526892552533844e-08,1.0895692904056745e-06,5.526892552530696e-08,1.0895692904050538e-06,3,-1,16,16,16,1.0,0.0,193.0,18606,0,0,0,149452.34369585905
4,x,9,0.5,m1,8953200000,1.0,8953200000,3.061825318940137e-07,0.9999996938174682,9171,0.0,0.0,9.762142291775195e-09,4.769769684182718e-07,9.76214229199595e-09,4.769769684290578e-07,3,-1,8,8,0,1.0,0.0,39.0,5412,0,0,0,11674.172888167319
4,x,9,0.5,normal,6279300000,1.0,6279300000,1.0068273092369477e-05,0.9999899317269076,1494,0.0,0.0,2.8236591193223985e-07,5.568413703668496e-06,2.823659119322596e-07,5.568413703668884e-06,3,-1,16,16,16,1.0,0.0,2212.0,133942,0,0,0,195466.9528265836
4,x,9,0.8,m1,8951200000,1.0,8951200000,1.9603555458610538e-06,0.9999980396444541,9169,0.0,0.0,3.2645642063855225e-08,1.5948877766696322e-06,3.2645642063775604e-08,1.5948877766657424e-06,3,-1,8,8,0,1.0,0.0,445.0,34321,0,0,0,15454.221270680893
4,x,9,0.8,normal,6279300000,1.0,6279300000,6.092710843373494e-05,0.9999390728915662,1494,0.0,0.0,1.5810341008094774e-06,3.1178876701757745e-05,1.5810341008094804e-06,3.11788767017578e-05,3,-1,16,16,16,1.0,0.0,21606.0,795205,0,0,0,256466.66320592287
4,x,9,1.0,m1,8955300000,1.0,8955300000,4.719751471550033e-06,0.9999952802485284,9174,0.0,0.0,6.82085716908092e-08,3.333206744389766e-06,6.820857169094855e-08,3.3332067443965758e-06,3,-1,8,8,0,1.0,0.0,1092.0,82308,0,0,0,18712.88231740138
4,x,9,1.0,normal,6279300000,1.0,6279300000,0.0001412214859437751,0.9998587785140561,1494,0.0,0.0,3.6171376714716974e-06,7.133197785826222e-05,3.617137671471555e-06,7.133197785825941e-05,3,-1,16,16,16,1.0,0.0,62365.0,1821557,0,0,0,292588.19532198954
4,x,10,0.1,m1,50200000,0.9344282052238806,46711984,0.0004856343007395391,0.9339745223880597,268,0.0017787498350591404,0.014856831523335712,2.2985880074478982e-05,0.0001919872828383309,0.0017784579650518208,0.014854393708056694,0,2,56,40,48,1.0,0.0,352.0,44065,0,0,0,19641.277178919874
4,x,10,0.1,normal,24300000,0.9259462139917696,22500493,0.00047582239485556707,0.9255055761316872,243,0.0007113693095188594,0.005657729634329947,2.3480830615839258e-05,0.0001867499615688631,0.0007102829444772166,0.005649089453192586,0,2,64,48,64,1.0,0.0,182.0,21051,0,0,0,12952.781179642188
4,x,10,0.3,m1,50200000,0.8201376417910448,41186011,0.0019040280245765965,0.8185751828358209,268,0.0017291114320355171,0.014442231686824757,7.287836083312701e-05,0.0006087092784234253,0.001720746040753421,0.014372360586091388,0,2,56,40,48,1.0,0.0,2837.0,146013,0,0,0,18587.133124035987
4,x,10,0.3,normal,24300000,0.7956951028806585,19335391,0.0019417634690748703,0.7941496296296296,243,0.0017426712686338882,0.013859977858918193,7.69337839526479e-05,0.0006118770426635817,0.0017372122637292191,0.01381656078510039,0,2,64,48,64,1.0,0.0,1440.0,72230,0,0,0,12079.379843421746
4,x,10,0.5,m1,50200000,0.7203871791044776,36087024,0.004003937279848036,0.7175024029850747,268,0.0025010470697202193,0.02088974751501823,0.00013923119145943955,0.0011629147132077831,0.0024909427209927806,0.020805351944748734,0,2,56,40,48,1.0,0.0,8323.0,282023,0,0,0,17826.532003315107
4,x,10,0.5,normal,24300000,0.6857432098765432,16663560,0.004083927624110826,0.6829425308641975,243,0.002455509496984037,0.019529390237346043,0.00014704643457396968,0.0011695036029518951,0.0024465529748423655,0.019458156378837667,0,2,64,48,64,1.0,0.0,3911.0,128291,0,0,0,11809.434462374513
4,x,10,0.8,m1,50200000,0.5947059664179105,29489563,0.008336549146298102,0.5897663880597015,268,0.003561400273304178,0.029746242447793527,0.000309093796695377,0.002581675270968453,0.0035608940099037417,0.029742013932968978,0,2,56,40,48,1.0,0.0,19175.0,459128,0,0,0,17101.760213241214
4,x,10,0.8,normal,24300000,0.551927037037037,13411827,0.008582732268364224,0.5471909053497942,243,0.0031064463243579204,0.024706482542327327,0.0002775620674445265,0.0022075328712295988,0.0030849537210114308,0.024535545537813345,0,2,64,48,64,1.0,0.0,8899.0,212378,0,0,0,9997.212425188132
4,x,10,1.0,m1,50300000,0.526452996282528,26307271,0.011904926277291554,0.5201852843866172,269,0.003509567440744737,0.02936795195376996,0.00037656882354039807,0.0031511162853378122,0.00347099860433511,0.029045209121864052,0,2,56,40,48,1.0,0.0,28176.0,575096,0,0,0,16619.94985117964
4,x,10,1.0,normal,24300000,0.47890580246913583,11637411,0.012365910374844783,0.4729851028806584,243,0.003335893162584707,0.02653134082447196,0.00038314523584051974,0.003047266906318195,0.00330127262012791,0.026255993453713333,0,2,64,48,64,1.0,0.0,12971.0,261804,0,0,0,11120.009680424468
4,x,11,0.1,m1,50200000,0.963043406716418,48102980,0.00033049352620786234,0.9627258936567163,268,0.0022056529738733637,0.018422497636207194,1.2975465878815662e-05,0.0001083762914260206,0.0022084064252598985,0.018445495565736776,1,1,40,24,32,1.0,0.0,279.0,31299,0,0,0,18949.51149851657
4,x,11,0.1,normal,24300000,0.9565503703703704,23244174,0.00048023839204103025,0.9560957818930041,243,0.0039691870556538686,0.03156811367665049,2.8272125507719746e-05,0.0002248565409979652,0.003980939058494247,0.031661580816493375,1,1,48,32,48,1.0,0.0,192.0,21709,0,0,0,14339.210809677432
4,x,11,0.3,m1,50200000,0.8970566380597015,45089039,0.0014348063647247813,0.8957701473880597,268,0.0014262233841916454,0.01191238931745142,4.484246570084348e-05,0.00037454224583876987,0.001430254384916571,0.011946057851081207,1,1,40,24,32,1.0,0.0,2608.0,127414,0,0,0,19539.58153765989
4,x,11,0.3,normal,24300000,0.8797455144032922,21377816,0.0019868758696833144,0.878052633744856,243,0.006413766822253052,0.05101057654917185,0.00015846617577134798,0.0012603281680887931,0.006467120196419432,0.05143491164779564,1,1,48,32,48,1.0,0.0,1883.0,78508,0,0,0,14527.514853772736
4,x,11,0.5,m1,50200000,0.8355027649253731,42121869,0.00313886022694662,0.8328831119402985,268,0.0022360538113139726,0.018676417614790598,9.739172508855113e-05,0.0008134547213377671,0.0022458301356917446,0.018758073394223574,1,1,40,24,32,1.0,0.0,6964.0,248232,0,0,0,19354.610649630806
4,x,11,0.5,normal,24300000,0.8117248559670782,19724914,0.004125235977350096,0.8084950205761318,243,0.006869698056816416,0.05463673194059642,0.00031513797576244014,0.0025063851371094907,0.006954925664382433,0.0553145722051918,1,1,48,32,48,1.0,0.0,5115.0,146740,0,0,0,14550.133553968859
4,x,11,0.8,m1,50200000,0.75195025,38062849,0.006720245878797542,0.7469063059701493,268,0.0031315933568114873,0.026156322819953323,0.00020876070572450097,0.0017436530829184622,0.003146528959419228,0.026281070958937874,1,1,40,24,32,1.0,0.0,17891.0,460387,0,0,0,19257.19681061298
4,x,11,0.8,normal,24300000,0.7212836213991769,17527192,0.008346685610359207,0.7154475514403292,243,0.00685431493186526,0.05451438541715191,0.0005242646338873645,0.004169631042112093,0.006967860934528881,0.055417450218421135,1,1,48,32,48,1.0,0.0,12495.0,258643,0,0,0,12983.444753825985
4,x,11,1.0,m1,50200000,0.6998891716417911,35118425,0.009914834980332243,0.6929692686567165,268,0.00368849702148222,0.030807805427380375,0.0003213981315138543,0.002684446006797504,0.003710717593737944,0.03099340055259056,1,1,40,24,32,1.0,0.0,31303.0,664204,0,0,0,19057.214806329546
4,x,11,1.0,normal,24300000,0.6675288065843621,16220950,0.011896997988716336,0.6598084773662551,243,0.006792421714041804,0.05402213042672977,0.0006747348357359496,0.005366364874582525,0.006920979049611189,0.05504458477980463,1,1,48,32,48,1.0,0.0,18879.0,337450,0,0,0,13623.954967348487
4,x,12,0.1,m1,50200000,0.9305517835820896,46816949,0.014202966081556676,0.9174644160447761,268,0.004264021405514446,0.0356148157458685,0.0009222470750774303,0.007702977196261535,0.0045221409400458745,0.03777073354939019,0,2,56,24,48,1.0,0.0,35924.0,1265340,0,0,0,21306.760945950577
4,x,12,0.1,normal,24300000,0.9254117283950617,22487505,0.014038646575801733,0.9124208024691358,243,0.0008893388960021744,0.007073174172044296,0.00026063207609003006,0.0020728836636891876,0.0009187290662226898,0.007306922851934743,0,2,64,32,64,1.0,0.0,16471.0,598417,0,0,0,13664.453689820599
4,x,12,0.3,m1,50200000,0.8100979626865672,40756888,0.041600624120937624,0.7768772779850747,268,0.006653136197152933,0.05556966001327622,0.0024278367162998034,0.02027826530144725,0.006908345184614999,0.05770126776116335,0,2,56,24,48,1.0,0.0,103682.0,3197573,0,0,0,19422.803873672092
4,x,12,0.3,normal,24300000,0.7934123456790124,19279920,0.0415858368609028,0.7604233950617284,243,0.002235959120908309,0.017783241433439848,0.0007417306943351188,0.005899202669946888,0.002251588338738574,0.017907545206032313,0,2,64,32,64,1.0,0.0,48623.0,1506017,0,0,0,12950.76830502163
4,x,12,0.5,m1,50200000,0.7074862537313432,35553739,0.06807615339412754,0.6598620820895522,268,0.0065375272931098944,0.054604048112090686,0.003076522422824473,0.025696348307544945,0.006655194014207496,0.055586847726063544,0,2,56,24,48,1.0,0.0,159454.0,4697962,0,0,0,18213.5362437944
4,x,12,0.5,normal,24300000,0.681774279835391,16567115,0.06840170813851391,0.635155925925926,243,0.003116990176855137,0.024790340906661112,0.0011756063272591025,0.009349943365617293,0.003060001971775472,0.024337096927237022,0,2,64,32,64,1.0,0.0,76554.0,2112544,0,0,0,12290.557425243576
4,x,12,0.8,m1,50200000,0.5782252947761194,28779735,0.1044504612438727,0.5183347201492537,268,0.005936426847044391,0.04958341627293147,0.003353440638800907,0.02800928023277421,0.005846946953064837,0.048836044335980044,0,2,56,24,48,1.0,0.0,221515.0,5654132,0,0,0,16851.971960603114
4,x,12,0.8,normal,24300000,0.5442906995884774,13226264,0.10715186432981018,0.4860050411522634,243,0.0039002722184922345,0.03102001367959254,0.001729933796770186,0.013758672993687986,0.0036708110446919476,0.029195041382409682,0,2,64,32,64,1.0,0.0,111203.0,2610277,0,0,0,10748.672742862283
4,x,12,1.0,m1,50200000,0.5076236940298507,25462031,0.12758968049117417,0.44329221641791045,268,0.00574590608485107,0.04799211050872906,0.0034375713020558404,0.028711973250808123,0.0054636741436022655,0.04563479622034964,0,2,56,24,48,1.0,0.0,251791.0,6077451,0,0,0,16258.35564722633
4,x,12,1.0,normal,24300000,0.46970374485596705,11413801,0.13194929473434477,0.40778465020576127,243,0.004109942629421533,0.032687584210796886,0.0020332008537714374,0.016170645217612724,0.003778627775715018,0.030052539598910456,0,2,64,32,64,1.0,0.0,126979.0,2755310,0,0,0,8302.85856799499
4,x,13,0.1,m1,50200000,0.9820108134328358,49274854,8.944863434790437e-05,0.9819230503731343,268,0.0006820831895906178,0.005697032169962414,5.825916091246902e-06,4.866038614916749e-05,0.0006836249735642483,0.005709909767638112,2,0,24,8,16,1.0,0.0,33.0,8113,0,0,0,7964.098450060439
4,x,13,0.1,normal,24300000,0.9806709465020577,23830304,0.0001542982775534819,0.9805198559670781,243,0.0008179422155614075,0.0065053353444236295,8.142104813155926e-06,6.47565576287931e-05,0.0008221093100992321,0.006538477474594596,2,0,32,16,32,1.0,0.0,24.0,7295,0,0,0,14551.44710321183
4,x,13,0.3,m1,50200000,0.947341223880597,47482339,0.0007680106832174544,0.9466154029850746,268,0.0019467029290266833,0.016259643077674267,4.276819916568677e-05,0.0003572171403967829,0.001957711794652713,0.016351593535599975,2,0,24,8,16,1.0,0.0,687.0,69588,0,0,0,9261.535616065783
4,x,13,0.3,normal,24300000,0.943589341563786,22929221,0.0013427382738002162,0.9423275308641975,243,0.0023042870571389163,0.018326673634536605,6.157969235979756e-05,0.0004897614300687109,0.002334948014301942,0.01857052925725879,2,0,32,16,32,1.0,0.0,811.0,59702,0,0,0,14875.680341565982
4,x,13,0.5,m1,50200000,0.9150689067164178,45979835,0.0020468095764452736,0.9132042873134328,268,0.003014514277072867,0.02517843142213007,0.00011170631015110615,0.000933015872888776,0.0030457849694704936,0.02543961677794158,2,0,24,8,16,1.0,0.0,2873.0,173007,0,0,0,9672.843354151992
4,x,13,0.5,normal,24300000,0.9084789711934157,22076039,0.003565067491431595,0.9052620370370371,243,0.0036250366427737634,0.028830984082269195,0.00015978465974129377,0.0012708144594276711,0.003699235605867247,0.029421110289167954,2,0,32,16,32,1.0,0.0,3345.0,149653,0,0,0,14299.953511203523
4,x,13,0.8,m1,50200000,0.866447567164179,43064335,0.0050251069560785944,0.8621193787313433,268,0.00460125535460944,0.0384315288479034,0.0002679259110735106,0.002237824590675522,0.0046522672000970655,0.03885760022633245,2,0,24,8,16,1.0,0.0,10761.0,393564,0,0,0,11322.473650478409
4,x,13,0.8,normal,24300000,0.8590593004115226,20875141,0.008668249464516399,0.851687901234568,243,0.005296372776515402,0.042123612603440753,0.0003747274573052364,0.002980317834384643,0.005445035548114166,0.04330597141080177,2,0,32,16,32,1.0,0.0,11878.0,334494,0,0,0,14330.045957681432
4,x,13,1.0,m1,50200000,0.8391850186567165,42101244,0.0077166582570362486,0.8327659981343284,268,0.005347493741199253,0.04466441093581213,0.00040068857220525617,0.003346711546079498,0.005438899707294898,0.04542787019902301,2,0,24,8,16,1.0,0.0,20127.0,599064,0,0,0,12014.969993309292
4,x,13,1.0,normal,24300000,0.8281640329218107,20124386,0.0131316923040601,0.8174237037037038,243,0.0062348331927814275,0.04958746469363715,0.0005600241696104529,0.0044540371617790165,0.00643891806175117,0.05121061176455791,2,0,32,16,32,1.0,0.0,21672.0,478636,0,0,0,12414.657966812461
4,x,14,0.1,m1,50200000,0.9351190820895523,46922816,0.014389000601118961,0.9216647238805971,268,0.0008250457849302751,0.006891113063878275,0.0002326787295535976,0.0019434260039870412,0.0008583289554554877,0.007169107443587715,0,2,56,24,48,1.0,0.0,35922.0,1295263,0,0,0,21079.270014161448
4,x,14,0.1,normal,24300000,0.9249263374485597,22475710,0.014855657548272864,0.911238353909465,243,0.0017734699935867879,0.01410492918944924,0.0005802794865982655,0.0046151336634712315,0.0021129504568113636,0.016804917298805285,0,2,64,32,64,1.0,0.0,23629.0,617978,0,0,0,12727.826950171933
4,x,14,0.3,m1,50200000,0.8178683582089552,40998746,0.04215162215081627,0.7834013470149254,268,0.0021193293610019294,0.0177014882240692,0.0006455653400298561,0.005392020454528738,0.002137053886842611,0.01784953056766118,0,2,56,24,48,1.0,0.0,115965.0,3285612,0,0,0,18881.211166044144
4,x,14,0.3,normal,24300000,0.792617037037037,19260594,0.04352735750871038,0.7583567283950617,243,0.0034141676344462317,0.027153880752940344,0.0015386793009155902,0.012237569659011873,0.003864327626569932,0.030734135753469675,0,2,64,32,64,1.0,0.0,69543.0,1525965,0,0,0,12363.249460960244
4,x,14,0.5,m1,50300000,0.715917375464684,35918738,0.0685550248034959,0.6668514646840149,269,0.0031363370002648228,0.0262447711547788,0.0010294896466943918,0.008614737568516077,0.0030556778811530495,0.025569818137148426,0,2,56,24,48,1.0,0.0,191887.0,4599140,0,0,0,17833.775743761595
4,x,14,0.5,normal,24300000,0.6803118518518518,16531578,0.07070193448374133,0.632520987654321,243,0.0039971794158965195,0.03179074516209762,0.0020622243702258704,0.01640147779211298,0.004287670931725287,0.03410110974436707,0,2,64,32,64,1.0,0.0,109429.0,2103778,0,0,0,11444.5536954173
4,x,14,0.8,m1,50200000,0.5877217014925372,29592020,0.10535601019417853,0.5258217164179104,268,0.0038857999196601645,0.03245575830952253,0.0015059936371812127,0.012578662441350523,0.0036254989776945685,0.03028162051682956,0,2,56,24,48,1.0,0.0,281856.0,5627694,0,0,0,17008.569202558516
4,x,14,0.8,normal,24300000,0.5417494238683127,13164511,0.10903956235172176,0.4829488683127572,243,0.004355089470570047,0.034637309240214326,0.0023813560460145,0.018939626001773468,0.004344218653670204,0.034550850431687416,0,2,64,32,64,1.0,0.0,157556.0,2542595,0,0,0,11106.75083743714
4,x,14,1.0,m1,50200000,0.514557328358209,25761139,0.1293610900533674,0.448041098880597,268,0.004309045192541102,0.0359908724600918,0.0018146110787856948,0.015156359003682597,0.003933483417137713,0.03285402999141072,0,2,56,24,48,1.0,0.0,343628.0,6055580,0,0,0,16265.830649617215
4,x,14,1.0,normal,24300000,0.46595144032921815,11322620,0.13327255231238924,0.40411341563786013,243,0.004451703929679425,0.0354057124888414,0.002588502132123415,0.020587119834205664,0.004284685345158102,0.034077364495069706,0,2,64,32,64,1.0,0.0,180837.0,2643654,0,0,0,9237.944871543965
4,x,15,0.1,m1,50200000,0.9639379141791043,48473235,0.013272426444478753,0.9513873619402985,268,0.003043908875895029,0.025423946892484214,0.0011775235791127183,0.009835148869628017,0.00385268047965975,0.032179131472777366,1,1,40,8,32,1.0,0.0,9827.0,1236675,0,0,0,19324.807474829664
4,x,15,0.1,normal,24200000,0.9662064049586776,23382195,0.01546788690045275,0.9513382438016529,242,0.0019616077654131224,0.015569109880071326,0.000683473563341424,0.005424670107556119,0.0024130458178856767,0.01915213435974368,1,1,48,16,48,1.0,0.0,6421.0,706777,0,0,0,14443.060290932364
4,x,15,0.3,m1,50200000,0.8972352985074626,45099579,0.03798994060855354,0.8641995317164178,268,0.0062812317149277845,0.052463364723017644,0.0025136617612574533,0.02099511047454947,0.007095798971444542,0.059266956917921707,1,1,40,8,32,1.0,0.0,66698.0,3213339,0,0,0,19423.626283723424
4,x,15,0.3,normal,24300000,0.903200658436214,21947776,0.04489061430397287,0.8629804526748971,243,0.0035310201239628332,0.02808324301799288,0.001683276088615006,0.013387590498889297,0.004231056302411325,0.033650836923034846,1,1,48,16,48,1.0,0.0,45396.0,1863910,0,0,0,13671.402164484694
4,x,15,0.5,m1,50200000,0.8375395335820895,42211684,0.06050257865221866,0.7882548619402986,268,0.007433085880631902,0.062084112363873796,0.0029106418078305974,0.024310846928218388,0.007829402223524603,0.06539430529839943,1,1,40,8,32,1.0,0.0,145814.0,4595219,0,0,0,19098.597606702766
4,x,15,0.5,normal,24300000,0.8450923868312757,20535745,0.0724858740664154,0.7842356995884774,243,0.0040017166013873555,0.03182683073461876,0.0020772322140283498,0.01652083959405256,0.004652632797707154,0.03700375895475056,1,1,48,16,48,1.0,0.0,109074.0,2739487,0,0,0,14293.389026212302
4,x,15,0.8,m1,50200000,0.7566028208955223,38269914,0.09282732196110029,0.6876761473880597,268,0.007751029302948195,0.06473970325484857,0.002902888048076052,0.024246084419137472,0.007685846899526018,0.06419527369716589,1,1,40,8,32,1.0,0.0,331913.0,6410465,0,0,0,19330.546603512048
4,x,15,0.8,normal,24300000,0.7651733744855967,18593713,0.11064957177021938,0.6809294444444445,243,0.004469808190058183,0.03554970100378282,0.0024066880738456108,0.019141099080018414,0.004970029213673586,0.03952810613196848,1,1,48,16,48,1.0,0.0,227906.0,3638443,0,0,0,14378.794990822673
4,x,15,1.0,m1,50200000,0.7051961119402985,35225785,0.11328509371071743,0.6265054757462687,268,0.007625592911512517,0.06369200824022438,0.0029909389125423566,0.02498152052885689,0.007409524314403276,0.061887316719548134,1,1,40,8,32,1.0,0.0,475265.0,7158673,0,0,0,18770.895118537475
4,x,15,1.0,normal,24300000,0.7160123868312757,17399101,0.13416794335538787,0.6203810699588478,243,0.004765873795985496,0.037904397966312384,0.0026307624512391303,0.020923228598834456,0.00514335070818338,0.040906583025240216,1,1,48,16,48,1.0,0.0,313097.0,4021488,0,0,0,13848.856082733313
4,z,2,0.1,m1,50200000,0.9664294962686567,48504562,0.012336578522581805,0.9545082388059701,268,0.0005457684679732863,0.004558476981760939,0.00023633445886967486,0.0019739601204059884,0.0006124369197561343,0.0051153186109417345,1,1,40,40,32,1.0,0.0,8527.0,1141733,0,0,0,17665.29904041937
4,z,2,0.1,normal,24200000,0.9601244628099174,23235012,0.01239434287282498,0.9482718801652893,242,0.0015399958899718952,0.01222281316814687,0.0005635311458281273,0.004472697592728402,0.0019352267852770634,0.015359726339832446,1,1,48,48,48,1.0,0.0,4995.0,563675,0,0,0,14778.301901889732
4,z,2,0.3,m1,50200000,0.9021166828358209,45089038,0.036390049121796934,0.8693012742537314,268,0.0016108592302944975,0.013454541903864681,0.0006755531377828613,0.005642490560100077,0.0017597783894824025,0.014698374406358185,1,1,40,40,32,1.0,0.0,63259.0,3115821,0,0,0,19365.323648392252
4,z,2,0.3,normal,24200000,0.8859720661157025,21440524,0.03626939345463707,0.8540960123966942,242,0.0033490978083221515,0.026581497430956707,0.001488216353129853,0.011811843496815468,0.004021120320029101,0.031915281539648545,1,1,48,48,48,1.0,0.0,31302.0,1480197,0,0,0,14356.542057738203
4,z,2,0.5,m1,50200000,0.8434305634328358,42284267,0.059662047955833096,0.7931344253731343,268,0.0022905935447911046,0.019131955327641847,0.0011217804215405362,0.009369559676417422,0.0024704339424989363,0.020634054407103523,1,1,40,40,32,1.0,0.0,158881.0,4776008,0,0,0,19831.211350357917
