n,lstate,i,p_error,sim_type,comp_type,N_samples,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,LER_SEM,LER_SD,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,9.0,0.8,m1,init,4466,4466000000.0,1.0,0.0,0.0,1.962270488132557e-06,4.483524698802639e-08,1.52870207316518e-06,4466000000.0,207.0,17113.0,0.0,0.0,0.0,7496.765165820369
4,x,9.0,0.8,m1,na,4467,4467000000.0,1.0,0.0,0.0,1.974031788672487e-06,4.579965875060323e-08,1.5617594662516954e-06,4467000000.0,238.0,17160.0,0.0,0.0,0.0,7549.845727455686
4,x,9.0,1.0,m1,init,4471,4471000000.0,1.0,0.0,0.0,4.693021695370164e-06,9.447669112900567e-08,3.2230789077895604e-06,4471000000.0,537.0,40891.0,0.0,0.0,0.0,9116.268784520333
4,x,9.0,1.0,m1,na,4467,4467000000.0,1.0,0.0,0.0,4.744235504813073e-06,9.43274526327976e-08,3.2165478105170315e-06,4467000000.0,551.0,41283.0,0.0,0.0,0.0,9134.40592219599
4,x,10.0,0.1,m1,init,13,13000000.0,0.9183413076923077,0.034130119459702575,0.0627846406886066,0.0004475920634616735,0.00012501903827506032,0.00022998089434179844,11938437.0,87.0,10391.0,0.0,0.0,0.0,3160.2010376888793
4,x,10.0,0.1,m1,na,13,13000000.0,0.9337363076923076,0.0034504664029752353,0.0063473640511188785,0.0005007549081608929,0.00010862381244369952,0.00019982077831741938,12138572.0,88.0,11983.0,0.0,0.0,0.0,3227.964313430013
4,x,10.0,0.3,m1,init,13,13000000.0,0.8229979230769231,0.008791661546435906,0.01617285025622433,0.0017842957451877266,0.0002444096348517995,0.00044960789320183344,10698973.0,740.0,36670.0,0.0,0.0,0.0,2980.616943119094
4,x,10.0,0.3,m1,na,13,13000000.0,0.8185680769230769,0.0067590693414103144,0.012433760757587502,0.0017533501238004299,0.00032330135358184486,0.0005947344937582933,10641385.0,659.0,36020.0,0.0,0.0,0.0,2911.437708353973
4,x,10.0,0.5,m1,init,13,13000000.0,0.721879076923077,0.011636131387663042,0.021405443044007672,0.004367502619393219,0.0005415575961136583,0.0009962314701044963,9384428.0,2271.0,77337.0,0.0,0.0,0.0,2982.0657341157785
4,x,10.0,0.5,m1,na,13,13000000.0,0.7123643076923076,0.013795293853107637,0.02537736701401672,0.004235095687886265,0.0009006504797331077,0.0016568068805862042,9260736.0,2304.0,73563.0,0.0,0.0,0.0,2834.747042617062
4,x,10.0,0.8,m1,init,13,13000000.0,0.5635343846153846,0.03369698804198408,0.06198786643575025,0.010147621748964268,0.0036017684408634998,0.006625694283612926,7325947.0,6000.0,127512.0,0.0,0.0,0.0,2907.157802021131
4,x,10.0,0.8,m1,na,13,13000000.0,0.5947086153846154,0.00981873313781506,0.01806221723902532,0.00772231564741906,0.0010500339867833546,0.0019316078471057457,7731212.0,4090.0,110882.0,0.0,0.0,0.0,3020.2229839239735
4,x,10.0,1.0,m1,init,13,13000000.0,0.5170793076923077,0.016904173412443994,0.031096359187705046,0.012103755942737866,0.0020670152813434366,0.003802413053087441,6722031.0,7312.0,147497.0,0.0,0.0,0.0,3068.768578716903
4,x,10.0,1.0,m1,na,13,13000000.0,0.5210134615384615,0.01888126748768983,0.03473335615949838,0.012258133270049322,0.0020894891414493665,0.003843755223990265,6773175.0,7401.0,150016.0,0.0,0.0,0.0,3063.9364754777635
4,x,11.0,0.1,m1,init,13,13000000.0,0.9390725384615385,0.04380863195629329,0.08058891266650292,0.0003958107273447758,0.00010845669590021855,0.000199513356242675,12207943.0,91.0,9136.0,0.0,0.0,0.0,2538.7573609339306
4,x,11.0,0.1,m1,na,13,13000000.0,0.9663476923076922,0.0022791823029906654,0.004192708499777013,0.00028545373233702324,4.594123988481925e-05,8.451198778729955e-05,12562520.0,58.0,7053.0,0.0,0.0,0.0,2514.263979652198
4,x,11.0,0.3,m1,init,13,13000000.0,0.8967613846153846,0.006391777764584172,0.011758103301825933,0.001546828441105452,0.00021643991032833611,0.00039815571160492025,11657898.0,693.0,34635.0,0.0,0.0,0.0,2877.3131188062252
4,x,11.0,0.3,m1,na,13,13000000.0,0.9022062307692308,0.006061502455009814,0.011150539748922826,0.0014811762427848587,0.00018810259167078091,0.0003460273159778909,11728681.0,670.0,33388.0,0.0,0.0,0.0,2720.0676693497226
4,x,11.0,0.5,m1,init,13,13000000.0,0.8421517692307692,0.01063683931846287,0.019567178352851686,0.0031066394849525677,0.000470846914823537,0.0008661544358623919,10947973.0,1741.0,64396.0,0.0,0.0,0.0,2949.2166520660976
4,x,11.0,0.5,m1,na,13,13000000.0,0.8442067692307693,0.012058054655209,0.022181599153930257,0.003074535169545913,0.000344013549631064,0.0006328359656373353,10974688.0,1727.0,63942.0,0.0,0.0,0.0,2870.128817382618
4,x,11.0,0.8,m1,init,13,13000000.0,0.7659858461538461,0.014470357917435178,0.02661919257430043,0.006346487093493784,0.000683071365539215,0.0012565555271698192,9957816.0,4399.0,117423.0,0.0,0.0,0.0,2972.115272540017
4,x,11.0,0.8,m1,na,13,13000000.0,0.7648331538461538,0.011078777695418615,0.020380153597091114,0.006258314569776755,0.0007070813951161688,0.0013007235847030405,9942831.0,4311.0,116061.0,0.0,0.0,0.0,3003.5054607157363
4,x,11.0,1.0,m1,init,13,13000000.0,0.7047233846153845,0.021493080980862295,0.039537962012346356,0.010433851349657729,0.0018706840515836163,0.003441248606212985,9161404.0,7938.0,173305.0,0.0,0.0,0.0,3399.7196285221726
4,x,11.0,1.0,m1,na,13,13000000.0,0.6936864615384616,0.02162549304672187,0.03978154287609472,0.011473964802348096,0.0015911321776795255,0.0029269942105429633,9017924.0,9207.0,187853.0,0.0,0.0,0.0,3084.6715227600653
4,x,12.0,0.1,m1,init,13,13000000.0,0.9350906923076923,0.002773596689020006,0.005102216877407541,0.014233980039214496,0.0013993767268289852,0.0025742472154453417,12156179.0,9054.0,327915.0,0.0,0.0,0.0,3696.1373741216958
4,x,12.0,0.1,m1,na,13,13000000.0,0.9348376153846154,0.003204267979567085,0.00589446556155945,0.014823747727656534,0.0011599120142880175,0.0021337358380317177,12152889.0,8567.0,343182.0,0.0,0.0,0.0,3889.8895571010653
4,x,12.0,0.3,m1,init,13,13000000.0,0.8177499230769231,0.008912878515290762,0.016395836989215408,0.04317497287626127,0.00317131500123152,0.005833846350810403,10630749.0,23996.0,869724.0,0.0,0.0,0.0,3378.4653435699875
4,x,12.0,0.3,m1,na,13,13000000.0,0.8101357692307692,0.01024100958034337,0.018839023037982638,0.042118004638621795,0.00278026761219355,0.005114488487385548,10531765.0,27134.0,832803.0,0.0,0.0,0.0,3473.4153419499053
4,x,12.0,0.5,m1,init,13,13000000.0,0.7154546153846154,0.011363009052737382,0.020903016215921492,0.0796602589857868,0.008816860948526902,0.016219206244158065,9300910.0,42714.0,1396743.0,0.0,0.0,0.0,3220.0529123640154
4,x,12.0,0.5,m1,na,13,13000000.0,0.7027596923076923,0.014731467164559052,0.027099520522771307,0.06873956858865157,0.004806520213612566,0.00884191586057869,9135876.0,36137.0,1183571.0,0.0,0.0,0.0,3191.4400129790884
4,x,12.0,0.8,m1,init,13,13000000.0,0.5674591538461539,0.01718365694286297,0.03161048786095674,0.11258008108619312,0.006281225233930164,0.011554734517180356,7376969.0,53348.0,1552783.0,0.0,0.0,0.0,3096.887164294021
4,x,12.0,0.8,m1,na,13,13000000.0,0.5678653846153846,0.013809587059935792,0.025403660325297193,0.10510477234556224,0.005773218042052335,0.010620221262782403,7382250.0,57322.0,1433685.0,0.0,0.0,0.0,2970.264211057336
4,x,12.0,1.0,m1,init,13,13000000.0,0.5081178461538461,0.02132069520114662,0.03922084682462916,0.13011233297764296,0.007829743313696243,0.014403337240435271,6605532.0,62538.0,1594206.0,0.0,0.0,0.0,2882.752908024122
